Lotto
Archivio estrazioni Lotto anno 2009 aggiornato al 31/12/2009
Concorso	Data	Bari	Cagliari	Firenze	Genova	Milano	Napoli	Palermo	Roma	Torino	Venezia	Nazionale	
157	31/12/2009	35 45 47 2 71 	60 42 34 59 13 	22 25 58 80 11 	11 37 35 42 54 	38 31 12 70 33 	74 90 22 32 39 	64 57 2 42 55 	57 50 77 81 84 	44 10 22 24 19 	44 47 40 46 60 	63 61 15 33 3 	
156	29/12/2009	50 67 43 44 73 	60 31 82 21 83 	67 26 25 32 6 	82 7 56 12 30 	45 51 20 11 86 	25 60 74 89 64 	36 75 63 38 39 	30 19 83 37 52 	20 54 28 46 21 	52 65 7 57 48 	54 66 14 21 89 	
155	28/12/2009	36 1 27 60 53 	3 14 22 74 40 	42 33 75 28 21 	6 70 19 8 76 	66 24 41 37 83 	27 25 67 90 84 	10 73 56 66 70 	17 83 24 78 86 	35 56 5 32 87 	61 74 68 12 47 	72 44 58 73 31 	
154	24/12/2009	47 79 20 80 8 	82 20 45 47 32 	65 51 88 89 24 	8 35 50 87 66 	44 64 21 32 38 	82 16 47 86 45 	17 36 65 50 57 	18 49 44 30 28 	65 20 26 41 25 	32 86 16 84 8 	22 47 67 66 31 	
153	22/12/2009	58 26 43 50 83 	84 71 2 38 56 	49 50 43 70 11 	84 53 30 68 36 	53 21 9 79 3 	65 76 27 79 69 	66 81 76 42 35 	25 83 66 18 85 	48 90 39 73 77 	3 54 59 24 19 	68 58 49 42 71 	
152	19/12/2009	72 78 50 22 3 	1 63 62 31 67 	1 84 83 29 81 	80 56 29 68 61 	43 6 10 13 45 	39 1 48 73 36 	26 68 3 52 88 	25 3 74 66 37 	4 32 73 83 79 	20 66 85 48 83 	73 53 44 83 64 	
151	17/12/2009	84 19 15 20 35 	59 77 1 39 24 	38 87 32 14 75 	41 21 8 27 77 	51 7 66 46 22 	71 49 6 10 77 	77 67 48 52 6 	88 19 43 70 39 	73 16 84 54 49 	18 89 58 80 3 	18 41 88 5 84 	
150	15/12/2009	68 76 23 11 83 	64 14 42 6 62 	58 30 59 33 64 	81 45 17 66 87 	53 19 57 45 49 	44 10 60 75 59 	71 14 42 36 63 	1 22 75 7 14 	52 27 3 75 82 	72 75 44 17 47 	83 54 44 36 74 	
149	12/12/2009	56 84 14 66 78 	40 77 19 52 51 	30 26 61 59 69 	41 75 38 69 52 	69 42 59 65 1 	79 21 87 26 67 	58 79 50 21 48 	66 47 24 51 7 	29 64 5 28 21 	66 6 89 58 29 	34 50 89 10 12 	
148	10/12/2009	17 71 12 46 8 	57 34 28 46 49 	84 21 75 82 69 	45 22 33 62 66 	47 16 36 39 24 	75 73 54 36 67 	15 68 66 17 90 	30 13 21 68 81 	38 63 66 87 40 	35 63 27 3 80 	21 90 37 49 38 	
147	09/12/2009	6 28 44 67 82 	57 47 87 20 78 	31 15 90 1 47 	57 25 59 81 64 	73 18 7 47 4 	47 56 51 10 82 	75 34 6 11 45 	33 69 39 47 74 	42 89 20 59 78 	66 83 89 19 80 	54 37 18 81 33 	
146	05/12/2009	60 76 20 46 39 	88 57 61 73 65 	59 49 12 86 90 	49 38 31 88 33 	16 4 20 41 70 	69 73 14 10 85 	87 61 74 4 90 	33 41 72 28 75 	68 31 87 41 11 	5 65 49 26 63 	4 46 75 54 69 	
145	03/12/2009	62 35 23 30 19 	88 81 86 24 90 	34 21 32 64 36 	75 58 42 2 69 	73 31 35 67 85 	42 26 83 69 60 	58 22 50 13 56 	71 11 16 90 79 	23 87 37 26 17 	27 34 11 51 18 	81 36 53 61 18 	
144	01/12/2009	12 72 61 64 18 	6 27 17 49 5 	66 72 9 41 78 	59 9 10 69 1 	44 32 51 65 17 	38 90 41 66 45 	24 75 19 81 61 	65 4 26 16 75 	72 36 88 75 41 	80 7 58 22 50 	25 80 78 47 19 	
143	28/11/2009	73 82 71 3 56 	4 78 68 45 77 	21 78 22 38 66 	29 34 13 74 9 	55 50 3 82 42 	75 33 32 51 67 	16 19 58 77 46 	38 7 8 69 81 	90 67 64 81 44 	87 54 59 76 56 	39 28 46 75 1 	
142	26/11/2009	61 56 81 82 9 	63 75 19 21 46 	42 11 47 13 63 	52 15 48 67 21 	76 15 61 90 50 	36 85 84 60 37 	79 50 68 23 16 	45 10 23 62 25 	24 90 57 31 76 	57 49 78 3 90 	81 67 19 16 39 	
141	24/11/2009	7 47 80 2 32 	18 48 28 68 76 	82 45 64 86 51 	68 89 23 65 34 	77 8 35 33 47 	5 36 45 21 52 	5 51 17 63 33 	21 65 14 39 48 	70 4 67 81 77 	8 33 50 81 73 	31 46 41 13 27 	
140	21/11/2009	15 60 12 33 42 	16 23 17 44 58 	47 68 33 82 64 	73 60 53 38 22 	86 1 59 53 67 	66 19 71 21 32 	85 62 20 78 16 	29 24 63 22 45 	9 26 1 19 76 	18 67 36 51 83 	52 35 53 1 57 	
139	19/11/2009	8 7 85 34 9 	17 47 62 15 71 	90 16 44 30 73 	84 20 60 67 32 	45 83 69 80 87 	39 74 7 19 76 	27 16 37 86 2 	45 5 30 81 90 	44 17 74 8 30 	69 82 83 84 68 	48 61 5 90 16 	
138	17/11/2009	72 62 80 49 28 	40 76 39 85 89 	1 64 71 16 53 	54 21 13 53 16 	5 51 69 26 57 	15 61 69 34 43 	62 34 56 79 10 	33 15 14 3 12 	76 75 32 44 79 	57 8 66 23 64 	47 17 2 43 45 	
137	14/11/2009	37 31 84 19 6 	77 53 75 65 28 	43 74 15 57 61 	53 57 43 30 50 	13 33 51 73 19 	83 46 62 86 72 	5 32 14 22 23 	30 33 62 68 52 	36 30 76 8 71 	79 33 38 70 80 	76 67 47 2 62 	
136	12/11/2009	21 87 30 17 4 	3 60 42 8 85 	52 59 54 58 4 	8 26 45 81 16 	5 3 86 18 71 	59 25 83 78 28 	87 5 30 44 67 	34 89 31 55 16 	68 38 1 20 61 	54 39 88 17 20 	42 21 45 35 10 	
135	10/11/2009	90 70 43 37 75 	4 58 89 73 74 	5 35 59 85 2 	54 76 63 36 86 	47 63 34 9 26 	13 8 49 10 6 	72 73 47 8 86 	80 86 26 41 20 	68 37 54 2 79 	74 28 77 9 66 	25 68 1 90 81 	
134	07/11/2009	21 28 87 5 31 	39 62 21 83 51 	76 41 14 1 64 	47 45 27 85 76 	90 13 1 17 40 	89 11 41 71 14 	4 79 87 9 73 	63 38 37 23 44 	35 15 3 73 75 	32 60 44 47 19 	23 33 4 40 26 	
133	05/11/2009	81 7 37 45 32 	15 6 19 75 69 	51 42 4 47 35 	29 44 10 68 33 	68 1 59 55 70 	80 52 8 83 51 	30 49 87 90 34 	59 72 79 52 63 	61 4 53 2 23 	57 28 29 24 73 	20 66 15 21 28 	
132	03/11/2009	87 20 23 2 37 	24 50 17 82 80 	28 60 75 54 80 	56 37 3 49 10 	78 14 39 49 85 	82 37 39 53 28 	11 39 76 80 10 	33 43 22 3 32 	14 5 87 20 35 	77 9 1 4 31 	45 73 74 56 37 	
131	31/10/2009	5 11 66 23 35 	75 55 16 40 44 	79 14 30 9 69 	84 56 32 5 3 	69 51 52 18 22 	38 36 29 20 66 	9 60 44 62 53 	2 65 26 4 7 	34 22 59 72 26 	70 90 46 63 28 	53 8 31 78 24 	
130	29/10/2009	71 2 30 21 28 	55 62 8 15 31 	13 33 72 76 66 	71 75 90 66 48 	58 15 27 46 25 	56 82 87 4 53 	67 9 82 12 27 	19 87 55 54 46 	20 41 63 75 21 	50 51 77 66 14 	17 48 33 35 45 	
129	27/10/2009	11 56 64 65 25 	74 61 36 3 13 	29 28 77 50 44 	18 90 35 24 9 	53 69 73 14 68 	64 79 33 51 73 	86 50 82 26 8 	9 70 51 89 56 	46 18 90 24 67 	1 53 5 4 2 	23 89 43 60 64 	
128	24/10/2009	78 25 16 11 81 	70 90 73 32 42 	77 63 5 19 56 	50 73 4 30 55 	13 53 22 79 84 	55 74 45 67 23 	1 59 42 40 70 	86 29 77 1 9 	43 63 71 9 81 	37 14 80 88 76 	47 32 40 16 74 	
127	22/10/2009	51 67 77 65 83 	58 23 59 9 51 	16 42 45 61 32 	8 17 68 56 48 	85 8 20 73 69 	85 34 36 40 1 	21 5 49 63 77 	12 44 72 85 58 	42 24 16 34 68 	22 21 8 59 39 	39 27 81 90 80 	
126	20/10/2009	20 43 5 37 47 	26 11 9 71 78 	60 51 82 57 8 	1 66 73 50 3 	59 58 23 21 32 	20 82 35 54 76 	11 28 31 86 55 	40 52 84 59 73 	9 24 69 30 42 	48 28 56 2 76 	28 2 20 24 53 	
125	17/10/2009	43 2 47 68 30 	41 86 52 87 44 	70 35 89 13 80 	38 13 32 71 63 	67 55 46 26 36 	63 80 16 54 6 	78 46 27 20 69 	9 75 1 43 19 	38 24 46 51 88 	72 47 53 65 25 	53 29 51 89 8 	
124	15/10/2009	77 85 47 60 51 	65 72 62 30 17 	30 28 32 13 34 	83 17 12 61 19 	50 76 71 33 88 	85 83 66 71 35 	9 62 37 49 30 	79 37 20 74 87 	20 2 31 45 61 	77 70 58 85 56 	3 73 59 80 52 	
123	13/10/2009	66 44 13 48 14 	19 6 89 7 24 	31 59 10 19 37 	52 60 70 13 88 	25 60 1 19 67 	35 20 80 31 49 	75 6 84 65 52 	55 77 25 16 41 	24 35 63 17 71 	42 32 71 37 56 	62 75 42 11 71 	
