Lotto
Archivio estrazioni Lotto anno 1944 aggiornato al 30/12/1944
Concorso	Data	Bari	Cagliari	Firenze	Genova	Milano	Napoli	Palermo	Roma	Torino	Venezia	Nazionale	
53	30/12/1944	15 48 86 87 11 	48 78 73 36 32 	17 27 50 10 64 	44 32 26 59 87 	28 30 82 63 18 	52 74 2 21 77 	78 60 61 34 59 	37 15 62 24 8 	12 49 89 81 23 	12 6 32 82 44 	     	
50	23/12/1944	21 87 75 83 56 	28 23 36 49 34 	39 14 53 6 28 	85 56 65 7 55 	1 84 30 9 45 	61 72 2 85 87 	17 61 64 38 71 	54 5 34 55 4 	86 29 47 50 10 	7 72 12 63 11 	7 72 12 63 11 	
49	16/12/1944	64 67 47 84 37 	22 49 38 19 36 	56 72 47 27 82 	41 87 61 90 64 	3 13 79 74 78 	41 89 36 54 68 	86 83 4 54 40 	46 29 58 15 39 	61 9 71 90 66 	71 53 44 54 38 	71 53 44 54 38 	
48	09/12/1944	83 27 26 68 46 	41 10 18 81 75 	20 90 55 11 50 	21 14 56 73 22 	3 44 87 46 48 	21 42 27 52 6 	54 9 81 19 34 	47 63 58 57 52 	15 21 55 53 25 	64 16 56 27 28 	64 16 56 27 28 	
47	02/12/1944	23 71 20 55 82 	75 28 53 45 70 	25 37 15 55 22 	12 73 23 64 78 	54 61 85 31 90 	73 54 77 32 66 	1 52 3 32 47 	6 31 66 20 71 	31 60 27 42 32 	73 22 86 21 32 	73 22 86 21 32 	
46	25/11/1944	26 22 47 56 15 	62 7 6 36 11 	33 3 72 36 2 	54 90 89 16 38 	34 83 44 58 39 	13 7 73 2 1 	79 48 51 33 69 	59 85 65 44 57 	73 2 80 35 46 	57 74 64 10 37 	57 74 64 10 37 	
45	18/11/1944	17 65 89 11 2 	     	9 31 48 81 14 	63 83 5 50 33 	64 56 14 34 67 	18 83 29 65 1 	70 41 3 48 22 	55 24 70 19 33 	62 9 53 72 31 	21 40 33 73 67 	21 40 33 73 67 	
44	11/11/1944	4 43 81 19 68 	     	60 21 85 7 64 	50 23 62 85 53 	86 76 85 13 67 	67 63 39 36 53 	87 66 57 42 46 	66 47 22 76 81 	46 38 36 42 61 	17 88 37 10 2 	17 88 37 10 2 	
43	04/11/1944	36 71 15 74 65 	     	35 75 33 22 57 	64 54 62 57 17 	13 28 67 16 43 	59 17 40 48 52 	37 24 16 9 58 	48 11 86 14 46 	57 89 35 68 36 	15 47 27 44 60 	15 47 27 44 60 	
42	28/10/1944	11 26 68 29 73 	     	89 23 19 76 78 	31 89 76 59 56 	61 53 35 60 37 	69 12 86 5 11 	32 73 10 67 8 	53 74 56 36 23 	68 16 24 42 35 	90 87 76 81 61 	90 87 76 81 61 	
41	21/10/1944	57 16 8 78 64 	     	59 8 16 26 54 	43 29 69 52 54 	83 20 33 22 10 	21 25 19 86 38 	34 19 7 59 68 	35 9 22 53 25 	43 60 38 84 66 	48 15 56 23 12 	48 15 56 23 12 	
40	14/10/1944	64 79 50 48 27 	     	63 90 44 54 15 	71 84 14 31 83 	45 15 10 40 22 	53 49 4 54 90 	83 81 76 47 16 	45 20 12 21 38 	88 59 50 73 78 	6 41 46 47 26 	6 41 46 47 26 	
39	07/10/1944	26 22 11 30 17 	     	50 19 85 78 30 	7 19 31 55 39 	19 86 69 30 38 	80 58 88 81 66 	20 28 64 53 6 	15 61 3 53 42 	8 88 66 30 7 	81 51 24 49 54 	81 51 24 49 54 	
38	30/09/1944	1 12 13 42 89 	     	45 81 61 71 29 	51 75 89 14 26 	71 77 72 40 26 	65 3 86 62 6 	2 40 80 18 58 	64 25 53 81 29 	46 77 14 19 55 	90 71 54 25 56 	90 71 54 25 56 	
37	23/09/1944	86 54 20 19 36 	     	10 48 75 7 51 	69 67 35 50 45 	89 57 85 3 33 	27 84 26 21 41 	4 40 74 75 44 	84 42 62 88 28 	69 46 63 12 34 	14 45 84 37 24 	14 45 84 37 24 	
36	16/09/1944	10 76 72 36 50 	     	2 85 68 61 3 	82 17 70 30 41 	87 11 26 90 23 	79 4 17 50 49 	15 83 36 31 30 	26 9 73 49 77 	77 90 42 39 9 	3 38 16 62 75 	3 38 16 62 75 	
35	09/09/1944	75 65 11 26 82 	     	68 24 56 61 36 	78 10 6 85 30 	34 18 77 15 19 	53 21 84 42 50 	61 18 63 65 84 	44 19 57 25 63 	18 21 4 85 74 	44 88 34 65 38 	44 88 34 65 38 	
34	02/09/1944	18 59 77 1 41 	     	2 29 78 89 75 	26 55 33 45 71 	90 85 44 83 28 	12 44 65 32 66 	63 14 72 38 67 	63 21 48 13 2 	59 55 81 75 63 	3 39 8 6 49 	3 39 8 6 49 	
33	26/08/1944	4 59 82 67 13 	     	74 58 41 19 47 	17 72 22 39 87 	54 44 42 9 38 	17 79 86 44 70 	24 54 43 88 9 	35 76 9 34 44 	24 35 69 28 38 	64 24 28 42 85 	64 24 28 42 85 	
32	19/08/1944	73 60 41 17 6 	     	87 45 33 7 28 	19 62 85 8 2 	60 49 36 41 15 	79 70 17 58 55 	46 44 55 18 47 	7 74 50 6 31 	45 49 46 69 27 	90 30 42 49 32 	90 30 42 49 32 	
31	12/08/1944	50 27 65 48 52 	     	58 67 59 5 35 	63 90 18 80 38 	11 18 10 3 20 	83 16 50 30 82 	85 66 26 34 59 	65 46 78 87 7 	19 7 35 79 36 	39 80 14 59 31 	39 80 14 59 31 	
30	05/08/1944	84 37 11 57 28 	     	10 77 38 50 71 	77 52 57 82 76 	27 37 46 61 80 	72 28 13 63 56 	8 19 42 43 85 	23 38 20 25 82 	48 61 46 56 11 	13 70 23 52 18 	13 70 23 52 18 	
29	29/07/1944	72 18 54 49 89 	     	6 80 73 18 75 	15 46 34 40 47 	75 33 22 5 7 	64 21 1 43 61 	83 12 38 68 57 	53 87 67 42 81 	38 80 50 85 34 	24 11 32 83 36 	24 11 32 83 36 	
28	22/07/1944	54 47 35 87 40 	     	20 25 89 34 87 	18 80 33 47 16 	7 88 65 11 33 	75 3 81 60 32 	74 33 55 48 16 	25 42 29 51 22 	60 35 44 16 15 	47 11 59 61 71 	47 11 59 61 71 	
27	15/07/1944	88 12 90 18 52 	     	26 40 75 19 1 	40 90 36 50 59 	6 58 76 37 16 	79 63 17 53 38 	81 36 41 29 15 	46 84 31 21 34 	67 49 79 85 9 	56 73 14 1 68 	56 73 14 1 68 	
26	08/07/1944	36 44 40 66 43 	     	83 14 6 63 84 	37 47 55 36 80 	10 74 86 57 28 	23 47 48 65 69 	56 67 21 71 49 	61 54 36 9 57 	60 86 49 71 47 	53 85 4 17 50 	53 85 4 17 50 	
25	01/07/1944	14 10 13 40 50 	     	18 41 22 77 21 	67 76 37 85 80 	79 49 4 55 7 	3 52 79 53 46 	65 80 42 18 40 	13 1 77 43 79 	28 35 51 39 9 	27 68 17 7 4 	27 68 17 7 4 	
24	24/06/1944	80 49 12 6 51 	     	58 26 30 20 49 	42 89 36 46 58 	49 31 13 69 79 	16 22 26 36 51 	63 88 26 33 17 	12 84 10 66 80 	36 64 65 86 20 	7 57 80 36 35 	7 57 80 36 35 	
23	17/06/1944	43 18 3 23 44 	     	87 52 2 23 73 	34 52 13 72 40 	46 26 9 86 5 	90 6 82 7 59 	75 60 24 59 4 	42 43 37 18 60 	90 47 67 81 10 	66 24 58 16 39 	66 24 58 16 39 	
22	10/06/1944	6 63 13 15 59 	     	5 35 1 9 31 	88 75 41 25 74 	85 11 82 74 21 	76 68 90 16 20 	57 77 37 34 25 	27 50 60 74 64 	1 63 30 56 31 	68 49 56 90 63 	68 49 56 90 63 	
21	03/06/1944	39 7 47 83 16 	     	61 80 35 20 26 	44 37 81 49 19 	35 38 11 81 49 	63 19 26 77 59 	30 79 15 42 88 	70 86 57 43 33 	40 3 64 10 86 	18 80 19 67 11 	18 80 19 67 11 	
20	27/05/1944	28 38 77 37 78 	     	89 56 67 72 29 	41 49 63 60 57 	36 1 81 47 16 	67 24 22 34 83 	41 5 78 42 33 	21 30 75 41 50 	50 15 40 26 86 	18 17 67 20 71 	18 17 67 20 71 	
19	20/05/1944	44 50 71 75 74 	     	43 2 41 56 74 	5 27 40 21 15 	84 52 81 65 45 	12 7 4 39 6 	75 54 53 27 3 	27 19 75 81 16 	48 33 14 60 24 	6 15 72 22 81 	6 15 72 22 81 	
18	13/05/1944	85 24 58 69 9 	     	54 72 14 30 75 	29 64 50 69 3 	79 11 64 24 21 	4 6 19 41 31 	47 17 52 64 38 	19 47 61 46 1 	72 89 57 74 40 	5 46 40 74 24 	5 46 40 74 24 	
17	06/05/1944	82 21 46 56 78 	     	62 86 36 37 25 	51 57 22 88 65 	69 17 39 84 15 	20 4 54 43 47 	12 90 14 11 21 	66 87 62 26 16 	90 36 50 79 45 	72 10 24 85 38 	72 10 24 85 38 	
16	29/04/1944	45 4 66 36 68 	     	82 74 39 56 33 	15 56 42 10 23 	53 36 79 67 28 	87 14 88 47 6 	20 32 18 89 73 	87 53 18 33 85 	82 36 37 2 56 	87 51 72 23 75 	87 51 72 23 75 	
15	22/04/1944	80 79 77 5 76 	     	40 78 11 33 71 	45 55 48 25 54 	2 73 66 10 8 	80 10 68 14 6 	22 2 7 84 79 	77 28 49 31 17 	34 15 59 54 13 	77 45 38 54 64 	77 45 38 54 64 	
14	15/04/1944	55 77 41 15 9 	     	11 53 2 90 1 	10 70 80 54 57 	62 78 46 1 17 	74 59 6 75 51 	33 5 37 86 26 	6 56 62 70 11 	78 89 9 6 73 	84 89 41 78 69 	84 89 41 78 69 	
13	08/04/1944	18 26 43 63 9 	     	38 20 24 63 77 	3 14 78 26 39 	3 4 19 76 15 	6 46 23 86 25 	27 37 38 11 58 	70 31 16 80 82 	58 25 73 32 13 	87 5 51 63 81 	87 5 51 63 81 	
12	01/04/1944	47 2 23 20 85 	     	9 76 40 18 4 	63 57 29 47 44 	59 89 25 76 61 	67 2 78 39 89 	45 51 20 11 30 	53 16 83 78 28 	81 11 27 87 77 	52 41 71 55 64 	52 41 71 55 64 	
11	25/03/1944	67 68 16 33 49 	     	77 46 64 84 19 	71 24 11 46 39 	16 24 22 2 59 	43 21 74 24 72 	47 32 72 33 56 	78 32 16 55 18 	87 53 54 74 64 	33 20 40 83 14 	33 20 40 83 14 	
10	18/03/1944	75 38 52 78 85 	     	35 10 13 8 43 	12 30 68 84 53 	59 46 22 77 60 	76 65 19 32 88 	23 53 27 48 22 	85 5 14 26 40 	68 11 77 56 48 	61 76 87 73 32 	61 76 87 73 32 	
9	04/03/1944	56 29 19 86 64 	     	76 62 67 50 80 	38 10 15 17 32 	57 88 54 35 31 	16 64 60 4 21 	11 60 55 1 42 	28 41 24 22 82 	80 23 7 81 69 	5 6 58 37 61 	5 6 58 37 61 	
