Lotto
Archivio estrazioni Lotto anno 1900 aggiornato al 29/12/1900
Concorso	Data	Bari	Cagliari	Firenze	Genova	Milano	Napoli	Palermo	Roma	Torino	Venezia	Nazionale	
52	29/12/1900	39 65 2 30 7 	     	5 84 74 80 19 	     	9 54 64 35 77 	15 71 76 45 82 	60 57 44 12 84 	60 13 67 32 39 	58 60 75 45 29 	8 19 41 15 80 	     	
51	22/12/1900	17 18 37 76 71 	17 18 37 76 71 	29 75 61 23 20 	29 75 61 23 20 	5 2 81 52 71 	55 59 37 86 69 	23 77 35 64 9 	67 40 85 53 44 	14 70 78 42 8 	55 52 29 50 57 	55 52 29 50 57 	
50	15/12/1900	57 49 21 43 53 	57 49 21 43 53 	29 86 51 73 24 	29 86 51 73 24 	56 22 17 33 79 	28 23 50 78 9 	66 76 67 80 6 	59 49 13 3 84 	56 29 47 3 17 	62 27 77 51 47 	62 27 77 51 47 	
49	08/12/1900	55 86 63 42 50 	55 86 63 42 50 	10 21 6 8 29 	10 21 6 8 29 	76 86 39 10 40 	76 13 45 59 44 	17 27 22 89 14 	21 70 77 13 83 	90 12 84 53 31 	9 22 90 31 8 	9 22 90 31 8 	
48	01/12/1900	33 4 90 41 70 	33 4 90 41 70 	17 19 90 89 47 	17 19 90 89 47 	58 72 27 3 13 	65 23 36 55 43 	61 35 83 32 60 	39 71 67 12 72 	54 82 65 48 26 	13 26 36 58 61 	13 26 36 58 61 	
47	24/11/1900	60 36 65 86 10 	60 36 65 86 10 	31 25 7 1 40 	31 25 7 1 40 	49 30 1 61 11 	79 51 84 69 87 	62 17 2 72 59 	63 61 65 36 69 	25 57 24 76 82 	13 23 58 88 44 	13 23 58 88 44 	
46	17/11/1900	16 72 78 65 59 	16 72 78 65 59 	41 22 66 79 88 	41 22 66 79 88 	38 79 59 64 8 	35 75 31 16 81 	62 2 67 13 63 	42 37 23 20 17 	81 38 48 73 36 	88 54 69 47 61 	88 54 69 47 61 	
45	10/11/1900	88 38 90 29 68 	88 38 90 29 68 	53 19 8 23 46 	53 19 8 23 46 	12 22 6 53 40 	63 65 19 13 31 	3 50 78 47 63 	83 77 48 21 46 	76 27 50 43 59 	54 50 27 31 60 	54 50 27 31 60 	
44	03/11/1900	71 33 60 63 8 	71 33 60 63 8 	75 62 79 36 6 	75 62 79 36 6 	26 73 40 57 5 	81 64 26 11 77 	63 64 10 59 82 	59 43 14 41 57 	52 12 55 34 10 	79 26 19 32 46 	79 26 19 32 46 	
43	27/10/1900	16 33 38 24 52 	16 33 38 24 52 	70 12 88 32 81 	70 12 88 32 81 	40 21 23 9 74 	27 84 23 88 57 	24 22 10 61 83 	62 73 33 39 6 	81 73 11 25 61 	58 77 68 22 40 	58 77 68 22 40 	
42	20/10/1900	7 82 20 52 70 	7 82 20 52 70 	53 39 41 44 1 	53 39 41 44 1 	8 4 83 44 81 	26 86 75 52 2 	54 62 48 26 7 	38 73 20 15 46 	30 37 81 21 48 	39 46 28 51 5 	39 46 28 51 5 	
41	13/10/1900	85 67 54 35 58 	85 67 54 35 58 	83 20 12 41 65 	83 20 12 41 65 	88 48 44 27 8 	9 34 10 53 19 	38 67 50 55 16 	75 72 53 44 5 	34 29 26 42 19 	45 55 57 66 88 	45 55 57 66 88 	
40	06/10/1900	68 43 67 88 80 	68 43 67 88 80 	12 29 46 85 89 	12 29 46 85 89 	81 17 24 13 4 	84 32 62 88 35 	90 85 32 49 66 	60 28 25 49 58 	52 35 70 33 84 	71 49 76 19 10 	71 49 76 19 10 	
39	29/09/1900	66 21 70 29 35 	66 21 70 29 35 	69 62 88 24 6 	69 62 88 24 6 	88 43 18 51 75 	62 9 59 15 14 	44 8 79 68 84 	74 21 67 35 10 	12 4 40 6 43 	85 58 78 51 6 	85 58 78 51 6 	
38	22/09/1900	71 8 3 74 5 	71 8 3 74 5 	65 14 44 5 79 	65 14 44 5 79 	43 31 82 61 52 	81 3 70 34 48 	40 6 79 23 60 	50 53 38 19 26 	49 86 21 63 84 	77 87 84 8 75 	77 87 84 8 75 	
37	15/09/1900	86 27 17 15 78 	86 27 17 15 78 	82 41 70 2 55 	82 41 70 2 55 	69 20 76 15 64 	85 2 82 70 12 	61 69 36 13 46 	26 6 82 83 17 	24 68 9 70 66 	30 76 15 90 52 	30 76 15 90 52 	
36	08/09/1900	4 55 88 67 16 	4 55 88 67 16 	80 62 13 82 32 	80 62 13 82 32 	43 64 1 67 75 	33 22 44 81 77 	65 24 17 3 73 	60 15 50 75 12 	8 74 1 29 75 	45 18 60 56 83 	45 18 60 56 83 	
35	01/09/1900	8 19 1 41 60 	8 19 1 41 60 	76 57 3 50 86 	76 57 3 50 86 	43 50 83 90 66 	15 24 72 45 37 	47 65 55 48 59 	71 52 22 25 41 	82 21 12 48 14 	81 86 40 51 8 	81 86 40 51 8 	
