Lotto
Archivio estrazioni Lotto anno 1886 aggiornato al 31/12/1886
Concorso	Data	Bari	Cagliari	Firenze	Genova	Milano	Napoli	Palermo	Roma	Torino	Venezia	Nazionale	
53	31/12/1886	46 64 89 1 38 	     	29 51 15 60 61 	     	47 45 57 9 70 	42 68 60 13 9 	45 51 22 2 6 	62 72 39 30 19 	82 66 74 84 85 	27 20 47 1 72 	     	
52	25/12/1886	16 4 28 42 39 	16 4 28 42 39 	66 30 35 60 16 	66 30 35 60 16 	34 71 63 81 59 	69 71 54 41 15 	90 89 30 58 23 	71 90 35 65 17 	15 78 53 55 45 	76 74 19 16 70 	76 74 19 16 70 	
51	18/12/1886	90 37 69 54 38 	90 37 69 54 38 	5 38 59 42 81 	5 38 59 42 81 	1 33 47 83 4 	49 22 42 74 9 	12 35 29 23 6 	42 43 37 26 17 	71 88 10 37 5 	8 61 5 90 42 	8 61 5 90 42 	
50	11/12/1886	2 14 12 60 75 	2 14 12 60 75 	22 52 40 77 19 	22 52 40 77 19 	85 70 33 55 6 	23 68 28 75 46 	23 39 15 18 42 	89 71 32 78 33 	20 58 14 42 69 	19 81 64 26 70 	19 81 64 26 70 	
49	04/12/1886	19 1 79 28 48 	19 1 79 28 48 	82 71 28 4 35 	82 71 28 4 35 	6 1 29 79 77 	10 28 35 39 46 	56 30 14 87 65 	79 68 80 86 88 	44 45 60 47 9 	4 37 36 10 61 	4 37 36 10 61 	
48	27/11/1886	11 39 7 15 10 	11 39 7 15 10 	79 73 35 7 85 	79 73 35 7 85 	89 62 66 55 11 	80 32 16 57 67 	12 37 36 9 72 	54 18 5 24 26 	25 21 29 1 11 	53 36 89 25 52 	53 36 89 25 52 	
47	20/11/1886	46 33 86 80 54 	46 33 86 80 54 	16 6 29 85 77 	16 6 29 85 77 	90 86 40 29 15 	15 65 4 49 5 	53 19 14 30 26 	81 26 13 2 52 	10 80 31 26 72 	37 66 16 44 43 	37 66 16 44 43 	
46	13/11/1886	71 9 16 57 28 	71 9 16 57 28 	67 43 20 73 44 	67 43 20 73 44 	60 88 10 86 61 	50 87 24 79 52 	76 87 48 30 37 	66 43 7 16 17 	49 26 90 66 5 	46 59 10 35 44 	46 59 10 35 44 	
45	06/11/1886	22 37 79 30 41 	22 37 79 30 41 	81 67 86 19 89 	81 67 86 19 89 	46 81 79 9 29 	59 58 26 30 3 	80 28 45 42 72 	9 6 29 49 82 	4 1 40 73 29 	62 59 9 83 15 	62 59 9 83 15 	
44	30/10/1886	2 31 52 15 24 	2 31 52 15 24 	65 6 33 62 13 	65 6 33 62 13 	69 72 87 5 54 	34 48 80 39 41 	12 33 58 20 47 	36 57 25 42 47 	64 72 52 80 44 	12 31 60 37 51 	12 31 60 37 51 	
43	23/10/1886	9 66 69 89 13 	9 66 69 89 13 	51 20 70 78 32 	51 20 70 78 32 	6 39 20 43 66 	24 76 78 55 34 	45 63 7 73 16 	9 40 86 33 57 	30 75 59 89 51 	71 60 31 43 16 	71 60 31 43 16 	
42	16/10/1886	56 5 50 17 90 	56 5 50 17 90 	11 78 19 71 50 	11 78 19 71 50 	56 85 88 31 12 	32 35 16 53 24 	25 13 69 37 23 	76 2 68 57 18 	39 30 24 77 55 	69 35 2 61 66 	69 35 2 61 66 	
41	09/10/1886	1 7 80 78 47 	1 7 80 78 47 	40 56 73 41 15 	40 56 73 41 15 	68 77 61 75 60 	51 73 88 77 38 	79 22 17 36 66 	66 37 35 68 16 	20 3 62 70 16 	66 40 87 42 7 	66 40 87 42 7 	
40	02/10/1886	28 27 74 55 67 	28 27 74 55 67 	7 78 41 14 83 	7 78 41 14 83 	84 67 76 29 54 	45 70 23 86 69 	3 76 73 43 78 	45 5 49 59 79 	33 88 15 35 84 	15 84 74 23 67 	15 84 74 23 67 	
39	25/09/1886	86 6 10 31 24 	86 6 10 31 24 	44 27 48 37 7 	44 27 48 37 7 	88 40 34 79 82 	8 1 80 71 13 	55 57 45 29 64 	2 49 63 45 71 	40 45 55 65 35 	23 76 50 48 32 	23 76 50 48 32 	
38	18/09/1886	30 54 7 59 5 	30 54 7 59 5 	37 42 27 77 83 	37 42 27 77 83 	28 27 20 23 42 	81 90 45 27 54 	18 54 56 68 52 	72 4 13 67 73 	11 54 20 37 90 	58 81 65 61 53 	58 81 65 61 53 	
37	11/09/1886	34 59 38 26 14 	34 59 38 26 14 	65 2 8 73 26 	65 2 8 73 26 	22 42 70 71 72 	53 56 65 88 14 	74 38 13 62 71 	20 14 70 81 29 	35 72 19 64 67 	49 83 4 74 54 	49 83 4 74 54 	
36	04/09/1886	69 29 89 33 44 	69 29 89 33 44 	1 67 87 4 38 	1 67 87 4 38 	83 13 87 75 39 	43 6 84 39 77 	84 67 5 46 54 	89 46 80 28 63 	72 70 81 71 48 	79 33 35 5 16 	79 33 35 5 16 	
35	28/08/1886	25 4 7 68 16 	25 4 7 68 16 	7 17 87 88 39 	7 17 87 88 39 	29 51 69 27 66 	9 45 13 37 43 	33 73 16 78 15 	51 52 57 22 23 	17 62 65 53 79 	65 34 54 24 40 	65 34 54 24 40 	
34	21/08/1886	48 10 66 86 63 	48 10 66 86 63 	35 17 32 15 14 	35 17 32 15 14 	31 42 36 61 89 	83 5 11 42 16 	44 88 13 16 39 	19 68 47 16 3 	17 46 1 34 14 	37 79 59 6 61 	37 79 59 6 61 	
33	14/08/1886	42 72 34 75 87 	42 72 34 75 87 	60 47 30 86 23 	60 47 30 86 23 	39 15 40 25 22 	9 10 8 44 54 	75 63 90 54 33 	80 90 21 29 77 	87 62 41 25 24 	49 89 52 41 62 	49 89 52 41 62 	
32	07/08/1886	60 62 82 63 50 	60 62 82 63 50 	43 53 61 70 24 	43 53 61 70 24 	29 28 16 64 37 	17 3 60 62 11 	61 77 47 24 69 	78 64 65 51 34 	30 63 51 19 66 	41 51 29 83 76 	41 51 29 83 76 	
31	31/07/1886	90 28 1 87 75 	90 28 1 87 75 	79 68 49 25 67 	79 68 49 25 67 	19 81 85 60 8 	48 66 1 43 71 	31 74 10 15 47 	50 88 27 7 79 	74 70 67 1 80 	3 55 72 78 17 	3 55 72 78 17 	
30	24/07/1886	40 57 37 54 8 	40 57 37 54 8 	14 33 67 45 88 	14 33 67 45 88 	86 15 61 68 89 	78 49 55 84 72 	51 45 77 84 22 	59 8 82 66 81 	76 10 38 14 22 	32 48 82 79 88 	32 48 82 79 88 	
29	17/07/1886	52 44 42 63 39 	52 44 42 63 39 	89 45 14 28 29 	89 45 14 28 29 	8 73 50 18 36 	68 78 58 9 75 	7 86 36 82 37 	22 38 52 57 63 	85 27 67 80 65 	86 87 4 28 9 	86 87 4 28 9 	
28	10/07/1886	19 87 53 69 57 	19 87 53 69 57 	23 24 84 18 1 	23 24 84 18 1 	73 39 51 13 60 	21 63 76 47 68 	55 35 48 14 62 	61 77 42 63 53 	5 46 83 75 28 	12 6 83 77 1 	12 6 83 77 1 	
27	03/07/1886	49 24 31 71 33 	49 24 31 71 33 	42 84 18 52 38 	42 84 18 52 38 	84 31 16 13 3 	60 66 44 24 18 	21 51 37 26 20 	81 65 39 64 19 	5 63 82 76 28 	81 36 5 19 23 	81 36 5 19 23 	
26	26/06/1886	66 70 9 14 73 	66 70 9 14 73 	80 86 90 8 47 	80 86 90 8 47 	36 55 82 84 13 	83 10 25 81 75 	6 79 70 68 72 	39 81 10 73 20 	34 15 72 40 90 	33 83 70 86 80 	33 83 70 86 80 	
25	19/06/1886	17 22 5 51 30 	17 22 5 51 30 	26 19 89 11 70 	26 19 89 11 70 	63 39 61 66 72 	35 62 74 27 26 	17 30 18 9 49 	27 7 55 3 64 	89 40 75 46 90 	77 36 54 13 63 	77 36 54 13 63 	
24	12/06/1886	4 21 88 37 65 	4 21 88 37 65 	89 1 68 50 66 	89 1 68 50 66 	71 36 25 20 15 	19 10 29 76 82 	14 26 63 49 81 	54 82 18 21 5 	61 51 7 21 48 	16 24 47 58 82 	16 24 47 58 82 	
23	05/06/1886	28 75 14 83 43 	28 75 14 83 43 	59 39 12 6 55 	59 39 12 6 55 	21 63 46 26 55 	74 54 49 79 83 	51 25 21 56 3 	72 74 30 53 11 	33 40 17 48 64 	42 68 86 57 75 	42 68 86 57 75 	
22	29/05/1886	29 71 37 25 12 	29 71 37 25 12 	47 67 79 21 89 	47 67 79 21 89 	52 35 12 42 47 	53 61 71 86 46 	22 81 9 7 69 	89 84 19 15 80 	32 11 40 36 28 	4 68 89 70 1 	4 68 89 70 1 	
21	22/05/1886	15 37 66 34 3 	15 37 66 34 3 	32 34 16 54 36 	32 34 16 54 36 	1 46 89 82 12 	89 73 82 24 61 	78 85 38 10 54 	75 83 17 13 35 	54 44 78 62 71 	65 25 66 54 20 	65 25 66 54 20 	
20	15/05/1886	53 36 27 45 72 	53 36 27 45 72 	38 42 61 41 1 	38 42 61 41 1 	78 30 86 69 28 	54 63 3 19 64 	68 73 37 61 76 	3 66 65 48 26 	67 31 1 15 83 	22 45 67 24 58 	22 45 67 24 58 	
19	08/05/1886	16 79 27 85 75 	16 79 27 85 75 	68 77 79 1 51 	68 77 79 1 51 	88 31 1 23 13 	60 13 30 58 36 	67 53 19 59 73 	28 60 18 86 45 	47 25 61 39 30 	24 39 71 76 41 	24 39 71 76 41 	
