Lotto
Archivio estrazioni Lotto anno 1879 aggiornato al 27/12/1879
Concorso	Data	Bari	Cagliari	Firenze	Genova	Milano	Napoli	Palermo	Roma	Torino	Venezia	Nazionale	
52	27/12/1879	24 52 16 39 77 	     	72 55 60 28 25 	     	6 47 79 46 69 	3 11 21 46 69 	35 42 63 79 73 	82 18 74 33 72 	38 36 69 33 66 	89 8 68 1 14 	     	
51	20/12/1879	61 2 13 83 17 	61 2 13 83 17 	8 7 13 40 90 	8 7 13 40 90 	77 60 44 85 73 	20 42 82 63 83 	88 30 66 76 41 	35 78 23 68 73 	38 89 76 34 17 	37 26 86 7 61 	37 26 86 7 61 	
50	13/12/1879	86 23 2 84 63 	86 23 2 84 63 	62 33 37 19 7 	62 33 37 19 7 	26 73 59 74 52 	41 57 47 38 6 	35 43 22 53 51 	18 55 3 43 8 	27 79 39 77 12 	90 70 57 33 75 	90 70 57 33 75 	
49	06/12/1879	9 23 53 39 86 	9 23 53 39 86 	36 16 86 84 53 	36 16 86 84 53 	25 80 66 17 47 	12 40 19 5 34 	27 67 77 59 19 	70 36 15 86 68 	72 23 29 69 42 	31 40 33 80 10 	31 40 33 80 10 	
48	29/11/1879	27 45 55 26 14 	27 45 55 26 14 	77 83 29 5 22 	77 83 29 5 22 	31 30 53 63 39 	90 63 29 85 5 	68 26 17 88 90 	79 55 3 61 76 	12 74 75 44 83 	29 21 20 75 13 	29 21 20 75 13 	
47	22/11/1879	77 87 86 15 33 	77 87 86 15 33 	76 15 56 22 88 	76 15 56 22 88 	51 63 55 6 79 	54 45 68 39 10 	80 6 28 67 1 	71 53 60 87 32 	59 19 31 54 67 	73 76 49 42 67 	73 76 49 42 67 	
46	15/11/1879	43 53 18 56 87 	43 53 18 56 87 	48 62 32 72 29 	48 62 32 72 29 	13 74 57 8 69 	76 47 16 13 5 	82 61 54 47 21 	39 58 28 62 33 	78 81 22 2 16 	46 15 89 90 57 	46 15 89 90 57 	
45	08/11/1879	13 37 76 21 17 	13 37 76 21 17 	34 30 35 1 20 	34 30 35 1 20 	11 33 16 1 62 	6 20 10 7 43 	4 34 29 17 52 	84 54 19 74 83 	7 6 72 16 23 	50 51 11 90 89 	50 51 11 90 89 	
44	01/11/1879	83 70 48 63 50 	83 70 48 63 50 	57 67 1 45 43 	57 67 1 45 43 	89 19 56 29 66 	90 28 38 18 89 	3 67 55 70 26 	39 29 81 62 8 	49 2 72 29 14 	83 79 12 20 90 	83 79 12 20 90 	
43	25/10/1879	5 78 70 14 13 	5 78 70 14 13 	7 36 14 52 4 	7 36 14 52 4 	56 11 85 37 62 	48 76 64 24 86 	36 61 60 8 73 	22 50 17 87 1 	19 70 72 80 69 	84 89 85 48 9 	84 89 85 48 9 	
42	18/10/1879	73 59 42 27 4 	73 59 42 27 4 	80 31 88 46 79 	80 31 88 46 79 	28 86 62 68 32 	33 12 11 20 63 	30 72 84 58 4 	19 17 50 81 67 	51 87 17 47 82 	52 45 78 89 62 	52 45 78 89 62 	
41	11/10/1879	11 25 87 88 53 	11 25 87 88 53 	31 49 60 4 37 	31 49 60 4 37 	86 61 37 77 85 	5 49 69 51 48 	8 82 10 52 11 	45 76 43 56 55 	42 78 84 81 89 	43 58 30 90 60 	43 58 30 90 60 	
40	04/10/1879	84 70 18 31 79 	84 70 18 31 79 	41 59 45 15 58 	41 59 45 15 58 	54 15 25 7 90 	89 20 90 3 30 	37 4 87 55 19 	6 62 72 73 49 	56 43 70 35 28 	38 42 72 24 77 	38 42 72 24 77 	
39	27/09/1879	30 80 64 88 78 	30 80 64 88 78 	63 9 1 7 57 	63 9 1 7 57 	45 10 90 23 78 	69 13 28 47 52 	8 70 11 33 51 	6 22 89 60 12 	17 5 56 83 28 	57 78 72 48 47 	57 78 72 48 47 	
38	20/09/1879	77 55 49 90 46 	77 55 49 90 46 	34 35 6 80 81 	34 35 6 80 81 	89 1 85 48 26 	29 12 71 51 4 	69 33 65 54 66 	30 62 20 24 18 	76 56 37 20 19 	18 63 69 61 2 	18 63 69 61 2 	
37	13/09/1879	26 69 58 74 23 	26 69 58 74 23 	79 19 68 78 55 	79 19 68 78 55 	58 29 42 61 27 	49 30 67 74 64 	72 78 2 73 76 	55 84 73 67 75 	36 28 21 30 49 	6 45 43 55 57 	6 45 43 55 57 	
36	06/09/1879	36 46 14 81 70 	36 46 14 81 70 	14 73 67 78 63 	14 73 67 78 63 	84 85 30 86 68 	82 73 85 48 39 	51 9 15 18 21 	4 85 66 37 47 	59 43 18 41 31 	72 19 71 22 61 	72 19 71 22 61 	
35	30/08/1879	76 7 80 90 5 	76 7 80 90 5 	84 55 70 69 63 	84 55 70 69 63 	47 46 53 70 84 	18 57 55 8 54 	71 52 38 25 79 	9 55 40 2 85 	10 89 53 3 69 	12 81 20 76 50 	12 81 20 76 50 	
34	23/08/1879	6 72 52 11 71 	6 72 52 11 71 	5 60 1 39 83 	5 60 1 39 83 	68 65 51 77 89 	8 38 52 81 7 	57 41 77 34 2 	56 1 59 88 46 	70 82 26 38 55 	40 23 30 50 79 	40 23 30 50 79 	
33	16/08/1879	66 50 78 26 31 	66 50 78 26 31 	49 84 65 11 5 	49 84 65 11 5 	45 23 54 25 24 	18 20 15 74 90 	13 12 56 77 43 	48 54 50 69 84 	8 25 56 64 15 	9 28 5 22 16 	9 28 5 22 16 	
32	09/08/1879	5 90 38 9 3 	5 90 38 9 3 	52 3 5 12 48 	52 3 5 12 48 	87 26 62 28 51 	53 58 70 50 34 	23 74 33 44 12 	54 40 44 14 56 	24 13 46 12 33 	33 26 82 49 20 	33 26 82 49 20 	
31	02/08/1879	45 69 22 52 26 	45 69 22 52 26 	83 8 6 81 3 	83 8 6 81 3 	50 72 85 64 55 	25 12 27 7 59 	55 3 44 47 37 	65 84 55 1 7 	29 89 47 2 65 	56 17 7 48 66 	56 17 7 48 66 	
30	26/07/1879	89 62 49 39 4 	89 62 49 39 4 	75 50 37 17 54 	75 50 37 17 54 	37 34 32 21 10 	85 23 26 34 63 	7 43 48 12 40 	9 22 43 88 7 	42 64 83 65 40 	1 38 27 2 79 	1 38 27 2 79 	
29	19/07/1879	35 39 78 72 28 	35 39 78 72 28 	35 37 12 47 40 	35 37 12 47 40 	34 4 21 77 38 	61 44 28 85 4 	35 80 65 89 18 	45 69 10 61 30 	74 34 46 29 49 	52 57 41 13 84 	52 57 41 13 84 	
28	12/07/1879	48 40 10 56 24 	48 40 10 56 24 	77 35 8 71 53 	77 35 8 71 53 	37 39 30 90 18 	22 80 8 38 5 	26 44 53 39 3 	29 17 51 16 19 	90 26 18 25 30 	47 36 82 33 24 	47 36 82 33 24 	
27	05/07/1879	3 15 43 30 45 	3 15 43 30 45 	85 7 26 18 61 	85 7 26 18 61 	8 82 42 30 78 	51 32 61 49 87 	46 18 44 12 55 	15 89 49 63 71 	44 46 55 88 20 	1 28 78 35 63 	1 28 78 35 63 	
26	28/06/1879	78 2 1 75 71 	78 2 1 75 71 	34 79 20 81 52 	34 79 20 81 52 	34 8 42 82 75 	2 81 87 39 63 	68 43 9 48 50 	55 47 72 56 41 	18 42 14 44 81 	82 61 73 31 3 	82 61 73 31 3 	
25	21/06/1879	2 68 42 63 81 	2 68 42 63 81 	64 10 5 55 30 	64 10 5 55 30 	4 17 57 40 20 	42 16 66 6 81 	12 33 62 34 22 	71 34 64 9 49 	15 26 46 59 40 	23 89 76 17 48 	23 89 76 17 48 	
24	14/06/1879	80 15 62 70 50 	80 15 62 70 50 	80 73 59 7 60 	80 73 59 7 60 	70 20 79 83 15 	17 6 65 51 5 	23 54 80 56 45 	49 52 36 65 25 	75 35 53 1 3 	53 31 55 60 69 	53 31 55 60 69 	
23	07/06/1879	82 47 31 1 4 	82 47 31 1 4 	65 53 57 66 27 	65 53 57 66 27 	6 80 27 20 26 	17 9 84 86 88 	9 63 22 25 43 	36 53 7 74 2 	37 79 58 70 4 	22 37 72 56 26 	22 37 72 56 26 	
22	31/05/1879	40 1 69 57 51 	40 1 69 57 51 	79 34 31 71 4 	79 34 31 71 4 	22 20 73 46 54 	22 20 73 36 54 	47 54 85 5 86 	5 59 36 73 45 	70 23 82 31 7 	19 57 90 89 35 	19 57 90 89 35 	
21	24/05/1879	83 11 54 35 21 	83 11 54 35 21 	89 63 59 14 36 	89 63 59 14 36 	53 26 15 59 13 	10 61 73 16 23 	67 31 41 40 61 	47 83 3 32 22 	40 74 45 47 76 	23 3 36 55 60 	23 3 36 55 60 	
20	17/05/1879	13 88 90 70 45 	13 88 90 70 45 	44 68 76 5 30 	44 68 76 5 30 	84 30 82 5 87 	69 42 50 57 37 	16 9 43 74 24 	88 22 8 70 66 	39 37 57 18 56 	3 15 13 16 10 	3 15 13 16 10 	
19	10/05/1879	13 73 22 50 83 	13 73 22 50 83 	7 61 19 48 67 	7 61 19 48 67 	57 60 34 63 6 	28 71 6 88 53 	7 54 51 60 74 	58 59 73 32 70 	6 12 37 68 88 	22 7 89 87 36 	22 7 89 87 36 	
18	03/05/1879	46 50 41 54 17 	46 50 41 54 17 	84 86 21 60 89 	84 86 21 60 89 	32 27 17 71 53 	81 23 53 42 19 	10 30 58 46 9 	38 41 5 83 18 	79 4 42 55 27 	13 64 3 17 14 	13 64 3 17 14 	
17	26/04/1879	51 68 33 14 50 	51 68 33 14 50 	33 2 7 71 66 	33 2 7 71 66 	72 52 55 90 23 	60 24 85 3 70 	32 4 16 76 51 	52 69 50 89 47 	60 87 29 82 77 	67 32 50 72 59 	67 32 50 72 59 	
16	19/04/1879	79 63 52 87 6 	79 63 52 87 6 	8 10 87 61 34 	8 10 87 61 34 	51 68 18 73 28 	58 19 80 2 50 	27 8 71 83 43 	62 76 84 54 48 	13 40 22 70 18 	52 75 36 12 33 	52 75 36 12 33 	
15	12/04/1879	12 33 90 53 88 	12 33 90 53 88 	56 19 24 33 84 	56 19 24 33 84 	7 62 69 4 27 	45 14 5 80 78 	66 47 4 29 71 	12 53 28 70 22 	86 12 79 8 40 	20 65 41 14 23 	20 65 41 14 23 	
