Lotto
Archivio estrazioni Lotto anno 1982 aggiornato al 25/12/1982
Concorso	Data	Bari	Cagliari	Firenze	Genova	Milano	Napoli	Palermo	Roma	Torino	Venezia	Nazionale	
52	25/12/1982	13 31 74 77 2 	39 27 11 9 4 	32 64 75 41 88 	27 82 65 75 51 	17 72 83 34 8 	11 70 49 36 10 	16 72 76 88 40 	64 42 12 87 66 	43 37 39 57 21 	57 58 52 40 60 	     	
51	18/12/1982	49 71 67 11 84 	17 85 35 14 21 	29 12 21 18 14 	83 3 24 82 55 	57 32 55 60 83 	52 63 70 27 62 	48 46 45 59 36 	83 57 18 90 8 	75 23 66 84 86 	75 23 47 50 67 	75 23 47 50 67 	
50	11/12/1982	48 27 49 66 84 	75 8 89 14 81 	21 39 31 82 76 	67 24 46 84 50 	19 11 77 6 32 	38 84 66 62 57 	86 50 56 90 78 	1 46 35 9 55 	87 29 83 88 14 	69 11 51 21 67 	69 11 51 21 67 	
49	04/12/1982	16 84 56 5 4 	86 20 46 5 32 	64 28 27 8 40 	7 12 34 53 74 	71 68 51 27 56 	51 18 82 73 28 	56 81 30 60 3 	71 77 21 18 59 	5 74 71 55 7 	40 26 35 33 61 	40 26 35 33 61 	
48	27/11/1982	59 18 44 69 71 	43 39 7 61 26 	67 69 19 32 55 	27 13 22 20 73 	70 72 5 65 49 	5 24 47 46 38 	33 83 64 84 74 	68 5 9 28 10 	11 18 2 13 59 	31 79 46 22 10 	31 79 46 22 10 	
47	20/11/1982	73 54 53 22 76 	83 79 18 21 24 	54 78 4 8 84 	90 15 11 23 75 	25 83 57 41 82 	14 54 53 20 65 	69 37 64 34 22 	84 60 5 47 53 	38 73 55 14 15 	5 63 45 19 85 	5 63 45 19 85 	
46	13/11/1982	10 62 32 84 24 	4 40 82 32 67 	78 86 74 9 13 	79 33 5 77 23 	20 78 33 89 25 	72 23 22 52 80 	10 49 59 1 77 	38 83 33 77 8 	54 2 76 48 30 	31 85 50 63 77 	31 85 50 63 77 	
45	06/11/1982	42 72 10 4 47 	75 44 6 65 85 	69 43 89 50 22 	51 19 32 16 10 	78 73 62 24 14 	53 34 32 31 37 	75 13 7 2 48 	8 24 32 86 48 	72 33 40 15 63 	30 51 21 44 72 	30 51 21 44 72 	
44	30/10/1982	41 22 59 30 73 	7 27 77 90 76 	59 3 51 77 19 	1 77 44 64 36 	76 46 60 30 18 	59 11 56 38 50 	7 81 70 64 73 	84 50 49 30 11 	84 53 42 63 68 	57 4 16 87 59 	57 4 16 87 59 	
43	23/10/1982	19 46 68 69 32 	56 81 54 39 76 	81 17 72 1 10 	1 68 89 25 4 	63 55 21 53 32 	58 39 52 1 14 	6 67 43 29 84 	4 47 21 65 8 	23 25 67 18 55 	65 36 84 20 26 	65 36 84 20 26 	
42	16/10/1982	37 26 55 3 46 	81 55 23 40 75 	77 57 41 89 36 	14 59 49 11 5 	50 63 65 6 62 	78 21 4 44 81 	59 17 86 41 11 	41 61 38 80 30 	14 9 87 48 62 	72 2 58 57 38 	72 2 58 57 38 	
41	09/10/1982	88 5 81 79 47 	78 17 62 84 86 	72 25 11 81 74 	53 26 65 56 2 	82 33 51 39 70 	48 27 80 64 87 	13 37 32 3 49 	8 85 84 36 77 	67 69 19 33 64 	72 23 58 43 79 	72 23 58 43 79 	
40	02/10/1982	81 82 41 5 20 	78 43 29 49 64 	63 41 29 64 20 	67 70 77 38 57 	89 84 30 66 78 	34 82 71 77 2 	46 79 56 82 68 	65 35 89 57 14 	68 74 34 18 6 	9 45 30 55 51 	9 45 30 55 51 	
39	25/09/1982	33 50 63 87 88 	60 89 37 58 87 	36 13 69 32 31 	64 59 52 70 27 	90 45 35 87 57 	44 70 52 36 11 	72 39 60 32 20 	60 57 45 67 80 	88 28 42 67 5 	69 14 23 39 80 	69 14 23 39 80 	
38	18/09/1982	18 66 22 27 69 	1 33 30 2 62 	29 5 12 65 76 	47 16 52 9 67 	29 86 87 21 8 	39 44 12 56 88 	87 33 12 56 79 	19 82 8 39 65 	14 19 84 40 29 	5 83 41 21 32 	5 83 41 21 32 	
