Lotto
Archivio estrazioni Lotto anno 1972 aggiornato al 30/12/1972
Concorso	Data	Bari	Cagliari	Firenze	Genova	Milano	Napoli	Palermo	Roma	Torino	Venezia	Nazionale	
53	30/12/1972	71 50 45 86 44 	54 46 70 33 17 	41 16 3 36 69 	5 7 37 52 43 	24 48 56 51 63 	56 83 19 26 72 	49 35 8 89 41 	62 61 29 4 71 	58 63 23 21 28 	6 27 80 51 52 	     	
52	23/12/1972	37 81 48 36 66 	73 42 34 52 16 	69 89 79 53 34 	34 57 25 40 72 	76 54 72 33 75 	27 64 55 25 87 	81 33 5 40 28 	67 7 43 45 86 	53 74 16 43 13 	64 17 57 77 9 	64 17 57 77 9 	
51	16/12/1972	21 88 75 46 65 	49 56 85 3 61 	5 13 27 26 35 	65 37 89 67 18 	23 84 60 30 14 	60 26 82 33 10 	74 28 5 11 80 	59 81 19 5 87 	87 14 31 79 45 	66 73 21 84 37 	66 73 21 84 37 	
50	09/12/1972	14 26 78 22 9 	51 31 44 69 64 	49 79 46 14 72 	75 55 78 73 52 	45 37 39 15 36 	29 71 42 10 31 	71 61 23 12 70 	8 55 37 82 26 	14 66 10 65 70 	79 73 74 88 32 	79 73 74 88 32 	
49	02/12/1972	45 75 37 73 84 	53 68 35 84 38 	52 31 28 13 74 	66 11 57 47 26 	8 74 15 1 41 	66 36 60 59 68 	50 32 3 29 4 	90 32 43 23 85 	57 21 72 59 45 	62 14 81 50 59 	62 14 81 50 59 	
48	25/11/1972	87 66 14 44 64 	37 76 90 78 24 	48 10 17 15 75 	39 44 80 77 56 	26 30 52 21 36 	34 15 87 52 57 	38 68 32 34 2 	36 39 57 47 78 	31 1 17 53 83 	63 23 34 47 10 	63 23 34 47 10 	
47	18/11/1972	3 9 65 54 47 	42 44 11 60 87 	10 22 3 17 34 	20 9 47 56 54 	65 5 49 34 28 	47 82 37 15 83 	39 75 49 28 24 	33 55 68 57 42 	90 44 88 66 48 	73 60 53 8 64 	73 60 53 8 64 	
46	11/11/1972	82 34 54 74 19 	82 46 54 50 76 	66 39 86 24 34 	57 16 60 10 2 	52 31 65 84 67 	14 77 84 39 10 	9 68 40 35 44 	55 60 79 21 47 	47 26 23 65 54 	16 48 50 81 38 	16 48 50 81 38 	
45	04/11/1972	89 41 68 52 21 	6 48 49 37 21 	80 82 58 74 16 	53 44 29 1 50 	28 85 44 88 63 	71 1 39 45 56 	21 87 11 16 1 	15 25 81 87 44 	13 15 83 47 68 	68 20 27 31 88 	68 20 27 31 88 	
44	28/10/1972	13 25 60 30 27 	50 31 75 60 18 	74 12 44 75 76 	89 1 35 4 10 	15 39 5 59 13 	26 7 5 46 86 	81 80 6 37 41 	8 6 31 78 84 	17 35 81 38 79 	69 79 8 12 57 	69 79 8 12 57 	
43	21/10/1972	83 69 32 40 12 	48 44 26 4 23 	66 84 30 20 24 	22 23 72 33 20 	31 63 36 15 14 	89 12 3 11 8 	39 58 15 85 67 	4 44 19 13 56 	41 4 53 1 23 	17 58 22 18 7 	17 58 22 18 7 	
42	14/10/1972	64 42 75 32 49 	83 34 45 69 60 	36 51 64 70 40 	26 87 9 1 73 	84 6 69 18 11 	46 77 59 66 1 	52 49 25 14 88 	9 15 70 55 43 	72 78 46 14 51 	20 35 76 12 87 	20 35 76 12 87 	
41	07/10/1972	71 2 7 39 79 	69 52 82 17 14 	68 27 63 26 28 	55 35 20 12 28 	3 19 20 64 75 	75 78 88 63 43 	15 44 25 81 64 	78 62 43 37 32 	86 28 15 36 10 	3 38 75 6 60 	3 38 75 6 60 	
40	30/09/1972	7 27 9 23 73 	14 18 47 88 85 	73 51 57 67 65 	81 26 79 61 60 	2 30 28 11 62 	28 46 13 81 45 	10 12 23 34 60 	2 16 23 20 26 	35 57 61 71 17 	84 68 62 78 60 	84 68 62 78 60 	
39	23/09/1972	52 40 5 53 23 	26 43 36 20 44 	24 34 68 36 55 	33 61 6 60 31 	50 1 24 72 48 	81 79 18 54 39 	38 71 37 87 30 	46 28 53 17 59 	2 60 88 78 48 	81 6 13 58 73 	81 6 13 58 73 	
38	16/09/1972	90 85 1 88 17 	85 54 37 76 40 	31 16 83 34 19 	25 65 28 73 35 	30 46 13 82 44 	1 46 27 69 28 	12 27 79 6 78 	41 35 90 20 43 	56 19 39 49 14 	76 15 17 59 21 	76 15 17 59 21 	
37	09/09/1972	4 89 9 8 44 	52 6 85 23 4 	42 36 90 30 27 	56 65 53 45 25 	8 18 87 26 65 	78 83 28 77 42 	51 12 9 34 42 	62 65 69 54 4 	9 89 27 56 33 	1 6 65 50 26 	1 6 65 50 26 	
36	02/09/1972	79 70 4 50 78 	52 2 8 1 62 	50 33 51 2 27 	37 21 20 27 8 	48 68 11 47 42 	42 73 19 24 10 	66 28 49 6 80 	4 39 37 5 70 	34 30 72 58 4 	62 46 83 85 25 	62 46 83 85 25 	
35	26/08/1972	83 7 70 22 36 	87 56 82 75 59 	69 67 66 26 57 	90 76 47 59 18 	20 17 89 56 19 	59 78 46 10 66 	68 79 43 49 13 	69 45 54 16 44 	88 65 23 35 66 	12 90 16 81 37 	12 90 16 81 37 	
34	19/08/1972	75 71 70 68 62 	29 73 86 39 32 	76 16 10 55 8 	44 34 63 86 87 	90 40 46 79 13 	28 21 14 45 70 	69 62 52 56 1 	37 89 47 7 6 	15 25 22 75 24 	45 33 20 36 26 	45 33 20 36 26 	
33	12/08/1972	71 13 31 41 32 	63 70 3 71 65 	25 50 58 42 85 	81 73 30 90 83 	68 27 66 46 51 	83 5 76 37 55 	76 14 33 85 20 	10 54 67 48 26 	20 78 26 76 57 	69 12 13 73 75 	69 12 13 73 75 	
32	05/08/1972	40 23 51 13 59 	74 24 79 71 15 	61 3 51 70 64 	11 22 54 84 87 	82 51 77 38 39 	26 80 5 45 75 	87 15 47 45 9 	14 28 46 79 5 	5 84 29 50 57 	18 44 59 49 12 	18 44 59 49 12 	
31	29/07/1972	19 10 63 56 89 	3 78 46 11 59 	6 63 57 73 49 	6 27 81 76 74 	43 51 61 19 31 	68 38 61 58 51 	81 21 73 57 10 	4 30 66 60 65 	86 11 30 37 55 	73 53 16 19 27 	73 53 16 19 27 	
30	22/07/1972	6 10 4 71 16 	15 66 75 24 84 	32 54 39 75 68 	27 16 86 24 89 	5 1 54 70 77 	30 15 21 16 65 	25 79 62 14 78 	29 19 9 62 52 	34 41 82 70 87 	51 23 8 85 81 	51 23 8 85 81 	
29	15/07/1972	65 47 48 20 51 	52 25 77 79 17 	77 19 20 86 72 	41 13 82 20 30 	6 79 56 35 83 	81 78 76 38 8 	58 22 73 47 24 	79 68 16 6 50 	39 57 83 65 59 	30 46 51 77 6 	30 46 51 77 6 	
28	08/07/1972	50 52 80 26 74 	31 82 87 58 28 	75 24 13 35 86 	38 39 12 86 8 	23 88 74 6 19 	85 8 59 15 83 	82 21 77 37 57 	22 58 80 16 84 	73 87 19 51 72 	60 17 65 81 1 	60 17 65 81 1 	
