Lotto
Archivio estrazioni Lotto anno 1976 aggiornato al 25/12/1976
Concorso	Data	Bari	Cagliari	Firenze	Genova	Milano	Napoli	Palermo	Roma	Torino	Venezia	Nazionale	
52	25/12/1976	85 23 80 26 1 	88 56 9 29 77 	41 62 76 36 29 	63 51 68 10 9 	55 78 20 71 37 	7 81 60 37 9 	47 60 67 75 79 	78 15 70 68 58 	46 39 76 14 16 	30 15 25 44 90 	     	
51	18/12/1976	1 12 69 48 33 	12 62 15 33 45 	34 13 33 82 24 	55 52 58 22 12 	63 7 45 61 19 	26 38 25 55 40 	25 26 32 65 89 	12 69 48 59 80 	62 4 83 41 13 	50 26 9 75 15 	50 26 9 75 15 	
50	11/12/1976	2 46 51 77 78 	35 3 48 37 88 	29 75 51 80 41 	85 35 31 28 57 	69 8 52 47 33 	44 30 37 78 32 	47 50 68 18 89 	60 41 14 44 62 	87 14 62 37 30 	71 30 12 54 68 	71 30 12 54 68 	
49	04/12/1976	17 16 78 55 45 	84 43 45 80 31 	79 8 64 81 15 	47 70 59 34 79 	66 25 83 67 16 	81 29 51 75 84 	38 27 49 40 37 	51 45 2 53 48 	62 82 65 15 27 	60 89 13 49 75 	60 89 13 49 75 	
48	27/11/1976	40 21 18 46 89 	70 34 29 24 85 	48 10 9 45 1 	59 67 29 82 20 	66 76 9 21 75 	26 18 87 5 76 	74 8 14 72 49 	80 61 35 84 3 	7 86 33 26 64 	50 54 88 40 16 	50 54 88 40 16 	
47	20/11/1976	14 10 16 83 27 	20 87 8 84 24 	5 85 22 87 30 	80 85 26 72 81 	10 90 63 4 41 	44 46 13 49 4 	7 14 53 71 48 	12 53 14 50 64 	27 57 81 35 71 	12 11 60 38 89 	12 11 60 38 89 	
46	13/11/1976	5 37 53 55 41 	43 40 45 55 22 	1 11 31 40 23 	51 48 58 87 88 	82 68 81 66 54 	51 58 27 46 60 	49 68 75 50 11 	20 30 72 12 64 	84 31 57 43 60 	85 37 5 21 90 	85 37 5 21 90 	
45	06/11/1976	21 53 20 31 36 	3 74 82 39 17 	60 47 51 59 88 	5 58 63 73 57 	71 35 27 58 86 	44 29 54 69 15 	49 2 52 65 50 	17 33 35 79 90 	64 2 88 24 8 	62 87 1 29 42 	62 87 1 29 42 	
44	30/10/1976	31 11 68 2 10 	5 72 71 22 10 	1 46 73 43 78 	87 60 81 32 46 	7 80 51 8 1 	39 25 28 47 62 	66 7 39 47 86 	1 12 82 58 36 	66 40 73 46 12 	44 41 89 10 29 	44 41 89 10 29 	
43	23/10/1976	26 53 37 51 41 	81 24 19 54 33 	25 32 40 55 87 	86 51 77 12 54 	83 79 63 77 51 	32 13 33 87 37 	37 49 78 11 71 	14 80 5 75 16 	28 53 2 67 55 	10 6 68 48 74 	10 6 68 48 74 	
42	16/10/1976	54 69 24 59 14 	65 5 87 34 64 	2 29 48 31 6 	68 37 73 15 60 	7 68 63 25 86 	48 73 31 41 23 	44 1 77 21 45 	88 73 43 68 60 	13 66 85 35 59 	83 40 11 30 12 	83 40 11 30 12 	
41	09/10/1976	29 25 89 62 50 	55 14 27 80 17 	83 4 5 73 1 	63 67 25 41 30 	52 88 21 1 83 	31 74 55 81 24 	43 55 13 34 14 	81 47 56 17 6 	3 32 59 78 34 	68 45 88 90 15 	68 45 88 90 15 	
40	02/10/1976	56 12 58 29 79 	65 36 37 22 20 	56 12 25 31 6 	38 89 57 56 73 	89 23 69 83 13 	18 89 56 17 42 	57 62 9 87 59 	78 25 8 30 87 	79 10 8 39 51 	89 37 4 10 86 	89 37 4 10 86 	
39	25/09/1976	87 48 89 31 68 	41 65 49 76 66 	62 73 46 44 50 	38 35 18 59 53 	90 71 62 80 75 	53 47 64 17 14 	85 10 19 59 35 	40 58 15 88 11 	51 16 59 67 87 	20 7 11 66 35 	20 7 11 66 35 	
38	18/09/1976	80 28 13 84 77 	69 50 55 52 6 	21 78 40 6 87 	5 21 81 90 51 	74 76 60 82 28 	78 29 41 52 31 	71 54 47 34 3 	72 43 35 84 73 	85 77 39 65 35 	22 45 51 90 12 	22 45 51 90 12 	
37	11/09/1976	52 61 31 10 85 	80 39 43 25 40 	88 90 15 39 12 	89 2 78 35 58 	50 10 40 71 72 	53 75 27 39 30 	57 84 80 2 20 	31 24 88 69 72 	86 46 48 8 37 	72 65 57 68 56 	72 65 57 68 56 	
36	04/09/1976	1 12 41 16 69 	31 15 85 10 52 	74 43 11 87 85 	79 82 74 89 23 	15 11 37 71 88 	87 42 31 6 14 	72 79 5 66 33 	5 51 72 58 46 	12 52 88 15 35 	1 26 74 22 39 	1 26 74 22 39 	
35	28/08/1976	54 18 6 25 80 	61 69 88 83 20 	88 63 87 47 10 	7 55 16 83 86 	80 24 33 45 53 	59 52 26 85 3 	51 80 12 55 2 	82 84 53 32 66 	25 4 43 41 44 	63 4 47 70 7 	63 4 47 70 7 	
