Lotto
Archivio estrazioni Lotto anno 1943 aggiornato al 25/12/1943
Concorso	Data	Bari	Cagliari	Firenze	Genova	Milano	Napoli	Palermo	Roma	Torino	Venezia	Nazionale	
52	25/12/1943	20 40 49 73 38 	34 63 52 46 90 	55 44 45 23 43 	59 89 50 55 51 	36 33 89 63 64 	34 30 31 90 69 	9 11 77 7 82 	42 82 46 87 27 	68 86 82 11 40 	84 50 79 56 30 	     	
51	18/12/1943	24 84 7 15 19 	39 4 77 57 75 	78 63 64 55 51 	38 69 57 76 4 	75 13 39 86 42 	18 89 51 3 17 	86 35 87 36 31 	58 51 11 34 50 	26 48 61 3 55 	58 6 75 47 51 	58 6 75 47 51 	
50	11/12/1943	51 42 11 26 82 	10 63 46 2 20 	81 87 60 19 8 	49 4 71 7 52 	38 42 43 77 6 	28 53 47 36 72 	2 18 71 36 50 	45 24 15 52 61 	75 53 85 20 42 	11 53 57 52 59 	11 53 57 52 59 	
49	04/12/1943	86 15 21 87 56 	4 19 14 31 30 	74 46 60 28 73 	33 44 69 87 8 	71 4 86 62 1 	6 51 43 52 20 	5 3 35 65 41 	74 69 54 61 24 	79 70 65 74 64 	33 46 63 25 13 	33 46 63 25 13 	
48	27/11/1943	41 82 37 78 72 	10 48 37 4 63 	69 42 34 70 47 	78 14 16 10 51 	56 33 90 42 71 	46 12 89 43 69 	32 56 68 45 27 	64 25 38 20 59 	71 6 13 83 32 	29 37 90 56 61 	29 37 90 56 61 	
47	20/11/1943	19 8 48 11 13 	18 53 57 63 33 	27 23 63 25 3 	16 22 14 89 32 	14 42 71 35 41 	35 39 12 90 19 	89 33 48 30 18 	51 65 89 88 78 	74 19 54 3 26 	80 60 45 84 82 	80 60 45 84 82 	
46	13/11/1943	29 84 16 21 58 	9 21 12 70 14 	69 50 12 14 43 	19 18 58 52 90 	69 50 51 53 84 	82 72 50 9 39 	11 9 27 2 22 	8 81 47 10 7 	34 81 46 28 43 	16 60 69 50 25 	16 60 69 50 25 	
45	06/11/1943	5 19 47 85 45 	72 64 47 69 10 	79 33 11 61 9 	56 62 80 75 43 	42 14 34 27 16 	4 78 43 16 2 	80 54 81 48 21 	85 82 5 42 36 	64 2 87 54 36 	64 4 89 83 20 	64 4 89 83 20 	
44	30/10/1943	50 83 85 32 80 	22 19 64 89 43 	16 24 23 3 40 	84 47 24 60 34 	26 87 16 74 28 	24 82 46 31 56 	6 13 87 25 57 	33 35 5 42 22 	85 16 10 13 87 	45 73 72 48 54 	45 73 72 48 54 	
43	23/10/1943	69 86 88 48 74 	5 84 67 46 81 	9 61 29 13 72 	21 66 72 38 27 	84 65 78 60 33 	22 85 46 13 30 	32 31 70 49 69 	80 26 34 39 41 	59 40 25 61 57 	29 51 19 28 68 	29 51 19 28 68 	
42	16/10/1943	2 40 88 44 49 	90 28 57 8 10 	45 27 41 52 32 	7 20 36 51 10 	20 44 70 78 17 	39 90 34 64 50 	67 31 65 55 43 	52 79 50 78 29 	4 60 56 21 3 	19 36 28 61 57 	19 36 28 61 57 	
41	09/10/1943	68 46 25 67 18 	64 79 20 38 35 	19 85 58 8 47 	12 90 24 9 66 	16 15 20 4 14 	84 31 65 59 27 	77 46 78 28 50 	84 90 31 45 53 	29 5 37 17 44 	58 44 51 53 72 	58 44 51 53 72 	
40	02/10/1943	38 44 66 43 50 	56 59 72 77 42 	36 78 87 85 38 	60 23 48 30 24 	41 36 49 87 29 	63 66 30 56 72 	46 30 76 58 35 	54 45 39 85 66 	75 71 61 45 83 	83 16 56 12 65 	83 16 56 12 65 	
39	25/09/1943	18 70 4 50 1 	27 29 15 1 37 	82 54 40 37 52 	82 19 77 85 38 	31 53 36 17 1 	59 70 11 23 66 	18 69 60 79 46 	22 27 61 67 17 	70 63 60 6 76 	42 14 64 65 17 	42 14 64 65 17 	
38	18/09/1943	55 40 26 48 1 	77 29 1 18 16 	50 90 74 25 84 	19 76 43 8 63 	64 7 11 1 74 	89 68 36 52 20 	26 14 50 15 71 	87 79 46 28 58 	12 70 36 20 30 	59 65 80 29 66 	59 65 80 29 66 	
37	11/09/1943	42 58 31 68 70 	83 17 47 74 37 	47 27 90 69 63 	72 71 29 48 22 	38 48 28 19 80 	18 52 59 70 60 	77 42 59 29 3 	80 68 79 61 32 	14 75 38 48 24 	55 26 24 9 58 	55 26 24 9 58 	
36	04/09/1943	76 13 52 60 66 	9 54 12 2 38 	16 41 76 31 47 	21 72 37 42 47 	53 59 87 55 51 	45 89 56 30 73 	32 40 7 58 52 	55 25 84 34 68 	44 61 64 80 31 	46 28 69 65 29 	46 28 69 65 29 	
35	28/08/1943	65 24 9 29 17 	54 30 48 80 89 	27 66 30 63 19 	74 21 36 5 70 	41 37 86 90 14 	78 11 20 4 84 	54 13 46 70 59 	21 48 56 27 77 	41 3 23 10 79 	47 84 63 62 7 	47 84 63 62 7 	
34	21/08/1943	52 22 8 47 23 	80 31 2 23 7 	89 44 72 29 16 	20 64 82 74 24 	67 88 12 66 80 	17 85 12 86 58 	74 30 3 7 49 	67 47 74 52 12 	39 82 27 75 61 	15 52 6 12 16 	15 52 6 12 16 	
33	14/08/1943	46 34 62 36 69 	69 8 36 21 57 	40 46 69 85 33 	82 84 63 69 30 	23 65 44 63 46 	45 79 6 12 76 	35 22 30 44 66 	59 68 86 12 46 	44 66 8 68 33 	70 17 88 89 61 	70 17 88 89 61 	
32	07/08/1943	60 88 89 20 29 	13 76 64 2 7 	8 14 4 52 9 	31 56 38 23 69 	33 14 55 20 74 	48 76 81 36 21 	80 49 63 31 7 	79 48 30 38 32 	56 48 29 89 76 	32 45 9 77 15 	32 45 9 77 15 	
31	31/07/1943	83 90 50 16 10 	8 81 29 12 46 	63 52 68 84 73 	90 4 34 53 26 	3 17 25 42 20 	70 51 72 37 36 	48 81 82 32 70 	43 66 56 22 55 	25 68 81 39 4 	77 63 71 68 84 	77 63 71 68 84 	
30	24/07/1943	31 6 40 29 38 	16 77 66 34 7 	87 55 27 3 56 	51 52 76 46 7 	3 90 25 55 24 	64 34 61 5 62 	34 76 67 2 11 	65 46 41 19 50 	17 49 48 67 37 	1 66 16 61 25 	1 66 16 61 25 	
29	17/07/1943	78 56 55 37 51 	66 42 86 2 22 	51 85 39 63 42 	7 66 27 19 78 	78 60 5 59 49 	11 17 43 38 6 	3 48 33 18 27 	43 73 31 10 34 	20 15 11 23 42 	89 50 77 44 88 	89 50 77 44 88 	
28	10/07/1943	79 32 14 68 3 	85 37 23 49 38 	45 53 61 3 11 	50 20 67 17 54 	26 30 8 18 70 	27 67 74 57 8 	66 13 22 84 60 	19 36 31 75 55 	57 6 66 33 5 	42 25 80 77 6 	42 25 80 77 6 	
27	03/07/1943	11 27 37 51 65 	     	62 82 89 50 46 	3 90 17 56 20 	18 63 51 42 85 	31 67 17 46 35 	86 89 65 77 8 	22 1 31 70 46 	60 34 12 57 7 	82 39 40 66 89 	82 39 40 66 89 	
26	26/06/1943	78 47 51 72 65 	     	27 44 57 63 12 	13 32 22 2 70 	5 6 10 35 23 	58 34 74 21 80 	11 35 85 38 41 	25 5 17 9 78 	20 14 15 81 60 	13 15 29 19 42 	13 15 29 19 42 	
25	19/06/1943	55 27 15 89 54 	     	76 48 43 30 52 	37 73 41 76 52 	20 30 71 44 31 	26 67 63 85 17 	     	7 74 77 61 71 	11 67 75 18 70 	23 2 39 41 29 	23 2 39 41 29 	
24	12/06/1943	47 48 81 46 50 	     	74 60 77 84 75 	77 43 47 85 74 	5 17 51 79 65 	13 28 44 32 26 	     	36 48 4 68 52 	67 27 69 86 40 	74 64 57 46 56 	74 64 57 46 56 	
23	05/06/1943	50 70 26 47 5 	     	35 39 81 73 4 	16 88 54 34 80 	88 1 21 49 60 	41 79 24 38 39 	     	48 44 38 85 70 	28 62 20 23 16 	51 60 81 56 89 	51 60 81 56 89 	
22	29/05/1943	71 45 88 1 16 	     	33 74 48 64 80 	14 21 30 58 19 	67 26 50 21 12 	28 8 45 46 77 	     	72 79 21 52 7 	44 66 39 6 62 	37 90 15 66 33 	37 90 15 66 33 	
21	22/05/1943	52 46 15 4 14 	     	11 54 77 7 18 	57 30 52 84 80 	26 68 32 24 79 	62 6 72 63 85 	     	44 49 43 8 41 	50 17 41 66 64 	52 79 89 58 12 	52 79 89 58 12 	
20	15/05/1943	36 4 63 90 50 	     	18 32 25 53 90 	35 70 29 60 88 	59 52 30 21 62 	75 49 62 34 29 	     	60 5 71 69 2 	22 1 43 48 35 	76 56 11 63 28 	76 56 11 63 28 	
19	08/05/1943	48 16 53 58 59 	     	44 77 55 41 27 	51 39 45 16 1 	86 65 52 14 45 	67 71 3 27 68 	     	84 11 62 20 75 	74 59 33 18 40 	8 79 60 73 28 	8 79 60 73 28 	
18	01/05/1943	68 33 1 35 9 	     	22 19 80 42 31 	67 81 13 51 40 	62 76 3 37 2 	47 83 19 63 80 	     	6 88 49 52 82 	36 25 85 81 10 	64 58 37 70 47 	64 58 37 70 47 	
17	24/04/1943	53 54 31 59 81 	     	65 20 88 87 42 	27 41 32 64 84 	38 27 26 17 7 	48 7 6 27 47 	     	71 9 37 18 83 	31 14 23 80 72 	15 20 87 57 13 	15 20 87 57 13 	
16	17/04/1943	78 10 16 20 32 	     	26 27 11 69 84 	87 4 80 28 53 	75 30 83 84 57 	66 68 6 16 39 	     	11 86 73 79 16 	21 47 45 85 88 	60 34 90 6 70 	60 34 90 6 70 	
15	10/04/1943	75 14 48 9 68 	     	52 78 8 7 73 	22 58 60 26 12 	89 19 50 75 90 	35 21 88 37 71 	     	80 24 49 10 42 	49 1 61 24 68 	86 55 33 66 17 	86 55 33 66 17 	
14	03/04/1943	50 29 3 63 13 	     	7 71 43 5 76 	8 73 90 84 20 	28 36 11 82 26 	53 41 1 46 15 	     	78 71 33 44 8 	30 80 12 81 31 	82 83 58 36 39 	82 83 58 36 39 	
13	27/03/1943	7 26 1 54 24 	     	39 48 56 1 80 	15 70 90 33 27 	21 28 67 39 34 	86 78 42 24 88 	     	75 24 60 29 30 	82 80 50 10 15 	55 4 29 6 13 	55 4 29 6 13 	
12	20/03/1943	64 3 62 58 63 	     	59 72 75 46 40 	46 69 50 73 66 	24 39 85 20 32 	62 18 57 90 37 	     	58 82 45 72 5 	63 50 3 68 62 	67 80 50 2 27 	67 80 50 2 27 	
