Lotto
Archivio estrazioni Lotto anno 2007 aggiornato al 29/12/2007
Concorso	Data	Bari	Cagliari	Firenze	Genova	Milano	Napoli	Palermo	Roma	Torino	Venezia	Nazionale	
156	29/12/2007	70 7 48 38 51 	64 71 84 17 7 	26 22 85 90 58 	37 36 34 55 1 	84 52 72 6 36 	74 85 61 23 6 	12 43 90 87 9 	87 23 26 7 41 	48 39 10 81 44 	46 15 82 51 34 	11 58 40 17 39 	
155	27/12/2007	37 89 53 27 20 	20 54 37 64 86 	13 55 25 48 24 	71 64 57 40 42 	6 19 78 70 13 	72 4 19 12 50 	19 23 1 36 14 	67 14 37 11 89 	9 75 68 26 49 	49 61 21 89 76 	1 84 36 75 12 	
154	24/12/2007	49 46 22 30 69 	52 72 86 61 55 	69 38 10 35 44 	81 12 21 3 80 	35 83 57 25 82 	29 89 68 69 79 	31 45 14 36 28 	74 55 67 56 50 	85 16 28 12 19 	16 36 83 35 40 	28 14 50 66 65 	
153	22/12/2007	14 23 8 27 88 	42 11 48 50 33 	3 84 72 24 43 	63 45 76 73 14 	66 56 40 79 67 	50 35 26 72 66 	87 29 37 19 73 	30 31 23 50 34 	7 57 60 67 78 	47 1 82 42 68 	48 41 44 43 90 	
152	20/12/2007	22 60 32 79 82 	11 76 90 48 53 	10 7 57 45 65 	71 6 33 15 43 	6 5 54 27 84 	13 32 29 2 63 	17 34 18 47 50 	46 32 30 55 50 	7 83 28 68 20 	43 28 76 5 32 	85 72 64 12 88 	
151	18/12/2007	65 3 60 26 70 	88 53 22 23 74 	29 66 81 76 40 	62 41 53 10 79 	33 3 29 9 79 	80 23 87 62 90 	28 64 88 50 4 	35 88 60 54 18 	15 87 45 30 12 	69 9 7 31 64 	7 71 85 69 32 	
150	15/12/2007	61 30 3 64 58 	62 55 69 34 1 	63 68 57 23 9 	16 29 69 15 26 	86 44 69 50 60 	25 71 77 29 67 	43 18 87 71 14 	31 70 24 66 64 	68 26 14 79 73 	23 46 39 33 48 	39 33 31 78 11 	
149	13/12/2007	20 71 87 14 22 	32 56 34 61 44 	72 84 10 57 32 	67 2 23 21 69 	39 80 89 15 65 	39 22 15 78 13 	55 13 1 76 63 	12 31 76 23 58 	65 33 27 85 55 	15 6 16 25 87 	52 43 74 14 69 	
148	11/12/2007	82 49 60 87 55 	24 76 12 29 80 	28 23 6 89 37 	20 65 63 8 23 	85 90 15 29 17 	9 47 57 5 56 	71 9 83 46 3 	28 12 61 68 42 	51 17 12 62 26 	37 20 44 90 46 	1 2 61 55 83 	
147	10/12/2007	5 27 73 75 85 	81 78 89 67 39 	13 8 86 81 40 	79 19 46 47 43 	63 17 31 32 54 	30 68 77 75 20 	28 26 77 6 65 	42 83 2 77 8 	57 29 80 15 4 	84 68 13 55 58 	66 39 68 37 9 	
146	06/12/2007	84 68 70 5 71 	33 11 47 21 56 	83 12 29 19 76 	9 12 47 40 45 	33 56 21 70 34 	37 61 72 52 38 	48 75 76 6 16 	65 89 3 5 10 	41 75 29 46 65 	55 11 19 84 39 	88 14 58 89 36 	
145	04/12/2007	3 1 17 85 8 	87 55 29 86 21 	69 47 78 70 35 	51 63 48 56 65 	10 46 21 59 68 	85 76 14 28 86 	40 21 66 47 80 	54 51 9 69 63 	17 8 14 27 15 	43 62 76 38 10 	13 75 33 82 29 	
144	01/12/2007	55 57 78 66 50 	76 79 44 85 58 	6 36 46 40 60 	77 81 24 63 39 	76 20 81 43 90 	6 19 20 58 86 	53 69 52 12 16 	30 88 64 11 54 	25 17 32 47 28 	17 84 81 6 34 	70 46 67 39 66 	
143	29/11/2007	66 47 29 78 89 	83 78 14 11 26 	76 60 25 39 72 	67 41 29 11 49 	43 65 23 41 51 	17 44 14 78 90 	42 64 21 39 87 	41 22 45 79 53 	37 81 84 62 90 	8 84 23 18 57 	46 88 74 22 17 	
142	27/11/2007	39 90 21 12 89 	59 41 58 46 70 	79 42 75 90 33 	64 83 46 21 52 	22 17 90 83 14 	2 58 24 64 8 	61 58 6 62 15 	79 28 20 73 86 	76 71 13 8 7 	84 75 64 48 62 	23 68 19 22 59 	
141	24/11/2007	81 83 7 9 67 	87 86 77 80 57 	37 11 63 87 69 	90 59 29 21 86 	90 27 77 38 32 	26 46 37 49 63 	53 18 78 63 35 	86 19 55 63 20 	72 87 68 48 70 	31 65 82 51 34 	60 34 43 70 30 	
140	22/11/2007	57 64 54 32 6 	61 53 24 41 56 	2 59 10 57 33 	34 58 9 7 84 	55 33 16 48 59 	61 14 79 63 38 	51 34 55 9 85 	82 72 44 75 80 	76 78 85 39 62 	15 17 35 33 36 	60 21 66 52 6 	
139	20/11/2007	30 19 33 28 52 	22 8 81 33 59 	18 76 89 54 71 	56 9 24 69 51 	1 81 67 5 18 	75 7 67 59 65 	65 84 29 44 19 	34 12 15 27 62 	4 88 89 33 29 	18 31 79 9 17 	45 3 53 27 55 	
138	17/11/2007	40 63 18 5 27 	56 24 14 40 32 	63 42 34 44 1 	31 13 63 76 3 	28 67 65 5 50 	68 44 21 72 80 	86 43 47 42 15 	18 32 69 22 70 	84 21 47 45 73 	71 18 50 51 20 	68 60 3 67 35 	
137	15/11/2007	9 34 35 45 59 	29 90 63 22 32 	76 3 65 80 8 	78 51 77 83 14 	69 11 13 4 47 	4 30 37 22 39 	74 39 72 3 87 	85 23 43 42 34 	1 25 64 85 43 	86 23 2 55 1 	11 19 38 18 82 	
136	13/11/2007	2 89 81 23 56 	21 89 63 15 39 	68 41 56 89 18 	24 76 25 74 40 	79 24 34 85 44 	33 39 20 16 59 	1 89 87 56 38 	62 64 26 20 35 	21 62 29 42 6 	14 43 25 85 68 	21 76 66 1 28 	
135	10/11/2007	54 72 73 11 65 	30 86 65 80 46 	52 79 70 14 77 	80 66 88 32 16 	88 1 17 41 38 	50 74 43 51 81 	39 36 55 32 3 	6 28 72 18 5 	23 78 42 38 49 	51 78 26 4 33 	49 86 63 57 77 	
134	08/11/2007	29 66 20 13 69 	14 34 79 8 84 	16 6 78 36 24 	82 60 36 86 52 	38 13 17 21 5 	72 71 10 12 90 	62 45 21 14 22 	84 48 66 41 23 	63 84 26 90 32 	66 20 34 16 39 	28 14 59 44 61 	
133	06/11/2007	78 8 29 66 46 	34 31 81 12 26 	32 87 74 46 16 	86 43 8 72 9 	55 70 12 48 44 	18 64 29 31 59 	13 48 4 61 3 	46 33 45 34 17 	53 22 4 71 52 	59 14 68 55 82 	66 53 17 55 15 	
132	03/11/2007	64 18 70 17 48 	87 68 27 1 28 	11 79 88 89 6 	1 81 6 27 75 	44 12 34 47 40 	31 88 21 78 69 	31 89 71 12 32 	83 11 58 90 79 	70 74 77 53 23 	34 36 63 78 45 	37 76 8 34 15 	
131	02/11/2007	31 25 36 41 86 	63 39 76 80 12 	60 81 50 77 72 	38 57 12 49 31 	51 6 62 45 56 	72 40 2 31 77 	73 17 61 66 5 	29 7 83 45 77 	49 1 22 39 10 	69 35 64 2 88 	50 10 21 9 58 	
130	30/10/2007	73 34 31 2 69 	41 34 40 87 50 	39 56 3 5 26 	86 41 31 79 90 	54 13 45 26 20 	63 37 27 38 19 	22 36 71 57 80 	68 75 72 22 47 	68 50 9 83 56 	12 29 35 82 59 	15 73 14 43 70 	
129	27/10/2007	57 21 82 5 24 	81 2 85 87 30 	7 68 51 50 22 	73 58 84 19 79 	42 31 15 44 82 	39 16 62 52 20 	42 19 38 41 12 	56 50 1 89 46 	84 44 23 30 87 	18 84 34 36 82 	73 17 47 5 45 	
128	25/10/2007	3 30 41 8 66 	55 8 64 7 23 	30 7 41 60 77 	26 11 2 33 18 	6 22 71 24 88 	89 9 84 57 71 	7 76 32 34 9 	67 6 70 11 19 	24 1 88 39 84 	11 16 53 34 64 	7 28 25 69 2 	
127	23/10/2007	90 44 51 50 88 	2 36 77 4 33 	10 36 13 32 48 	2 39 60 9 44 	62 7 22 44 71 	1 15 57 40 3 	71 82 2 19 84 	26 62 47 10 21 	78 25 88 46 2 	43 72 79 50 31 	32 55 15 61 44 	
126	20/10/2007	17 4 81 34 44 	84 72 63 42 70 	36 58 18 34 29 	11 37 70 34 3 	72 89 9 24 27 	20 52 40 61 81 	57 85 89 79 47 	11 27 63 19 40 	53 78 86 20 77 	51 47 49 83 52 	89 43 32 11 51 	
125	18/10/2007	2 68 48 44 62 	22 53 76 70 88 	81 70 65 7 38 	76 60 81 68 12 	51 22 82 41 77 	24 21 50 33 85 	62 88 18 20 21 	55 26 65 57 4 	49 6 77 68 76 	53 8 49 45 37 	27 83 52 88 9 	
124	16/10/2007	7 2 63 3 30 	8 55 1 67 64 	77 82 75 51 18 	66 52 26 51 73 	65 63 5 3 69 	72 34 11 59 31 	58 85 84 11 26 	77 21 45 14 69 	21 29 33 90 85 	85 66 43 18 35 	23 77 27 37 38 	
123	13/10/2007	42 88 38 80 23 	6 15 50 23 51 	44 2 23 27 15 	74 67 79 7 69 	80 33 52 19 39 	41 22 53 54 14 	86 50 40 68 20 	12 34 56 70 28 	27 15 2 37 31 	37 89 30 27 3 	46 85 30 77 42 	
