Lotto
Archivio estrazioni Lotto anno 1985 aggiornato al 28/12/1985
Concorso	Data	Bari	Cagliari	Firenze	Genova	Milano	Napoli	Palermo	Roma	Torino	Venezia	Nazionale	
52	28/12/1985	74 9 18 90 10 	47 55 52 70 89 	52 74 82 45 10 	83 68 15 64 11 	89 15 5 47 79 	42 21 75 5 34 	9 8 13 49 85 	76 35 89 88 24 	72 76 71 86 27 	86 28 64 24 41 	     	
51	21/12/1985	78 35 1 19 69 	23 35 43 88 20 	7 42 60 78 35 	41 19 18 60 67 	68 67 44 22 30 	84 46 86 16 18 	78 50 39 34 16 	19 7 26 80 62 	40 85 31 75 66 	65 56 43 78 68 	65 56 43 78 68 	
50	14/12/1985	37 77 6 39 7 	61 88 52 67 73 	61 24 48 57 79 	73 70 2 7 13 	77 70 7 72 39 	12 76 39 67 50 	44 41 47 59 46 	58 79 80 49 66 	87 15 22 84 20 	89 7 39 1 73 	89 7 39 1 73 	
49	07/12/1985	61 18 33 28 41 	30 85 69 3 66 	36 45 58 19 24 	49 14 32 56 59 	66 86 21 89 7 	73 63 69 3 17 	12 66 84 52 10 	25 50 14 5 40 	88 86 18 17 22 	15 32 7 63 37 	15 32 7 63 37 	
48	30/11/1985	5 26 85 51 34 	51 16 58 76 64 	52 2 23 43 22 	47 59 86 89 46 	44 23 56 12 86 	26 56 58 13 40 	80 23 73 74 82 	75 15 69 33 7 	47 2 76 75 45 	69 86 6 33 48 	69 86 6 33 48 	
47	23/11/1985	30 33 68 45 13 	87 2 68 72 16 	42 69 34 39 75 	75 85 79 51 69 	28 86 39 14 63 	80 36 28 50 23 	71 27 81 17 13 	6 89 21 83 57 	7 40 45 87 56 	44 52 25 35 74 	44 52 25 35 74 	
46	16/11/1985	63 57 84 87 3 	50 38 63 13 87 	35 58 64 60 45 	73 7 80 5 27 	32 71 78 86 42 	63 88 42 11 5 	70 59 85 69 30 	45 72 48 86 36 	35 2 28 64 62 	71 7 41 15 28 	71 7 41 15 28 	
45	09/11/1985	26 58 30 10 76 	75 62 78 37 47 	42 26 66 16 36 	64 27 7 36 39 	67 42 24 8 14 	7 33 30 62 63 	11 29 9 33 78 	88 48 5 81 76 	51 20 68 90 3 	35 18 86 21 22 	35 18 86 21 22 	
44	02/11/1985	3 79 13 46 8 	42 6 59 80 25 	70 33 81 48 69 	26 46 40 43 24 	38 1 35 31 54 	70 81 85 69 80 	43 12 76 18 31 	68 50 56 45 86 	48 40 35 16 3 	21 68 7 88 36 	21 68 7 88 36 	
43	26/10/1985	80 69 45 28 7 	36 23 8 79 31 	53 77 35 16 62 	5 4 71 22 90 	20 74 19 36 8 	20 57 53 38 3 	39 25 64 33 90 	77 21 48 60 64 	15 84 87 4 45 	46 18 83 62 72 	46 18 83 62 72 	
42	19/10/1985	3 42 10 58 66 	66 20 56 21 36 	18 19 26 24 3 	65 11 51 69 78 	60 80 19 23 81 	79 29 33 73 84 	74 19 65 66 16 	34 20 38 59 9 	20 87 59 64 67 	61 65 33 13 20 	61 65 33 13 20 	
41	12/10/1985	51 21 25 69 13 	16 10 87 78 69 	13 78 19 74 77 	4 55 23 37 15 	37 58 59 62 51 	6 90 40 71 43 	15 16 14 74 42 	57 15 49 63 9 	27 55 45 72 80 	72 12 9 66 23 	72 12 9 66 23 	
40	05/10/1985	44 41 33 18 80 	26 87 11 28 4 	41 19 39 65 2 	9 13 12 2 50 	75 77 67 3 81 	11 79 67 47 83 	68 74 41 67 24 	43 82 35 49 13 	40 54 82 11 73 	20 31 29 52 51 	20 31 29 52 51 	
39	28/09/1985	85 46 77 67 49 	85 43 24 20 70 	79 21 47 54 68 	26 50 5 58 28 	41 81 14 3 7 	39 55 36 25 28 	4 33 61 15 5 	86 8 4 48 77 	69 90 14 78 67 	52 87 56 33 76 	52 87 56 33 76 	
