Lotto
Archivio estrazioni Lotto anno 1890 aggiornato al 27/12/1890
Concorso	Data	Bari	Cagliari	Firenze	Genova	Milano	Napoli	Palermo	Roma	Torino	Venezia	Nazionale	
52	27/12/1890	61 87 89 25 26 	     	16 57 77 29 56 	     	84 58 21 81 48 	75 31 28 29 38 	4 80 62 19 88 	3 46 20 78 26 	23 70 21 28 10 	66 82 54 17 77 	     	
51	20/12/1890	78 49 38 24 12 	78 49 38 24 12 	23 19 32 14 11 	23 19 32 14 11 	84 9 36 2 7 	40 41 81 45 71 	5 82 1 59 60 	78 26 29 23 73 	6 84 37 75 39 	71 56 23 13 46 	71 56 23 13 46 	
50	13/12/1890	51 2 70 61 22 	51 2 70 61 22 	41 2 19 9 24 	41 2 19 9 24 	28 71 87 8 73 	14 50 53 68 11 	19 56 83 41 75 	45 74 85 3 37 	54 49 37 24 57 	14 35 7 24 31 	14 35 7 24 31 	
49	06/12/1890	77 87 89 80 66 	77 87 89 80 66 	19 29 49 41 47 	19 29 49 41 47 	48 73 49 47 58 	73 37 68 13 54 	50 67 51 1 28 	54 21 27 36 6 	48 25 26 60 38 	54 89 37 30 38 	54 89 37 30 38 	
48	29/11/1890	57 15 52 13 44 	57 15 52 13 44 	51 89 81 3 52 	51 89 81 3 52 	33 81 13 2 30 	50 48 8 65 77 	69 17 86 46 60 	3 33 39 27 11 	5 38 82 28 86 	36 13 63 31 32 	36 13 63 31 32 	
47	22/11/1890	24 76 32 22 45 	24 76 32 22 45 	81 52 46 87 74 	81 52 46 87 74 	44 31 16 87 39 	63 54 81 85 67 	87 6 69 31 1 	72 17 81 16 15 	1 69 90 22 17 	87 30 52 63 36 	87 30 52 63 36 	
46	15/11/1890	8 88 42 19 72 	8 88 42 19 72 	22 48 77 11 81 	22 48 77 11 81 	70 42 89 3 24 	87 18 55 83 69 	87 52 31 66 90 	44 52 22 83 65 	31 5 47 2 57 	3 6 12 19 84 	3 6 12 19 84 	
45	08/11/1890	59 78 18 83 6 	59 78 18 83 6 	16 67 54 62 24 	16 67 54 62 24 	56 82 1 87 26 	87 26 29 88 57 	4 39 58 36 69 	3 81 18 75 17 	88 13 86 73 71 	86 65 87 12 38 	86 65 87 12 38 	
44	31/10/1890	36 60 5 13 71 	36 60 5 13 71 	69 54 30 27 75 	69 54 30 27 75 	10 54 6 22 18 	5 88 31 41 47 	48 68 12 44 76 	67 12 42 66 74 	70 6 86 54 12 	48 23 40 85 58 	48 23 40 85 58 	
43	25/10/1890	80 81 58 24 90 	80 81 58 24 90 	82 74 87 37 25 	82 74 87 37 25 	54 50 88 37 25 	60 3 66 45 39 	6 79 37 30 84 	69 65 82 58 67 	10 28 67 37 34 	82 26 43 79 81 	82 26 43 79 81 	
42	18/10/1890	69 66 12 73 40 	69 66 12 73 40 	3 13 52 44 84 	3 13 52 44 84 	33 32 69 63 80 	5 15 11 39 23 	55 14 40 56 63 	20 29 18 30 77 	33 62 45 41 52 	20 57 69 87 88 	20 57 69 87 88 	
41	11/10/1890	2 48 65 61 27 	2 48 65 61 27 	85 2 19 29 38 	85 2 19 29 38 	88 3 45 90 81 	18 43 78 27 14 	79 33 54 40 32 	44 66 29 30 10 	78 15 80 82 68 	70 9 35 80 71 	70 9 35 80 71 	
40	04/10/1890	61 56 59 48 41 	61 56 59 48 41 	1 67 7 17 87 	1 67 7 17 87 	54 30 80 8 63 	40 46 84 65 36 	65 41 59 60 69 	60 69 48 54 86 	59 15 31 80 9 	24 4 13 18 11 	24 4 13 18 11 	
39	27/09/1890	27 23 84 63 68 	27 23 84 63 68 	58 75 21 20 81 	58 75 21 20 81 	25 74 85 9 14 	69 14 22 8 56 	72 3 14 38 77 	61 89 47 83 77 	60 61 17 24 85 	82 67 25 61 17 	82 67 25 61 17 	
38	20/09/1890	2 64 62 45 78 	2 64 62 45 78 	67 58 54 40 47 	67 58 54 40 47 	29 53 45 15 31 	56 63 40 32 29 	89 49 39 15 42 	58 75 8 12 66 	6 74 29 4 21 	26 34 49 48 81 	26 34 49 48 81 	
37	13/09/1890	34 78 19 55 29 	34 78 19 55 29 	36 76 84 31 8 	36 76 84 31 8 	43 31 78 86 59 	38 35 6 81 19 	87 18 33 84 47 	65 1 66 84 89 	59 46 61 63 54 	55 76 35 60 30 	55 76 35 60 30 	
36	06/09/1890	38 17 11 63 57 	38 17 11 63 57 	42 81 46 14 24 	42 81 46 14 24 	32 9 59 29 17 	23 26 86 68 87 	55 25 30 21 71 	59 15 39 76 36 	27 90 20 51 61 	86 17 88 31 67 	86 17 88 31 67 	
35	30/08/1890	73 84 35 51 2 	73 84 35 51 2 	80 20 6 18 55 	80 20 6 18 55 	27 67 28 84 90 	83 12 70 37 18 	22 9 42 75 3 	36 85 34 77 65 	63 33 50 53 73 	31 11 74 66 57 	31 11 74 66 57 	
34	23/08/1890	18 37 31 57 25 	18 37 31 57 25 	11 45 78 7 89 	11 45 78 7 89 	17 7 30 24 43 	9 16 79 87 4 	60 66 5 42 47 	90 45 10 55 81 	89 24 49 47 18 	45 41 68 48 24 	45 41 68 48 24 	
33	16/08/1890	71 66 31 64 12 	71 66 31 64 12 	90 48 80 43 83 	90 48 80 43 83 	74 84 50 62 64 	41 79 45 49 52 	83 69 9 52 32 	46 88 86 81 26 	55 78 77 23 46 	67 56 18 69 1 	67 56 18 69 1 	
32	09/08/1890	52 74 10 22 23 	52 74 10 22 23 	30 79 1 37 35 	30 79 1 37 35 	35 1 72 40 54 	19 42 6 3 30 	62 74 46 41 58 	64 85 90 50 52 	37 81 38 42 18 	49 40 39 55 36 	49 40 39 55 36 	
31	02/08/1890	70 21 13 60 48 	70 21 13 60 48 	59 36 73 60 5 	59 36 73 60 5 	17 61 1 34 67 	69 31 22 45 20 	15 82 51 18 1 	31 65 39 20 87 	72 51 75 18 1 	88 52 55 19 21 	88 52 55 19 21 	
30	26/07/1890	15 65 28 20 82 	15 65 28 20 82 	87 14 86 1 13 	87 14 86 1 13 	74 87 76 1 26 	65 78 74 90 47 	15 34 61 20 54 	73 71 64 4 16 	80 9 32 19 82 	14 65 22 30 3 	14 65 22 30 3 	
29	19/07/1890	29 9 11 44 1 	29 9 11 44 1 	81 46 52 86 7 	81 46 52 86 7 	13 23 25 59 70 	31 18 6 82 87 	24 48 10 5 15 	64 83 33 10 14 	10 23 73 66 13 	7 84 58 70 17 	7 84 58 70 17 	
28	12/07/1890	68 62 7 38 33 	68 62 7 38 33 	61 89 19 16 5 	61 89 19 16 5 	17 35 26 22 81 	74 50 46 52 17 	54 5 65 64 70 	10 49 27 16 23 	61 38 6 71 53 	7 3 85 37 2 	7 3 85 37 2 	
27	05/07/1890	31 64 46 6 18 	31 64 46 6 18 	25 59 73 40 21 	25 59 73 40 21 	4 82 6 86 45 	73 30 62 33 64 	16 81 38 10 51 	39 25 18 65 77 	67 83 79 78 51 	81 86 17 49 45 	81 86 17 49 45 	
26	28/06/1890	14 90 17 66 80 	14 90 17 66 80 	61 15 59 39 5 	61 15 59 39 5 	62 90 81 54 47 	55 90 23 6 77 	85 47 76 34 27 	78 19 55 84 58 	32 60 71 86 68 	4 33 65 88 46 	4 33 65 88 46 	
25	21/06/1890	55 60 86 40 39 	55 60 86 40 39 	45 15 25 35 65 	45 15 25 35 65 	34 44 48 12 43 	15 10 69 82 67 	3 1 8 88 5 	80 59 81 11 87 	55 14 69 54 32 	61 53 80 88 72 	61 53 80 88 72 	
24	14/06/1890	5 50 7 28 64 	5 50 7 28 64 	40 16 68 10 45 	40 16 68 10 45 	80 9 64 45 39 	87 27 28 14 77 	47 19 63 42 37 	76 71 78 89 39 	45 80 72 68 35 	89 68 61 65 72 	89 68 61 65 72 	
23	07/06/1890	62 30 64 25 80 	62 30 64 25 80 	39 73 53 70 76 	39 73 53 70 76 	14 80 90 12 73 	76 65 83 42 26 	69 56 76 19 89 	45 86 36 37 58 	42 18 69 88 61 	87 25 6 14 35 	87 25 6 14 35 	
22	31/05/1890	27 2 32 64 85 	27 2 32 64 85 	46 34 84 90 78 	46 34 84 90 78 	28 89 52 8 18 	32 82 38 47 62 	81 59 26 23 30 	24 63 20 69 23 	33 89 42 28 30 	38 22 86 40 58 	38 22 86 40 58 	
21	24/05/1890	61 43 56 39 41 	61 43 56 39 41 	13 78 5 60 76 	13 78 5 60 76 	65 72 13 14 38 	4 56 34 46 72 	29 79 67 41 21 	18 55 69 13 32 	22 15 29 44 17 	31 14 81 40 67 	31 14 81 40 67 	
20	17/05/1890	53 27 33 62 22 	53 27 33 62 22 	27 16 66 41 60 	27 16 66 41 60 	38 47 25 46 18 	5 37 54 17 78 	10 63 17 57 38 	5 38 89 64 40 	46 65 48 15 16 	33 86 66 38 29 	33 86 66 38 29 	
19	10/05/1890	77 9 13 31 5 	77 9 13 31 5 	61 44 41 49 11 	61 44 41 49 11 	29 37 17 74 88 	18 12 13 65 7 	44 58 4 69 9 	71 16 23 80 64 	14 71 52 29 48 	21 60 67 65 35 	21 60 67 65 35 	
18	03/05/1890	13 52 46 85 66 	13 52 46 85 66 	55 21 57 34 29 	55 21 57 34 29 	12 83 40 29 51 	83 63 61 15 26 	66 54 57 82 47 	41 32 5 52 17 	87 16 80 89 70 	68 28 12 31 27 	68 28 12 31 27 	
17	26/04/1890	44 89 23 30 3 	44 89 23 30 3 	87 80 53 69 22 	87 80 53 69 22 	1 29 17 53 19 	38 82 51 21 90 	30 9 37 23 82 	15 84 7 13 50 	35 84 16 27 26 	85 44 37 83 24 	85 44 37 83 24 	
16	19/04/1890	1 58 88 66 86 	1 58 88 66 86 	48 4 1 69 27 	48 4 1 69 27 	11 71 9 5 88 	3 18 83 76 52 	49 38 6 68 31 	18 83 1 24 81 	13 2 79 23 90 	1 88 40 3 31 	1 88 40 3 31 	
