Lotto
Archivio estrazioni Lotto anno 1887 aggiornato al 31/12/1887
Concorso	Data	Bari	Cagliari	Firenze	Genova	Milano	Napoli	Palermo	Roma	Torino	Venezia	Nazionale	
52	31/12/1887	26 74 89 9 42 	     	28 38 76 1 44 	     	17 33 13 48 75 	4 26 23 2 16 	8 16 79 86 51 	44 80 1 48 83 	36 28 71 5 59 	87 52 7 42 21 	     	
51	24/12/1887	25 35 30 68 10 	25 35 30 68 10 	21 47 31 19 42 	21 47 31 19 42 	54 46 56 72 12 	34 28 4 21 41 	66 85 9 24 56 	86 36 85 72 6 	73 21 33 90 69 	22 39 88 37 46 	22 39 88 37 46 	
50	17/12/1887	61 40 34 32 77 	61 40 34 32 77 	35 73 24 49 61 	35 73 24 49 61 	17 38 41 56 89 	44 3 14 67 32 	50 53 10 70 90 	14 3 68 80 69 	34 79 86 22 3 	16 78 13 54 10 	16 78 13 54 10 	
49	10/12/1887	24 19 14 56 45 	24 19 14 56 45 	16 66 9 54 12 	16 66 9 54 12 	55 80 20 89 5 	61 1 64 24 38 	39 87 62 83 51 	47 69 70 54 62 	75 71 46 73 78 	6 2 84 47 36 	6 2 84 47 36 	
48	03/12/1887	42 85 27 62 17 	42 85 27 62 17 	61 70 6 86 36 	61 70 6 86 36 	36 62 48 17 4 	6 85 66 8 31 	27 53 47 38 11 	5 63 13 59 14 	9 38 3 4 23 	31 16 50 55 41 	31 16 50 55 41 	
47	26/11/1887	48 87 20 77 14 	48 87 20 77 14 	47 64 53 71 21 	47 64 53 71 21 	28 71 35 39 27 	41 83 24 87 32 	70 16 61 36 25 	44 23 33 67 5 	82 58 34 36 29 	87 76 44 22 31 	87 76 44 22 31 	
46	19/11/1887	74 81 1 21 83 	74 81 1 21 83 	32 15 1 82 87 	32 15 1 82 87 	5 53 58 2 88 	79 17 72 31 56 	19 76 87 38 74 	29 86 26 19 36 	71 1 73 62 11 	61 3 74 57 85 	61 3 74 57 85 	
45	12/11/1887	34 3 47 83 44 	34 3 47 83 44 	65 50 62 39 73 	65 50 62 39 73 	61 26 56 82 47 	25 72 66 75 53 	61 13 63 9 67 	58 40 37 13 52 	64 55 26 27 25 	14 21 55 12 49 	14 21 55 12 49 	
44	05/11/1887	81 60 12 80 39 	81 60 12 80 39 	35 52 16 65 78 	35 52 16 65 78 	36 67 81 42 21 	49 85 53 45 73 	15 5 60 53 13 	49 34 64 81 71 	22 17 71 82 83 	52 37 86 14 36 	52 37 86 14 36 	
43	29/10/1887	41 1 89 81 47 	41 1 89 81 47 	8 22 49 89 55 	8 22 49 89 55 	29 27 69 20 55 	90 42 64 45 83 	32 67 56 12 4 	57 44 3 48 82 	59 27 48 57 7 	85 33 63 68 2 	85 33 63 68 2 	
42	22/10/1887	41 3 76 86 37 	41 3 76 86 37 	50 45 14 78 65 	50 45 14 78 65 	60 7 39 69 10 	81 42 23 84 38 	21 32 90 81 84 	19 28 8 32 29 	75 87 24 10 65 	88 56 85 40 43 	88 56 85 40 43 	
41	15/10/1887	73 2 60 49 8 	73 2 60 49 8 	6 54 15 47 36 	6 54 15 47 36 	15 29 59 64 82 	80 69 33 27 2 	2 45 9 86 3 	75 16 60 38 69 	74 43 40 79 87 	63 77 29 5 30 	63 77 29 5 30 	
