Lotto
Archivio estrazioni Lotto anno 1995 aggiornato al 30/12/1995
Concorso	Data	Bari	Cagliari	Firenze	Genova	Milano	Napoli	Palermo	Roma	Torino	Venezia	Nazionale	
52	30/12/1995	23 46 10 12 54 	35 73 55 56 47 	51 57 5 12 86 	59 10 23 65 73 	26 16 14 55 52 	8 68 54 16 90 	68 16 2 69 25 	14 41 77 36 4 	77 28 82 87 48 	49 44 90 37 66 	     	
51	23/12/1995	17 25 2 55 10 	53 57 26 87 90 	4 89 3 73 34 	45 69 89 62 43 	32 75 5 76 22 	49 32 87 88 46 	56 48 26 12 39 	8 6 5 33 74 	4 24 16 49 6 	81 61 30 34 45 	81 61 30 34 45 	
50	16/12/1995	4 37 22 9 31 	70 7 64 82 65 	60 9 84 18 51 	9 2 56 52 10 	47 11 24 67 66 	87 44 64 20 6 	85 42 20 64 52 	85 8 47 71 33 	88 76 5 67 40 	39 42 81 33 73 	39 42 81 33 73 	
49	09/12/1995	83 27 6 16 78 	37 50 47 1 52 	89 84 82 21 74 	85 7 18 73 28 	32 75 14 51 71 	59 6 74 40 17 	15 65 5 6 77 	34 80 12 16 37 	6 7 10 58 18 	73 60 8 4 83 	73 60 8 4 83 	
48	02/12/1995	34 75 19 2 56 	71 37 90 1 75 	56 59 7 68 19 	2 50 32 18 26 	2 23 80 84 28 	26 25 66 37 86 	78 4 26 35 68 	2 10 8 7 44 	21 4 36 11 64 	67 6 25 77 54 	67 6 25 77 54 	
47	25/11/1995	65 64 22 38 67 	51 76 81 79 61 	16 71 1 80 49 	39 40 58 21 84 	21 25 34 14 76 	68 25 38 75 63 	3 34 32 69 14 	72 78 49 19 38 	63 26 70 64 79 	50 62 35 84 61 	50 62 35 84 61 	
46	18/11/1995	15 63 17 14 26 	72 42 89 1 90 	35 32 41 20 74 	73 7 65 75 84 	84 11 21 62 69 	32 35 12 24 43 	19 28 59 2 23 	55 46 70 54 49 	52 75 30 27 37 	45 28 46 68 57 	45 28 46 68 57 	
45	11/11/1995	61 54 41 89 23 	82 59 90 13 35 	87 42 7 52 1 	28 2 32 43 65 	20 69 24 46 48 	43 26 41 50 2 	33 40 32 38 68 	56 74 73 38 64 	53 10 58 30 85 	57 12 38 36 9 	57 12 38 36 9 	
44	04/11/1995	73 28 83 1 66 	36 74 88 1 56 	72 77 38 75 56 	77 39 7 69 81 	65 8 19 14 41 	27 25 57 33 10 	17 88 76 44 43 	78 5 30 79 59 	2 65 37 35 27 	64 20 73 17 71 	64 20 73 17 71 	
43	28/10/1995	9 68 59 48 28 	49 52 9 60 77 	34 46 2 35 65 	87 88 3 46 75 	32 72 61 41 88 	38 45 85 77 86 	77 64 88 40 6 	10 70 49 14 39 	89 26 28 55 57 	50 81 69 60 49 	50 81 69 60 49 	
42	21/10/1995	88 90 7 31 8 	79 58 57 4 33 	43 65 63 21 58 	70 9 3 4 59 	8 9 3 73 81 	51 15 1 18 36 	87 56 29 84 38 	4 13 76 68 74 	85 68 76 71 59 	45 76 52 40 15 	45 76 52 40 15 	
41	14/10/1995	19 36 1 88 16 	8 71 27 25 84 	47 61 88 75 30 	18 84 36 2 39 	82 47 70 6 41 	87 8 79 76 89 	34 75 40 51 14 	14 3 20 17 49 	48 55 35 67 81 	56 16 77 73 81 	56 16 77 73 81 	
40	07/10/1995	17 28 9 4 13 	84 46 64 69 87 	69 36 81 82 26 	89 11 50 83 58 	74 18 10 41 37 	58 86 61 79 8 	17 44 58 81 71 	60 19 40 49 88 	78 11 42 71 33 	82 68 43 14 69 	82 68 43 14 69 	
39	30/09/1995	85 9 40 52 71 	9 51 56 28 14 	51 58 80 83 37 	74 12 62 53 52 	14 20 67 61 38 	53 2 36 54 34 	39 75 17 82 63 	69 9 33 72 38 	40 80 19 85 37 	72 76 58 28 82 	72 76 58 28 82 	
38	23/09/1995	54 59 72 9 20 	65 27 69 82 26 	88 9 90 58 8 	32 30 86 64 90 	12 29 74 31 4 	42 2 4 8 82 	11 58 57 18 59 	25 33 84 10 58 	27 81 45 68 43 	71 90 9 14 18 	71 90 9 14 18 	
37	16/09/1995	74 15 6 10 9 	86 57 53 30 54 	71 64 32 50 5 	73 44 1 36 71 	24 80 9 6 1 	49 68 70 41 66 	3 75 47 87 33 	45 73 49 20 71 	45 56 31 39 23 	24 69 83 16 12 	24 69 83 16 12 	
36	09/09/1995	73 56 40 16 24 	27 56 80 55 54 	37 27 22 29 77 	6 87 32 16 59 	8 23 52 30 50 	87 27 82 75 41 	81 15 89 6 61 	14 87 30 70 33 	87 55 61 17 34 	72 37 49 80 11 	72 37 49 80 11 	
35	02/09/1995	85 22 36 9 16 	41 1 33 12 59 	63 74 3 14 24 	88 39 73 52 18 	31 56 19 36 37 	63 72 7 41 75 	17 62 26 87 81 	9 14 84 10 34 	48 65 88 54 77 	68 70 69 43 1 	68 70 69 43 1 	
34	26/08/1995	30 44 19 21 9 	17 44 59 87 64 	33 51 12 88 64 	57 4 33 35 51 	81 18 20 44 7 	7 60 32 28 83 	40 7 71 50 69 	74 17 46 50 51 	30 52 85 22 84 	83 75 7 40 38 	83 75 7 40 38 	
33	19/08/1995	42 82 76 6 4 	29 48 74 84 45 	43 23 11 59 13 	12 83 24 75 29 	2 37 32 15 6 	51 82 12 3 8 	88 57 55 78 2 	4 5 41 71 33 	39 31 82 22 3 	2 9 56 66 23 	2 9 56 66 23 	
32	12/08/1995	77 37 87 2 16 	89 81 56 31 19 	53 2 40 79 72 	32 48 49 52 21 	65 46 31 40 9 	83 75 7 32 8 	16 74 78 25 6 	29 20 34 51 49 	19 12 18 47 30 	64 81 85 75 78 	64 81 85 75 78 	
31	05/08/1995	79 45 15 86 32 	44 42 41 32 54 	3 17 26 88 79 	90 49 66 5 36 	25 87 77 82 36 	45 77 26 2 47 	77 25 14 30 53 	39 86 41 85 32 	49 89 86 29 79 	47 28 82 19 54 	47 28 82 19 54 	
30	29/07/1995	81 30 54 64 77 	24 88 53 86 8 	48 38 25 83 32 	73 85 64 69 45 	38 41 18 27 49 	56 25 68 76 87 	24 59 66 86 83 	40 54 83 3 7 	54 9 69 32 22 	72 84 30 79 69 	72 84 30 79 69 	
29	22/07/1995	75 21 58 32 30 	24 26 64 37 55 	25 62 69 37 38 	26 34 67 15 39 	72 57 21 34 73 	19 67 23 48 73 	40 88 67 38 86 	41 20 65 42 30 	70 66 16 67 18 	88 35 20 86 5 	88 35 20 86 5 	
28	15/07/1995	77 34 69 59 39 	19 51 9 78 52 	47 56 38 66 21 	4 46 5 53 86 	32 12 7 37 81 	62 80 44 63 53 	57 86 74 4 75 	71 74 76 42 63 	36 31 49 40 47 	31 10 65 24 5 	31 10 65 24 5 	
27	08/07/1995	29 57 7 44 30 	67 65 79 47 80 	65 36 63 55 41 	51 16 79 67 28 	14 23 4 55 71 	36 23 70 2 42 	52 81 9 14 34 	21 16 26 80 37 	81 86 43 58 12 	19 65 20 50 48 	19 65 20 50 48 	
26	01/07/1995	71 46 47 50 42 	28 11 12 37 2 	10 27 44 82 63 	49 28 13 38 1 	85 69 58 88 44 	33 83 24 25 37 	8 66 41 90 82 	40 10 90 25 86 	64 29 52 61 4 	50 35 62 17 90 	50 35 62 17 90 	
25	24/06/1995	87 40 61 56 59 	80 20 71 52 58 	52 74 71 37 89 	86 50 51 27 17 	76 54 68 71 48 	29 71 86 14 76 	10 89 72 87 26 	78 19 67 34 70 	69 47 33 26 35 	77 43 10 69 40 	77 43 10 69 40 	
24	17/06/1995	90 79 4 67 32 	72 47 85 65 31 	31 5 76 71 11 	25 55 34 10 69 	34 90 81 64 16 	30 40 3 18 5 	79 38 56 14 87 	4 53 54 89 51 	46 60 54 27 2 	31 29 49 48 34 	31 29 49 48 34 	
23	10/06/1995	53 37 29 63 14 	46 52 38 34 16 	58 18 15 81 16 	79 70 17 42 46 	19 69 21 48 7 	88 80 58 25 82 	70 79 73 90 24 	71 89 47 50 81 	48 31 86 34 81 	80 49 63 11 30 	80 49 63 11 30 	
22	03/06/1995	66 1 64 13 49 	54 84 90 52 80 	68 9 76 13 25 	15 57 1 52 87 	60 65 42 78 67 	75 74 18 71 3 	60 82 48 83 8 	3 50 32 4 67 	12 41 79 5 30 	60 15 43 25 26 	60 15 43 25 26 	
21	27/05/1995	75 88 84 80 31 	8 78 64 75 29 	67 11 27 38 50 	87 6 76 85 75 	20 68 62 70 59 	61 49 72 1 36 	88 55 27 16 51 	47 27 62 41 29 	26 65 62 60 86 	42 51 45 83 27 	42 51 45 83 27 	
20	20/05/1995	12 51 14 11 88 	19 77 84 76 31 	39 55 32 4 79 	82 41 68 80 48 	16 44 22 50 43 	76 3 38 15 33 	67 34 66 31 18 	35 21 16 30 70 	30 34 12 39 9 	45 35 73 29 10 	45 35 73 29 10 	
19	13/05/1995	43 71 54 31 40 	82 74 53 30 10 	41 48 86 26 80 	23 5 56 13 22 	1 53 41 14 49 	15 61 71 14 85 	29 78 30 5 11 	84 65 44 77 56 	5 76 10 78 90 	89 64 10 4 35 	89 64 10 4 35 	
18	06/05/1995	12 50 52 65 56 	8 52 51 23 32 	70 12 39 54 89 	24 62 31 13 35 	10 25 62 18 32 	18 73 6 26 79 	49 87 29 23 85 	5 64 41 46 27 	25 76 80 28 27 	28 70 19 27 18 	28 70 19 27 18 	
17	29/04/1995	31 40 22 45 63 	24 54 57 80 3 	13 59 81 21 10 	75 26 80 29 74 	25 63 68 35 67 	29 58 47 63 74 	53 1 28 85 42 	63 68 74 20 72 	82 47 19 40 64 	45 87 12 47 57 	45 87 12 47 57 	
