Lotto
Archivio estrazioni Lotto anno 1901 aggiornato al 28/12/1901
Concorso	Data	Bari	Cagliari	Firenze	Genova	Milano	Napoli	Palermo	Roma	Torino	Venezia	Nazionale	
52	28/12/1901	85 63 64 10 18 	     	53 26 15 29 6 	     	67 42 13 45 24 	61 5 43 38 47 	16 3 31 54 14 	19 69 28 36 1 	39 19 31 77 11 	90 71 33 78 49 	     	
51	21/12/1901	44 24 13 3 58 	44 24 13 3 58 	6 83 4 22 31 	6 83 4 22 31 	62 71 56 8 18 	42 3 70 59 86 	39 65 70 66 30 	49 16 45 25 12 	79 23 22 65 17 	74 25 86 85 53 	74 25 86 85 53 	
50	14/12/1901	47 9 40 88 53 	47 9 40 88 53 	85 29 66 38 41 	85 29 66 38 41 	37 4 90 40 2 	51 21 10 30 24 	64 86 83 68 28 	65 13 82 48 2 	81 51 44 12 86 	77 24 46 53 29 	77 24 46 53 29 	
49	07/12/1901	90 36 26 30 38 	90 36 26 30 38 	34 68 49 63 65 	34 68 49 63 65 	61 16 27 69 65 	11 88 38 54 69 	64 5 4 60 32 	68 17 18 15 3 	27 53 18 28 66 	1 35 76 23 11 	1 35 76 23 11 	
48	30/11/1901	35 72 68 42 32 	35 72 68 42 32 	14 24 23 85 20 	14 24 23 85 20 	88 1 35 57 2 	40 16 61 72 52 	76 30 79 7 21 	15 90 1 11 55 	48 81 20 73 21 	53 64 66 90 54 	53 64 66 90 54 	
47	23/11/1901	24 53 62 52 59 	24 53 62 52 59 	20 24 59 89 5 	20 24 59 89 5 	52 27 21 16 42 	82 7 89 41 25 	79 57 55 71 4 	89 79 46 59 72 	25 77 8 49 23 	27 16 14 32 15 	27 16 14 32 15 	
46	16/11/1901	61 13 27 60 22 	61 13 27 60 22 	43 39 64 61 74 	43 39 64 61 74 	15 77 67 49 86 	79 22 3 4 48 	6 38 82 50 64 	70 83 13 2 81 	85 75 51 42 59 	85 52 75 47 37 	85 52 75 47 37 	
45	09/11/1901	47 7 25 23 55 	47 7 25 23 55 	15 71 9 13 80 	15 71 9 13 80 	75 30 54 88 7 	56 83 53 13 2 	42 60 11 4 7 	57 85 60 38 8 	53 37 39 64 57 	68 67 6 75 16 	68 67 6 75 16 	
44	02/11/1901	17 4 51 24 23 	17 4 51 24 23 	65 37 61 48 5 	65 37 61 48 5 	68 15 36 81 34 	82 13 41 67 62 	64 69 65 40 29 	27 77 63 60 52 	36 81 31 3 33 	16 13 54 76 12 	16 13 54 76 12 	
43	26/10/1901	59 7 27 88 53 	59 7 27 88 53 	54 36 22 77 75 	54 36 22 77 75 	70 77 73 6 31 	15 8 84 18 51 	39 19 72 68 89 	2 24 58 13 28 	18 60 3 36 37 	80 17 20 8 9 	80 17 20 8 9 	
