Lotto
Archivio estrazioni Lotto anno 1961 aggiornato al 30/12/1961
Concorso	Data	Bari	Cagliari	Firenze	Genova	Milano	Napoli	Palermo	Roma	Torino	Venezia	Nazionale	
51	30/12/1961	21 19 16 67 11 	31 84 34 51 63 	86 62 72 24 18 	88 90 76 65 86 	71 22 26 11 21 	89 48 47 21 26 	35 87 78 26 13 	85 52 21 62 28 	52 79 46 77 82 	6 14 76 75 26 	     	
50	23/12/1961	78 46 14 62 21 	77 87 71 35 25 	42 80 61 27 29 	41 7 46 26 11 	39 14 30 62 55 	43 90 64 39 71 	7 45 1 28 46 	41 44 13 67 42 	87 6 21 10 63 	52 27 5 28 4 	52 27 5 28 4 	
49	16/12/1961	37 9 86 81 87 	37 84 68 81 72 	87 17 78 10 1 	78 35 38 10 45 	34 62 84 42 27 	68 55 22 18 60 	29 1 8 80 3 	41 5 64 27 7 	20 81 61 13 34 	76 86 17 68 77 	76 86 17 68 77 	
48	11/12/1961	80 45 1 9 19 	8 37 17 11 16 	35 64 12 80 55 	64 90 8 11 21 	68 30 20 34 27 	58 85 73 14 50 	15 58 16 40 12 	59 5 58 12 77 	63 28 65 90 51 	34 77 70 29 88 	34 77 70 29 88 	
47	02/12/1961	69 30 9 71 38 	62 71 24 39 61 	54 6 68 26 52 	51 75 27 83 31 	71 63 16 17 64 	34 87 90 41 80 	43 8 42 7 69 	70 40 50 3 85 	60 56 45 12 10 	75 64 57 52 8 	75 64 57 52 8 	
46	25/11/1961	6 23 66 5 88 	25 1 71 5 49 	58 79 41 51 90 	78 15 17 72 49 	61 47 16 79 7 	33 52 9 2 21 	71 66 25 60 6 	87 12 84 40 69 	90 32 22 54 79 	35 20 63 84 67 	35 20 63 84 67 	
45	18/11/1961	56 8 44 40 6 	54 79 4 67 35 	19 75 34 32 7 	22 26 18 68 44 	19 56 87 23 25 	73 69 12 39 8 	32 67 52 90 39 	61 81 47 83 45 	14 60 8 47 39 	8 83 66 56 90 	8 83 66 56 90 	
44	11/11/1961	72 83 8 39 30 	75 85 82 57 89 	36 39 9 50 21 	77 35 12 63 42 	30 42 35 19 56 	7 57 36 1 70 	51 89 43 66 88 	70 14 30 78 81 	41 11 29 4 88 	30 84 61 70 64 	30 84 61 70 64 	
43	06/11/1961	36 53 9 54 14 	50 49 9 53 37 	35 72 20 82 83 	83 87 74 17 15 	77 19 11 85 53 	52 73 71 11 14 	23 84 28 66 2 	47 34 36 49 53 	74 65 9 84 86 	70 48 17 60 62 	70 48 17 60 62 	
42	28/10/1961	64 26 2 34 15 	6 79 62 48 63 	9 52 74 26 44 	74 31 86 78 45 	29 21 42 67 5 	17 6 46 31 68 	90 43 16 35 8 	57 11 2 3 65 	53 57 39 67 86 	6 50 9 18 61 	6 50 9 18 61 	
