Lotto
Archivio estrazioni Lotto anno 1883 aggiornato al 29/12/1883
Concorso	Data	Bari	Cagliari	Firenze	Genova	Milano	Napoli	Palermo	Roma	Torino	Venezia	Nazionale	
52	29/12/1883	4 25 20 32 52 	     	59 40 29 10 55 	     	43 20 77 56 64 	89 38 75 3 59 	41 53 8 70 56 	12 9 58 42 2 	42 46 17 34 33 	33 9 41 86 54 	     	
51	22/12/1883	78 6 60 2 25 	78 6 60 2 25 	81 78 3 44 88 	81 78 3 44 88 	16 57 27 33 44 	23 29 15 51 64 	72 32 29 79 11 	35 54 75 59 11 	59 36 88 56 23 	71 88 29 7 12 	71 88 29 7 12 	
50	15/12/1883	14 70 24 11 36 	14 70 24 11 36 	69 27 12 76 40 	69 27 12 76 40 	86 87 81 22 79 	40 81 69 20 13 	27 66 5 75 85 	53 56 15 12 50 	53 1 44 86 73 	67 10 82 27 52 	67 10 82 27 52 	
49	08/12/1883	30 71 60 23 42 	30 71 60 23 42 	35 30 24 72 19 	35 30 24 72 19 	53 51 80 69 46 	64 72 75 33 23 	51 59 16 5 87 	3 6 77 26 32 	57 77 32 36 22 	55 71 1 6 20 	55 71 1 6 20 	
48	01/12/1883	18 59 4 78 65 	18 59 4 78 65 	8 63 39 45 14 	8 63 39 45 14 	75 45 9 22 15 	76 57 65 70 73 	3 9 84 71 6 	86 53 70 35 8 	25 3 59 85 6 	49 60 83 19 87 	49 60 83 19 87 	
47	24/11/1883	58 10 77 65 85 	58 10 77 65 85 	2 5 88 21 81 	2 5 88 21 81 	47 37 50 36 82 	23 84 54 10 46 	70 75 1 17 30 	39 63 64 17 2 	23 15 10 83 48 	63 9 18 69 45 	63 9 18 69 45 	
46	17/11/1883	24 29 44 35 12 	24 29 44 35 12 	70 53 39 16 36 	70 53 39 16 36 	55 24 12 75 21 	8 5 76 57 21 	89 42 69 86 64 	8 54 41 2 78 	22 61 24 58 59 	63 88 22 44 57 	63 88 22 44 57 	
45	10/11/1883	44 88 24 32 76 	44 88 24 32 76 	13 17 65 3 84 	13 17 65 3 84 	35 56 69 78 4 	52 59 89 7 34 	44 74 20 47 85 	47 60 88 66 78 	18 17 63 28 7 	57 11 64 86 78 	57 11 64 86 78 	
44	03/11/1883	39 87 53 43 70 	39 87 53 43 70 	41 31 68 13 64 	41 31 68 13 64 	55 10 41 75 23 	28 8 40 18 77 	38 18 33 74 67 	74 18 43 3 16 	30 17 46 11 55 	54 8 26 2 76 	54 8 26 2 76 	
43	27/10/1883	13 1 46 35 38 	13 1 46 35 38 	78 55 66 41 77 	78 55 66 41 77 	36 30 40 8 55 	60 88 81 68 43 	86 57 61 47 49 	12 38 23 47 43 	26 34 52 71 62 	13 75 85 1 83 	13 75 85 1 83 	
42	20/10/1883	18 12 42 69 41 	18 12 42 69 41 	52 26 34 79 41 	52 26 34 79 41 	63 36 50 21 32 	30 37 81 42 4 	54 65 87 82 60 	49 36 74 86 7 	65 17 31 21 61 	26 43 72 74 29 	26 43 72 74 29 	
41	13/10/1883	38 31 56 86 70 	38 31 56 86 70 	70 55 21 68 87 	70 55 21 68 87 	49 86 73 63 36 	16 82 19 32 56 	43 58 55 16 74 	9 38 67 44 90 	7 66 71 73 39 	39 47 66 33 52 	39 47 66 33 52 	
40	06/10/1883	50 82 39 81 25 	50 82 39 81 25 	50 88 52 3 63 	50 88 52 3 63 	69 13 41 77 58 	84 57 54 5 80 	43 53 61 36 57 	51 20 78 7 64 	16 81 29 15 68 	88 30 32 17 20 	88 30 32 17 20 	
39	29/09/1883	82 19 46 28 56 	82 19 46 28 56 	90 26 19 53 22 	90 26 19 53 22 	68 78 79 84 19 	72 58 2 37 59 	46 34 47 85 32 	31 78 52 49 63 	87 67 48 74 40 	77 70 58 41 54 	77 70 58 41 54 	
38	22/09/1883	63 36 10 44 90 	63 36 10 44 90 	26 44 64 78 7 	26 44 64 78 7 	67 45 12 82 6 	8 28 21 84 70 	19 20 86 61 5 	46 35 50 54 86 	5 21 42 70 19 	14 36 44 4 67 	14 36 44 4 67 	
37	15/09/1883	26 5 41 81 22 	26 5 41 81 22 	36 35 9 85 54 	36 35 9 85 54 	16 66 45 33 52 	43 54 24 13 6 	36 42 43 52 68 	27 41 39 71 42 	33 13 8 79 52 	74 53 70 73 3 	74 53 70 73 3 	
36	08/09/1883	44 40 48 76 52 	44 40 48 76 52 	45 11 80 13 34 	45 11 80 13 34 	82 73 68 78 85 	19 5 69 55 74 	80 23 52 53 59 	54 7 4 80 42 	68 81 10 32 58 	22 89 31 28 38 	22 89 31 28 38 	
35	01/09/1883	47 87 19 13 62 	47 87 19 13 62 	49 20 21 42 29 	49 20 21 42 29 	89 83 35 45 60 	36 46 27 30 37 	64 48 60 13 5 	52 49 71 30 40 	89 8 62 59 5 	67 71 39 50 78 	67 71 39 50 78 	
34	25/08/1883	73 32 24 79 29 	73 32 24 79 29 	4 90 86 68 73 	4 90 86 68 73 	82 86 16 59 60 	61 13 14 56 63 	51 87 13 55 57 	53 6 85 88 2 	41 31 5 9 45 	68 87 15 7 25 	68 87 15 7 25 	
33	18/08/1883	10 45 71 34 79 	10 45 71 34 79 	63 69 2 17 45 	63 69 2 17 45 	9 21 81 58 56 	57 73 72 50 74 	71 6 61 66 21 	81 17 76 19 87 	4 19 61 56 43 	25 29 72 6 57 	25 29 72 6 57 	
32	11/08/1883	47 43 88 29 61 	47 43 88 29 61 	62 60 50 56 6 	62 60 50 56 6 	67 19 31 12 82 	82 54 35 63 2 	75 52 79 80 20 	56 17 61 63 80 	89 36 78 20 76 	63 56 62 81 16 	63 56 62 81 16 	
31	04/08/1883	20 10 47 39 66 	20 10 47 39 66 	43 66 85 87 61 	43 66 85 87 61 	2 67 69 11 86 	53 42 47 48 33 	17 59 52 40 42 	51 27 72 60 38 	1 78 70 80 55 	45 48 14 57 64 	45 48 14 57 64 	
30	28/07/1883	36 76 45 85 4 	36 76 45 85 4 	22 63 55 10 6 	22 63 55 10 6 	29 81 15 6 61 	70 72 57 50 20 	70 71 83 6 7 	55 26 57 10 12 	59 12 35 30 23 	82 48 6 26 87 	82 48 6 26 87 	
29	21/07/1883	12 86 29 45 44 	12 86 29 45 44 	56 28 70 13 58 	56 28 70 13 58 	41 50 21 24 38 	49 33 27 39 51 	25 73 66 8 51 	89 59 34 76 79 	41 11 78 14 73 	69 8 85 4 67 	69 8 85 4 67 	
28	14/07/1883	36 5 45 90 53 	36 5 45 90 53 	1 36 43 32 13 	1 36 43 32 13 	51 81 89 3 19 	6 16 62 22 80 	4 21 57 29 43 	57 29 59 87 20 	78 20 69 33 66 	66 44 7 2 77 	66 44 7 2 77 	
27	07/07/1883	55 86 10 42 71 	55 86 10 42 71 	21 50 42 55 13 	21 50 42 55 13 	53 83 18 40 60 	29 30 50 74 40 	1 43 19 39 77 	69 34 59 46 25 	84 16 9 55 17 	71 31 18 24 2 	71 31 18 24 2 	
26	30/06/1883	68 27 60 30 70 	68 27 60 30 70 	12 88 5 42 34 	12 88 5 42 34 	79 8 29 36 43 	6 4 43 28 41 	66 21 82 61 90 	38 57 58 40 39 	79 69 25 47 46 	72 12 48 11 18 	72 12 48 11 18 	
25	23/06/1883	36 19 62 74 89 	36 19 62 74 89 	69 3 27 76 70 	69 3 27 76 70 	21 51 23 12 22 	9 14 56 44 80 	11 39 51 19 44 	82 43 81 42 66 	40 9 52 8 28 	39 18 76 36 29 	39 18 76 36 29 	
24	16/06/1883	68 50 53 38 18 	68 50 53 38 18 	5 18 82 74 52 	5 18 82 74 52 	19 26 81 77 89 	78 19 82 1 29 	63 83 67 52 71 	32 39 62 58 33 	77 47 56 55 54 	6 81 58 47 26 	6 81 58 47 26 	
23	09/06/1883	45 30 65 67 70 	45 30 65 67 70 	18 53 32 69 55 	18 53 32 69 55 	37 65 88 33 40 	32 43 18 71 61 	44 62 54 63 90 	68 77 2 23 22 	19 37 18 73 69 	51 86 43 23 66 	51 86 43 23 66 	
22	02/06/1883	84 5 18 53 45 	84 5 18 53 45 	82 25 6 23 73 	82 25 6 23 73 	38 18 33 83 3 	42 50 18 74 44 	79 24 38 53 82 	63 86 24 81 9 	10 23 13 87 81 	66 13 31 23 81 	66 13 31 23 81 	
21	26/05/1883	56 35 81 27 47 	56 35 81 27 47 	39 77 46 4 49 	39 77 46 4 49 	25 42 23 46 66 	36 48 37 39 65 	87 88 62 20 44 	51 88 68 76 49 	76 31 4 29 88 	82 55 25 40 27 	82 55 25 40 27 	
20	19/05/1883	76 88 55 54 73 	76 88 55 54 73 	56 40 30 36 5 	56 40 30 36 5 	32 43 61 52 19 	7 64 57 85 23 	22 51 47 35 75 	10 50 69 85 11 	49 29 12 5 51 	66 40 7 15 86 	66 40 7 15 86 	
19	12/05/1883	45 7 57 34 30 	45 7 57 34 30 	2 88 60 1 61 	2 88 60 1 61 	65 41 39 90 26 	78 42 59 49 26 	27 70 5 25 80 	45 71 4 51 22 	89 81 49 75 83 	5 9 27 54 60 	5 9 27 54 60 	
18	05/05/1883	35 59 78 33 6 	35 59 78 33 6 	71 67 75 56 28 	71 67 75 56 28 	54 42 1 85 26 	79 78 76 15 77 	39 70 75 69 24 	42 36 2 67 34 	42 81 31 35 2 	7 18 33 54 58 	7 18 33 54 58 	
17	28/04/1883	5 67 60 19 13 	5 67 60 19 13 	38 16 80 60 3 	38 16 80 60 3 	67 85 62 25 8 	65 81 42 31 74 	49 36 75 60 52 	35 59 44 13 90 	12 88 67 11 73 	26 21 45 55 15 	26 21 45 55 15 	
16	21/04/1883	61 49 25 13 75 	61 49 25 13 75 	31 4 45 38 21 	31 4 45 38 21 	40 60 6 45 13 	62 48 42 61 77 	37 18 32 25 90 	42 71 27 32 67 	29 69 4 12 57 	65 9 1 55 53 	65 9 1 55 53 	
15	14/04/1883	7 80 81 4 52 	7 80 81 4 52 	13 60 82 34 71 	13 60 82 34 71 	13 76 65 32 62 	26 50 39 5 59 	62 57 27 87 35 	68 62 17 31 54 	22 58 25 65 12 	2 41 20 63 66 	2 41 20 63 66 	
14	07/04/1883	70 79 30 26 56 	70 79 30 26 56 	5 12 20 51 36 	5 12 20 51 36 	34 14 60 65 37 	61 37 45 67 66 	4 70 30 69 34 	50 27 6 60 55 	21 84 75 59 20 	27 8 56 2 46 	27 8 56 2 46 	
13	31/03/1883	42 63 11 38 20 	42 63 11 38 20 	84 44 30 90 81 	84 44 30 90 81 	69 15 77 23 11 	83 88 75 11 62 	41 47 57 24 31 	86 45 68 27 67 	20 79 63 84 46 	24 6 31 22 1 	24 6 31 22 1 	
12	24/03/1883	59 42 76 19 12 	59 42 76 19 12 	86 25 56 14 58 	86 25 56 14 58 	24 90 3 67 42 	78 58 69 43 14 	85 41 76 10 38 	22 10 9 77 7 	84 76 4 25 90 	29 11 39 79 83 	29 11 39 79 83 	
11	17/03/1883	65 49 81 50 58 	65 49 81 50 58 	6 46 88 22 28 	6 46 88 22 28 	29 7 77 12 24 	79 58 87 40 1 	78 32 62 80 49 	68 42 75 22 31 	50 59 67 44 64 	45 47 27 78 41 	45 47 27 78 41 	
10	10/03/1883	49 10 79 51 54 	49 10 79 51 54 	31 89 28 48 71 	31 89 28 48 71 	38 69 21 71 41 	67 18 20 59 60 	69 15 28 88 31 	26 55 17 67 8 	65 4 24 19 36 	67 55 53 32 33 	67 55 53 32 33 	
9	03/03/1883	29 74 35 4 34 	29 74 35 4 34 	18 17 12 89 39 	18 17 12 89 39 	3 20 69 8 52 	70 44 71 38 72 	80 45 74 78 48 	47 18 13 59 6 	74 43 3 80 39 	10 88 37 77 33 	10 88 37 77 33 	
8	24/02/1883	4 22 8 42 37 	4 22 8 42 37 	19 9 39 15 33 	19 9 39 15 33 	64 27 35 87 3 	10 5 74 86 17 	54 56 23 22 1 	87 24 76 58 14 	44 43 76 51 13 	57 76 52 13 80 	57 76 52 13 80 	
7	17/02/1883	12 15 13 1 48 	12 15 13 1 48 	78 66 50 90 30 	78 66 50 90 30 	23 34 46 80 45 	37 8 87 12 60 	21 37 44 52 51 	39 83 11 67 2 	38 82 56 16 51 	47 63 71 26 11 	47 63 71 26 11 	
6	10/02/1883	32 16 75 8 90 	32 16 75 8 90 	84 1 12 79 69 	84 1 12 79 69 	33 83 47 30 6 	56 55 78 64 39 	38 68 72 31 44 	8 70 40 46 50 	58 89 80 26 22 	3 12 17 37 45 	3 12 17 37 45 	
5	03/02/1883	20 29 1 11 28 	20 29 1 11 28 	72 59 34 55 23 	72 59 34 55 23 	29 8 2 54 26 	86 13 69 80 11 	83 17 73 19 45 	1 63 10 48 67 	18 67 21 31 72 	69 16 89 82 90 	69 16 89 82 90 	
