Lotto
Archivio estrazioni Lotto anno 2015 aggiornato al 31/12/2015
Concorso	Data	Bari	Cagliari	Firenze	Genova	Milano	Napoli	Palermo	Roma	Torino	Venezia	Nazionale	
157	31/12/2015	33 78 6 89 74 	34 64 26 40 71 	49 45 72 30 58 	65 5 44 61 56 	23 19 40 52 76 	62 72 46 19 11 	23 34 24 32 86 	44 23 55 61 7 	75 40 77 60 7 	31 66 18 71 20 	5 44 27 14 9 	
156	29/12/2015	61 3 1 42 8 	3 15 17 23 59 	83 52 47 84 41 	76 23 90 79 33 	31 45 78 16 47 	42 75 78 90 25 	24 81 59 87 25 	19 61 49 9 48 	32 4 78 81 85 	30 6 38 26 76 	80 20 57 12 15 	
155	28/12/2015	36 73 31 71 77 	13 61 60 5 45 	59 72 35 56 60 	89 32 29 5 7 	34 72 61 88 31 	36 27 83 39 2 	74 19 43 8 47 	89 32 37 2 31 	26 58 43 71 48 	10 39 51 19 75 	54 55 57 34 49 	
154	24/12/2015	5 15 9 53 65 	79 89 85 6 15 	36 29 32 82 79 	53 38 79 86 51 	4 44 77 20 47 	2 82 67 85 38 	71 83 40 22 34 	57 20 14 36 54 	34 55 11 84 17 	53 38 68 4 41 	27 76 44 69 75 	
153	22/12/2015	25 83 65 71 70 	35 58 40 21 6 	59 17 65 24 7 	37 79 70 23 45 	36 51 43 25 24 	27 62 14 39 45 	1 6 13 70 52 	72 41 47 61 70 	20 14 54 22 45 	75 43 9 4 25 	69 33 21 13 46 	
152	19/12/2015	79 24 88 11 35 	63 46 13 40 86 	32 82 66 61 9 	26 77 72 59 63 	13 19 55 71 14 	55 53 49 38 43 	25 79 52 18 88 	27 41 14 4 15 	69 21 7 54 64 	86 37 63 59 42 	18 41 15 3 29 	
151	17/12/2015	81 39 20 44 76 	79 70 25 41 60 	16 24 87 54 23 	43 30 10 41 67 	12 73 47 44 76 	74 23 48 73 52 	50 17 75 33 28 	32 63 72 15 16 	29 60 43 45 13 	45 60 38 90 73 	85 50 34 29 74 	
150	15/12/2015	62 29 50 49 12 	90 56 16 45 40 	11 36 66 18 34 	26 48 68 78 44 	56 70 46 7 25 	28 40 60 10 2 	79 42 35 14 59 	15 80 87 57 86 	36 9 37 8 82 	16 64 36 29 6 	28 42 57 68 13 	
149	12/12/2015	23 52 13 48 47 	73 78 28 70 25 	12 54 63 36 21 	35 90 45 81 24 	36 19 32 63 72 	39 81 69 73 90 	15 66 13 73 28 	63 36 10 78 14 	14 34 12 17 32 	44 23 55 65 66 	54 36 55 2 65 	
148	10/12/2015	8 36 21 57 28 	53 54 66 73 30 	27 16 88 40 86 	64 39 45 73 59 	27 20 31 65 39 	45 68 8 9 37 	88 66 25 84 10 	48 33 35 10 34 	64 90 89 34 14 	51 50 71 9 8 	39 86 44 71 54 	
147	09/12/2015	83 52 68 27 3 	60 52 81 80 30 	90 82 62 58 67 	7 49 5 21 32 	8 57 48 58 62 	80 3 19 77 71 	61 53 50 68 39 	14 24 88 61 87 	64 42 81 29 80 	42 75 41 34 82 	3 68 5 73 18 	
146	05/12/2015	15 36 24 13 6 	11 68 39 7 72 	29 7 79 90 64 	48 72 40 66 33 	64 66 28 2 7 	2 75 22 84 54 	84 20 48 8 78 	45 28 57 31 64 	21 86 26 47 66 	45 5 29 67 51 	38 58 47 33 44 	
145	03/12/2015	61 30 42 16 28 	64 59 47 38 57 	45 52 36 26 79 	86 45 72 55 31 	86 60 74 66 81 	28 89 69 8 39 	70 8 21 15 10 	58 80 7 90 53 	24 35 60 37 45 	19 20 17 38 14 	76 14 45 27 42 	
144	01/12/2015	90 63 44 43 85 	29 31 38 20 44 	48 32 49 63 65 	32 85 42 26 50 	29 12 44 83 26 	67 34 4 63 81 	37 83 71 84 39 	41 87 1 39 74 	68 80 37 47 25 	24 43 16 25 39 	5 29 28 89 63 	
143	28/11/2015	25 73 4 58 44 	84 57 18 34 17 	60 17 69 5 38 	17 2 31 46 42 	61 34 26 19 5 	62 21 61 73 64 	47 69 33 45 87 	52 67 40 85 13 	59 64 53 45 21 	44 64 47 49 20 	77 27 71 33 42 	
142	26/11/2015	9 86 14 76 10 	41 7 31 37 45 	46 76 14 63 3 	25 66 11 53 24 	56 12 49 55 84 	68 15 85 59 5 	43 71 35 23 79 	25 16 75 84 40 	77 39 42 40 19 	4 28 36 67 43 	40 7 31 63 24 	
141	24/11/2015	72 4 40 28 80 	72 3 8 62 84 	35 76 32 51 70 	15 6 55 84 77 	75 61 10 12 19 	1 38 49 54 3 	49 2 64 21 45 	22 6 9 5 76 	36 79 3 38 52 	56 35 67 57 13 	83 73 82 56 81 	
140	21/11/2015	64 66 41 75 86 	47 15 39 19 2 	71 80 9 59 27 	11 77 41 48 79 	22 78 19 11 21 	25 16 38 83 37 	36 40 64 15 58 	13 59 48 79 71 	39 51 24 43 35 	64 25 27 85 29 	22 66 65 18 19 	
139	19/11/2015	69 2 43 18 76 	6 21 65 57 35 	43 8 13 1 4 	50 29 49 40 57 	69 45 58 6 46 	47 20 59 37 86 	48 81 52 78 71 	31 5 45 28 3 	84 1 19 29 31 	31 74 52 84 1 	59 72 30 76 61 	
138	17/11/2015	57 36 65 33 53 	76 1 51 20 49 	40 62 22 12 48 	75 60 58 84 59 	74 84 86 69 61 	28 23 38 34 44 	10 62 37 14 84 	48 67 18 11 54 	52 73 24 90 66 	21 48 53 35 33 	81 51 70 28 72 	
137	14/11/2015	89 29 73 65 13 	77 12 81 40 52 	11 12 73 13 43 	6 13 1 18 44 	67 55 18 89 86 	5 58 30 85 46 	86 10 78 6 90 	50 81 77 27 75 	27 53 34 37 66 	86 4 9 29 44 	23 73 36 27 59 	
136	12/11/2015	83 84 26 52 69 	3 34 13 56 88 	75 56 14 62 78 	45 12 83 37 44 	31 88 25 46 73 	17 81 15 3 58 	56 5 7 69 85 	33 46 21 82 25 	2 71 63 51 42 	67 86 75 2 27 	6 77 81 17 68 	
135	10/11/2015	84 15 4 42 82 	70 37 44 78 56 	72 3 68 46 1 	9 12 56 3 34 	72 89 52 86 88 	25 47 76 45 3 	30 81 13 24 67 	90 80 85 29 9 	71 12 82 65 20 	41 77 39 67 74 	78 37 16 6 73 	
134	07/11/2015	32 56 36 90 83 	48 34 78 5 15 	70 13 80 5 54 	60 42 80 9 6 	69 43 63 74 89 	16 34 82 53 85 	77 22 26 50 53 	59 2 1 31 54 	17 11 62 25 10 	83 48 79 51 84 	86 84 32 10 22 	
133	05/11/2015	20 57 26 77 55 	82 69 37 85 44 	58 37 51 75 79 	58 17 31 65 83 	73 83 12 86 7 	18 47 75 30 63 	5 24 68 52 31 	72 76 41 68 26 	66 32 9 83 26 	57 59 23 79 19 	4 59 43 45 33 	
132	03/11/2015	28 4 5 77 27 	88 39 35 30 61 	88 9 21 37 81 	30 20 72 3 35 	50 22 43 38 32 	29 27 88 65 50 	50 86 53 36 32 	58 88 84 53 59 	43 56 2 17 20 	19 41 74 53 11 	63 80 7 71 11 	
131	31/10/2015	6 16 23 88 58 	51 18 21 29 80 	39 65 15 20 29 	42 85 65 19 16 	24 33 5 66 40 	63 83 16 45 43 	56 11 58 20 84 	7 45 19 86 51 	24 63 16 34 40 	81 52 33 80 70 	90 48 54 17 82 	
130	29/10/2015	57 26 81 70 77 	72 77 89 12 69 	67 32 41 35 13 	8 13 4 46 16 	48 79 90 31 18 	33 54 53 23 24 	1 76 57 22 12 	64 15 29 26 13 	44 48 64 90 31 	2 9 67 31 35 	44 24 32 39 35 	
129	27/10/2015	86 67 65 83 77 	73 65 72 9 7 	88 35 31 86 85 	84 72 26 37 35 	44 37 24 33 35 	45 79 14 76 50 	19 56 81 65 41 	31 86 52 15 41 	80 60 72 89 45 	26 46 18 1 61 	73 84 67 15 90 	
128	24/10/2015	13 52 8 3 18 	4 12 73 31 68 	38 75 10 33 24 	2 23 69 41 1 	35 9 28 83 32 	12 5 44 69 30 	70 35 65 76 12 	82 43 29 17 59 	60 26 71 70 17 	12 29 68 5 90 	35 20 47 68 28 	
127	22/10/2015	55 83 86 70 60 	5 43 42 80 68 	47 40 31 60 72 	65 46 56 53 16 	56 29 89 68 39 	67 28 22 58 68 	80 32 70 13 10 	15 10 1 47 61 	29 24 31 10 14 	86 41 24 80 78 	86 65 45 30 47 	
126	20/10/2015	40 61 82 66 3 	68 77 74 81 63 	34 70 13 3 41 	75 50 45 36 13 	81 25 84 69 28 	34 45 71 73 47 	55 75 22 87 24 	18 41 37 22 73 	64 89 52 13 88 	53 52 70 57 56 	6 81 23 54 77 	
125	17/10/2015	25 33 1 5 54 	12 29 50 27 68 	58 59 53 81 15 	9 69 23 41 84 	85 32 69 75 48 	25 11 40 42 79 	24 38 65 64 46 	29 3 11 42 48 	67 60 4 64 56 	40 67 58 73 65 	57 18 5 41 12 	
124	15/10/2015	77 1 13 23 56 	38 40 72 26 51 	32 37 87 24 65 	62 84 87 38 26 	73 43 82 9 16 	84 29 34 18 3 	21 66 73 26 1 	11 72 4 38 70 	16 46 87 65 84 	70 29 48 38 7 	7 38 63 14 15 	
123	13/10/2015	13 63 8 11 43 	32 76 87 78 55 	7 12 10 50 20 	6 67 48 39 82 	52 55 81 57 65 	30 68 33 12 62 	10 22 24 35 70 	6 74 19 9 26 	6 53 1 58 61 	69 82 37 66 22 	60 39 59 13 26 	
122	10/10/2015	87 16 66 18 61 	66 50 88 65 81 	27 23 66 51 42 	88 24 21 79 54 	86 12 7 15 89 	60 50 53 7 86 	55 78 18 30 4 	62 41 78 45 17 	67 12 44 27 19 	36 56 49 76 31 	51 4 82 42 28 	
121	08/10/2015	42 56 9 8 11 	26 28 53 23 74 	19 55 4 16 40 	9 80 47 58 12 	8 62 50 16 5 	64 81 29 14 86 	4 86 87 57 83 	78 55 69 32 45 	54 88 12 70 30 	9 14 27 20 19 	64 51 24 42 74 	
120	06/10/2015	65 45 33 62 68 	26 40 27 82 61 	48 50 2 67 81 	40 80 62 32 68 	13 16 46 1 58 	14 19 10 44 75 	16 73 58 20 64 	24 82 64 19 75 	85 40 3 47 86 	78 40 16 69 58 	36 63 8 67 81 	
119	03/10/2015	58 88 60 38 31 	22 65 76 58 17 	17 53 47 4 59 	38 56 43 71 2 	9 38 67 2 1 	35 54 84 82 61 	82 88 76 65 90 	84 21 23 51 4 	41 39 1 82 16 	38 60 63 34 55 	33 24 65 52 41 	
118	01/10/2015	82 72 5 24 2 	11 69 72 86 87 	29 71 17 2 32 	75 68 41 25 49 	11 28 42 76 85 	42 52 5 62 18 	60 87 79 44 17 	82 88 79 4 21 	57 45 67 80 8 	4 5 20 75 28 	64 22 87 41 48 	
117	29/09/2015	79 21 1 34 9 	36 71 5 74 77 	79 38 43 28 3 	9 63 85 65 5 	66 28 61 68 27 	38 2 18 8 39 	39 79 52 8 82 	64 33 5 59 82 	47 82 15 64 78 	51 82 74 29 68 	71 90 19 39 35 	
116	26/09/2015	90 73 29 2 24 	86 24 6 20 32 	48 30 80 46 14 	88 2 89 43 76 	89 49 36 35 43 	4 49 73 45 1 	3 68 47 87 64 	52 9 26 62 49 	60 13 76 54 65 	50 23 32 33 13 	42 73 44 60 66 	
115	24/09/2015	3 66 6 25 2 	74 44 51 30 70 	35 49 86 59 52 	79 44 82 27 71 	42 59 38 64 54 	40 14 26 19 3 	9 32 78 50 60 	6 57 5 23 47 	63 14 16 66 50 	66 32 47 40 39 	11 9 42 38 85 	
