Lotto
Archivio estrazioni Lotto anno 1934 aggiornato al 29/12/1934
Concorso	Data	Bari	Cagliari	Firenze	Genova	Milano	Napoli	Palermo	Roma	Torino	Venezia	Nazionale	
52	29/12/1934	29 89 63 61 18 	     	42 46 88 17 45 	     	40 43 13 51 79 	45 2 75 67 25 	27 55 87 37 3 	20 61 73 79 8 	70 84 47 34 17 	19 74 53 80 51 	     	
51	22/12/1934	59 60 13 78 51 	59 60 13 78 51 	75 29 55 20 72 	75 29 55 20 72 	87 32 50 41 70 	28 58 66 85 62 	84 82 56 25 64 	22 6 72 46 23 	17 11 35 47 3 	32 20 16 44 69 	32 20 16 44 69 	
50	15/12/1934	32 26 48 6 52 	32 26 48 6 52 	47 9 18 42 15 	47 9 18 42 15 	52 90 44 7 84 	49 44 2 86 45 	70 15 90 21 63 	42 18 25 74 76 	47 11 67 46 21 	32 19 7 26 46 	32 19 7 26 46 	
49	08/12/1934	16 8 33 36 52 	16 8 33 36 52 	62 26 58 69 84 	62 26 58 69 84 	35 34 67 25 50 	8 28 59 19 33 	16 55 11 20 73 	64 75 41 83 4 	78 53 84 89 71 	64 51 68 27 86 	64 51 68 27 86 	
48	01/12/1934	55 1 56 30 4 	55 1 56 30 4 	8 23 90 62 57 	8 23 90 62 57 	25 27 66 63 75 	44 26 28 81 67 	24 13 85 5 19 	74 17 29 7 55 	7 56 49 60 71 	72 85 17 77 1 	72 85 17 77 1 	
47	24/11/1934	42 28 24 13 8 	42 28 24 13 8 	77 9 58 88 83 	77 9 58 88 83 	44 43 87 60 48 	48 24 8 55 62 	81 64 71 16 39 	65 52 43 21 46 	72 31 87 7 33 	73 20 70 84 27 	73 20 70 84 27 	
46	17/11/1934	60 48 5 16 85 	60 48 5 16 85 	68 66 28 22 69 	68 66 28 22 69 	43 81 62 2 69 	50 89 54 46 79 	30 74 44 48 5 	3 70 30 49 73 	12 66 26 28 13 	66 36 15 24 8 	66 36 15 24 8 	
45	10/11/1934	42 19 47 14 8 	42 19 47 14 8 	40 21 32 74 67 	40 21 32 74 67 	3 33 73 21 68 	31 90 80 47 65 	3 77 20 84 75 	12 40 2 14 45 	9 36 57 61 32 	80 84 23 36 50 	80 84 23 36 50 	
44	03/11/1934	21 33 36 15 59 	21 33 36 15 59 	60 85 74 73 44 	60 85 74 73 44 	79 25 16 53 8 	63 77 70 6 53 	56 83 33 17 68 	37 85 61 5 14 	86 73 80 54 25 	17 72 71 30 73 	17 72 71 30 73 	
43	27/10/1934	23 25 87 64 71 	23 25 87 64 71 	57 65 55 28 42 	57 65 55 28 42 	42 50 77 87 30 	19 63 32 33 42 	58 74 4 2 56 	74 12 58 30 11 	45 19 88 32 80 	36 74 38 59 53 	36 74 38 59 53 	
42	20/10/1934	83 76 66 57 9 	83 76 66 57 9 	69 3 58 78 15 	69 3 58 78 15 	23 17 25 29 35 	2 17 12 74 85 	88 23 24 42 12 	81 19 26 49 84 	89 73 34 25 24 	46 80 88 77 21 	46 80 88 77 21 	
41	13/10/1934	44 21 22 14 24 	44 21 22 14 24 	52 86 50 56 40 	52 86 50 56 40 	53 31 5 75 82 	78 57 6 23 75 	82 8 23 33 59 	74 80 43 49 51 	71 22 53 5 70 	84 35 14 58 69 	84 35 14 58 69 	
40	06/10/1934	59 70 46 11 48 	59 70 46 11 48 	87 6 1 32 76 	87 6 1 32 76 	87 74 80 1 33 	49 88 65 45 62 	24 9 65 20 89 	4 78 15 34 55 	73 78 72 60 83 	87 16 39 57 47 	87 16 39 57 47 	
39	29/09/1934	54 48 79 45 28 	54 48 79 45 28 	66 76 85 16 32 	66 76 85 16 32 	27 24 77 88 59 	1 4 59 10 38 	54 81 5 11 6 	25 50 82 27 36 	73 39 77 3 38 	6 33 57 43 23 	6 33 57 43 23 	
38	22/09/1934	30 68 29 17 7 	30 68 29 17 7 	7 35 88 55 68 	7 35 88 55 68 	89 83 43 39 61 	68 17 24 4 23 	35 50 65 78 40 	58 34 44 30 37 	23 76 32 51 66 	58 6 77 90 13 	58 6 77 90 13 	
37	15/09/1934	78 74 34 90 6 	78 74 34 90 6 	79 75 82 5 31 	79 75 82 5 31 	12 86 13 8 32 	52 17 68 10 84 	35 28 51 60 72 	62 23 25 30 87 	77 85 86 10 37 	22 67 74 28 60 	22 67 74 28 60 	
36	08/09/1934	60 27 8 5 83 	60 27 8 5 83 	57 10 8 75 11 	57 10 8 75 11 	22 81 80 83 31 	61 34 82 11 86 	40 55 65 41 60 	44 7 5 2 38 	58 54 71 63 8 	53 48 73 28 63 	53 48 73 28 63 	
35	01/09/1934	32 58 20 34 12 	32 58 20 34 12 	57 42 14 60 82 	57 42 14 60 82 	70 1 9 78 24 	53 44 27 19 84 	80 34 48 54 39 	66 11 27 6 34 	76 40 73 29 83 	61 23 54 80 27 	61 23 54 80 27 	
34	25/08/1934	7 54 84 76 74 	7 54 84 76 74 	45 89 35 76 58 	45 89 35 76 58 	71 85 7 88 90 	37 55 58 66 11 	46 39 9 28 27 	88 84 81 21 77 	22 27 54 61 79 	68 69 28 76 53 	68 69 28 76 53 	
33	18/08/1934	6 80 53 84 59 	6 80 53 84 59 	58 7 63 47 38 	58 7 63 47 38 	68 73 63 37 71 	56 40 77 13 61 	7 84 65 34 85 	33 84 17 7 63 	72 12 41 87 10 	81 31 19 4 58 	81 31 19 4 58 	
32	11/08/1934	36 52 54 42 21 	36 52 54 42 21 	72 12 81 31 63 	72 12 81 31 63 	24 34 21 37 84 	15 88 84 85 55 	30 56 57 80 23 	81 22 3 24 48 	37 9 12 60 8 	63 28 31 22 7 	63 28 31 22 7 	
31	04/08/1934	63 34 41 18 80 	63 34 41 18 80 	62 46 39 14 81 	62 46 39 14 81 	21 10 40 80 53 	68 33 77 65 13 	74 65 51 81 59 	16 87 71 14 84 	51 35 31 78 60 	68 46 52 73 12 	68 46 52 73 12 	
30	28/07/1934	83 18 22 51 4 	83 18 22 51 4 	44 2 85 80 8 	44 2 85 80 8 	84 34 88 89 52 	8 60 52 74 48 	71 21 27 89 11 	32 28 58 55 83 	81 53 59 49 55 	39 85 5 87 76 	39 85 5 87 76 	
29	21/07/1934	67 82 46 86 32 	67 82 46 86 32 	11 61 39 33 17 	11 61 39 33 17 	86 82 66 34 47 	90 52 81 19 15 	16 1 42 31 24 	61 20 86 76 69 	31 62 18 11 19 	8 36 41 10 37 	8 36 41 10 37 	
28	14/07/1934	80 21 45 86 33 	80 21 45 86 33 	40 46 16 27 58 	40 46 16 27 58 	41 70 43 79 16 	7 77 64 86 62 	19 87 1 23 79 	46 13 4 5 25 	1 80 24 29 54 	43 56 18 58 65 	43 56 18 58 65 	
27	07/07/1934	86 7 54 43 45 	86 7 54 43 45 	81 90 44 52 61 	81 90 44 52 61 	17 9 57 70 1 	67 76 90 89 78 	77 1 81 28 56 	19 45 43 65 55 	36 77 79 49 20 	11 90 33 76 82 	11 90 33 76 82 	
26	30/06/1934	32 87 51 78 17 	32 87 51 78 17 	8 70 56 78 89 	8 70 56 78 89 	46 44 14 5 90 	28 76 53 17 33 	7 26 41 49 79 	69 81 63 18 58 	57 36 68 30 89 	73 10 41 64 42 	73 10 41 64 42 	
25	23/06/1934	47 29 50 70 30 	47 29 50 70 30 	67 81 1 85 41 	67 81 1 85 41 	77 54 81 10 32 	73 63 51 8 67 	51 39 6 18 89 	61 19 23 68 73 	17 54 13 11 10 	19 82 46 27 11 	19 82 46 27 11 	
24	16/06/1934	8 79 78 77 27 	8 79 78 77 27 	90 67 54 18 56 	90 67 54 18 56 	88 75 26 56 84 	21 66 57 74 80 	62 77 65 73 50 	71 76 58 43 82 	1 30 81 47 86 	27 25 2 38 51 	27 25 2 38 51 	
23	09/06/1934	40 24 84 75 25 	40 24 84 75 25 	56 44 70 68 26 	56 44 70 68 26 	11 36 55 25 33 	75 44 84 88 43 	37 90 85 57 16 	74 37 1 40 26 	3 64 41 40 70 	81 7 30 76 52 	81 7 30 76 52 	
22	02/06/1934	25 86 13 76 67 	25 86 13 76 67 	20 79 13 31 55 	20 79 13 31 55 	67 34 4 70 24 	43 70 33 5 55 	48 39 35 84 23 	68 23 26 54 3 	88 82 53 47 64 	21 53 86 80 10 	21 53 86 80 10 	
21	26/05/1934	13 24 48 77 76 	13 24 48 77 76 	31 55 73 35 1 	31 55 73 35 1 	37 71 18 67 85 	25 47 80 68 78 	49 81 2 13 16 	54 41 40 74 6 	69 29 2 20 68 	26 22 72 27 88 	26 22 72 27 88 	
20	19/05/1934	78 69 19 12 90 	78 69 19 12 90 	17 64 48 52 76 	17 64 48 52 76 	80 21 22 71 75 	37 75 17 22 5 	42 67 36 33 54 	23 37 73 19 78 	30 76 69 29 63 	61 79 34 17 89 	61 79 34 17 89 	
