Lotto
Archivio estrazioni Lotto anno 1963 aggiornato al 28/12/1963
Concorso	Data	Bari	Cagliari	Firenze	Genova	Milano	Napoli	Palermo	Roma	Torino	Venezia	Nazionale	
52	28/12/1963	89 49 47 74 37 	82 3 8 41 83 	34 40 67 72 7 	2 73 28 75 76 	20 9 7 47 14 	36 3 19 13 46 	9 68 12 65 90 	69 40 53 15 12 	17 39 83 31 5 	36 65 89 8 17 	     	
51	21/12/1963	69 15 62 49 5 	75 86 62 61 5 	73 71 57 68 41 	79 52 22 73 80 	59 30 26 40 41 	3 68 16 61 23 	32 54 39 81 56 	60 68 29 47 25 	25 83 78 65 41 	58 83 88 21 55 	58 83 88 21 55 	
50	14/12/1963	9 23 11 42 22 	46 40 49 3 21 	53 32 80 22 15 	86 63 46 45 18 	41 3 17 85 20 	60 4 40 59 44 	38 19 79 50 14 	75 3 73 37 74 	50 39 45 16 68 	65 82 68 54 88 	65 82 68 54 88 	
49	07/12/1963	80 5 72 49 36 	5 38 15 27 32 	36 79 71 83 23 	55 72 63 44 25 	51 3 88 74 65 	52 29 32 69 77 	11 66 35 42 17 	30 41 1 81 12 	77 60 23 2 84 	12 31 81 19 8 	12 31 81 19 8 	
48	30/11/1963	74 57 90 9 63 	14 57 43 82 31 	4 61 23 86 59 	48 14 41 39 60 	12 34 37 74 80 	4 41 50 85 2 	18 5 71 88 24 	23 59 2 74 73 	7 54 5 80 40 	23 71 83 61 62 	23 71 83 61 62 	
47	23/11/1963	64 73 61 59 42 	4 22 44 37 6 	30 29 56 26 85 	21 26 72 10 19 	55 11 81 39 37 	16 53 54 19 40 	5 42 24 64 58 	83 79 52 69 17 	14 60 48 21 67 	23 40 20 88 60 	23 40 20 88 60 	
46	16/11/1963	78 40 82 57 26 	50 62 21 15 47 	25 2 47 81 62 	26 33 61 49 75 	86 60 8 73 3 	71 39 65 86 72 	4 86 59 46 72 	1 76 25 85 43 	11 75 67 48 33 	81 40 77 34 33 	81 40 77 34 33 	
45	09/11/1963	77 63 4 88 48 	34 37 22 13 41 	30 88 60 62 20 	26 11 68 49 76 	16 58 52 74 69 	36 77 89 33 82 	22 20 47 54 77 	90 40 79 14 15 	38 40 7 16 30 	26 83 68 35 54 	26 83 68 35 54 	
44	02/11/1963	53 54 26 86 76 	33 75 20 77 10 	26 31 32 68 37 	89 83 88 41 66 	5 87 12 85 33 	13 80 4 75 88 	23 21 26 53 32 	84 90 44 21 6 	18 62 61 28 13 	60 30 43 67 7 	60 30 43 67 7 	
43	26/10/1963	29 43 83 25 63 	83 80 82 65 56 	15 33 55 64 16 	2 9 88 55 24 	38 22 90 50 85 	53 40 12 46 74 	66 82 77 23 49 	31 9 1 12 83 	85 86 79 62 47 	69 14 81 54 74 	69 14 81 54 74 	
42	19/10/1963	80 39 8 45 83 	18 6 21 27 48 	69 61 77 21 31 	24 33 87 72 38 	41 24 87 57 48 	1 70 31 4 83 	63 47 34 66 67 	67 16 49 87 40 	44 72 1 11 67 	29 86 30 66 3 	29 86 30 66 3 	
41	12/10/1963	11 69 36 18 57 	9 45 25 30 32 	39 89 24 14 66 	90 19 13 41 56 	11 8 7 49 28 	8 51 59 46 83 	45 4 19 87 25 	35 40 81 16 84 	30 32 25 16 24 	54 47 75 58 3 	54 47 75 58 3 	
40	05/10/1963	22 65 29 20 10 	85 82 58 7 22 	10 21 71 57 65 	83 75 84 29 60 	30 48 56 1 74 	9 5 66 6 87 	8 86 35 70 9 	49 81 55 27 16 	13 85 69 67 45 	53 40 79 18 7 	53 40 79 18 7 	
39	28/09/1963	18 47 15 85 27 	41 67 79 87 39 	29 53 35 25 57 	60 72 13 4 63 	89 80 25 9 26 	32 8 84 73 40 	41 65 86 85 12 	3 86 18 52 71 	66 57 36 79 84 	22 33 85 70 78 	22 33 85 70 78 	
38	21/09/1963	46 12 15 75 25 	30 16 71 39 24 	16 31 15 3 44 	5 3 15 31 22 	57 36 42 55 53 	16 86 43 89 53 	81 42 64 56 66 	26 73 48 27 1 	58 69 4 60 47 	37 87 14 61 81 	37 87 14 61 81 	
37	14/09/1963	48 52 62 56 73 	28 64 35 2 38 	22 64 16 20 76 	42 84 7 72 34 	90 25 50 27 8 	39 28 26 11 6 	17 2 67 21 10 	32 36 30 89 29 	57 81 43 76 51 	24 54 71 5 58 	24 54 71 5 58 	
36	07/09/1963	51 53 26 59 41 	87 14 12 10 81 	14 32 77 16 37 	46 18 64 14 28 	90 12 30 49 14 	73 52 44 35 48 	39 81 13 29 12 	40 15 22 85 12 	21 19 56 53 86 	67 88 29 79 1 	67 88 29 79 1 	
35	31/08/1963	59 76 39 63 11 	84 76 26 60 13 	18 43 85 33 64 	55 51 25 60 50 	73 74 18 40 19 	84 58 56 47 87 	26 82 37 75 74 	49 8 85 48 51 	63 84 57 30 21 	50 81 39 25 62 	50 81 39 25 62 	
34	24/08/1963	88 70 19 26 66 	37 25 58 5 78 	64 47 44 81 40 	52 9 73 82 20 	83 46 60 30 6 	6 30 24 5 61 	32 57 35 65 78 	53 83 9 2 3 	12 59 83 74 47 	83 36 75 3 45 	83 36 75 3 45 	
