Lotto
Archivio estrazioni Lotto anno 2006 aggiornato al 30/12/2006
Concorso	Data	Bari	Cagliari	Firenze	Genova	Milano	Napoli	Palermo	Roma	Torino	Venezia	Nazionale	
156	30/12/2006	51 84 37 48 89 	10 81 1 7 46 	83 69 58 3 36 	33 70 56 77 86 	32 21 44 51 17 	20 55 85 33 88 	53 34 2 15 45 	2 5 35 51 40 	42 4 62 52 88 	47 43 72 10 49 	43 70 81 15 69 	
155	28/12/2006	45 11 19 83 87 	80 51 66 76 48 	15 58 12 38 78 	9 51 72 43 35 	74 86 89 16 35 	87 23 42 53 9 	66 18 1 71 20 	43 72 29 46 76 	72 67 50 70 56 	86 30 32 74 2 	70 17 73 76 19 	
154	27/12/2006	3 36 70 47 55 	20 90 60 43 39 	29 86 66 69 16 	16 82 73 47 66 	88 69 72 55 82 	68 53 16 62 90 	28 59 10 17 57 	11 13 7 40 43 	20 25 15 31 73 	39 87 14 75 23 	90 24 19 28 83 	
153	23/12/2006	17 74 50 3 54 	34 77 81 1 89 	68 43 7 85 73 	25 28 72 9 47 	8 3 41 37 86 	16 87 66 52 80 	49 74 73 83 39 	13 46 70 16 11 	86 70 46 78 72 	15 39 55 25 62 	13 45 35 4 64 	
152	21/12/2006	83 13 50 33 53 	73 78 32 72 44 	10 53 47 13 25 	1 8 28 66 78 	2 80 53 46 61 	56 49 35 69 70 	30 48 29 34 71 	43 44 68 51 76 	81 41 18 66 49 	64 3 43 23 77 	47 38 80 18 88 	
151	19/12/2006	32 71 75 23 51 	54 9 3 15 84 	10 75 79 76 82 	56 86 76 25 45 	19 73 36 12 59 	76 88 89 66 71 	44 50 77 43 73 	56 64 79 90 48 	19 68 60 58 65 	15 18 61 88 39 	50 56 22 8 61 	
150	16/12/2006	52 86 32 85 56 	56 21 1 29 80 	83 79 49 45 42 	85 58 8 81 64 	28 43 8 2 90 	54 65 2 15 62 	14 8 71 50 42 	40 4 44 90 25 	58 12 50 10 67 	25 26 32 78 11 	61 6 68 2 36 	
149	14/12/2006	81 22 29 32 44 	81 80 51 37 79 	48 34 68 75 59 	50 10 80 23 72 	31 50 70 42 37 	78 17 79 45 38 	75 55 6 46 27 	1 33 13 64 61 	34 60 2 29 56 	28 62 73 14 29 	59 87 40 77 45 	
148	12/12/2006	88 23 5 79 90 	62 46 38 16 67 	17 88 34 11 25 	70 25 7 17 61 	7 46 15 25 36 	7 64 54 82 3 	63 90 20 71 60 	44 89 80 29 9 	30 7 48 26 38 	17 8 69 19 49 	56 90 80 50 35 	
147	09/12/2006	28 66 59 39 31 	27 44 80 65 41 	21 67 66 81 88 	15 8 32 39 20 	54 53 26 74 47 	48 86 2 8 78 	49 86 12 37 67 	23 87 63 84 31 	88 27 72 8 80 	65 12 2 30 43 	7 23 59 80 12 	
146	07/12/2006	51 31 40 82 54 	62 81 32 5 60 	56 69 7 11 44 	80 89 73 63 90 	19 5 28 30 85 	31 75 83 5 69 	57 31 23 81 76 	57 4 44 43 63 	58 46 61 56 85 	24 66 51 65 14 	81 46 29 26 51 	
145	05/12/2006	22 86 62 57 83 	36 17 49 84 85 	12 79 4 30 67 	60 75 13 36 63 	65 74 52 5 30 	3 45 81 6 10 	84 70 26 30 51 	77 58 60 6 18 	85 18 57 61 65 	4 66 51 54 17 	27 90 15 17 61 	
144	02/12/2006	63 48 60 23 76 	29 60 51 57 19 	74 37 31 42 54 	76 49 63 15 33 	45 3 15 68 8 	88 70 41 25 8 	71 40 2 22 47 	25 23 45 4 62 	18 58 70 32 53 	90 74 10 80 18 	4 72 37 64 2 	
143	30/11/2006	31 79 43 46 49 	27 72 43 49 16 	73 89 28 6 38 	82 80 56 78 66 	1 8 10 88 44 	88 24 30 9 57 	51 32 76 8 52 	77 65 38 61 56 	86 65 76 90 29 	89 27 84 10 80 	53 7 67 51 49 	
142	28/11/2006	64 56 72 54 53 	72 53 47 55 51 	74 33 22 34 46 	28 90 13 11 58 	59 49 28 69 26 	50 79 20 85 62 	57 10 42 82 78 	51 78 41 50 43 	81 88 14 52 2 	28 27 24 14 4 	14 90 83 45 74 	
141	25/11/2006	80 24 31 22 88 	90 81 48 58 61 	44 65 12 87 60 	49 61 14 27 24 	1 17 83 41 42 	2 37 73 27 58 	75 8 68 22 34 	4 69 38 46 35 	22 10 49 47 89 	33 43 57 11 26 	30 47 16 72 10 	
140	23/11/2006	42 50 2 87 31 	35 6 76 18 9 	59 8 66 41 35 	67 2 51 30 20 	44 62 26 61 7 	82 5 68 52 70 	29 31 28 54 88 	23 77 46 9 42 	62 89 29 64 10 	38 41 2 4 24 	17 33 24 47 3 	
139	21/11/2006	35 22 1 34 63 	49 86 66 28 44 	3 52 27 71 29 	62 67 57 43 1 	48 53 14 47 11 	88 76 20 22 74 	41 61 39 9 45 	2 63 34 4 3 	85 71 88 25 83 	5 83 21 57 50 	1 12 15 24 20 	
138	18/11/2006	82 56 66 26 61 	15 34 85 88 47 	89 27 90 88 47 	20 39 11 6 69 	59 8 18 52 62 	55 86 24 18 13 	36 5 7 27 22 	81 6 37 20 51 	53 2 48 58 39 	20 83 12 88 29 	6 69 60 48 8 	
137	16/11/2006	84 79 41 17 13 	29 11 89 15 8 	36 73 62 34 40 	12 46 65 8 7 	42 24 85 29 71 	72 69 5 87 68 	46 54 4 65 44 	51 41 79 11 14 	47 26 16 13 57 	65 25 48 15 51 	62 82 18 74 32 	
136	14/11/2006	12 57 18 60 2 	52 42 2 48 37 	76 73 43 85 29 	19 15 40 66 31 	8 31 16 25 15 	88 16 11 68 14 	66 89 73 23 42 	14 24 41 81 37 	57 41 28 90 42 	45 3 8 53 63 	69 60 11 51 66 	
135	11/11/2006	76 67 19 30 65 	66 5 79 47 9 	40 67 65 81 44 	5 69 82 46 12 	36 46 24 75 79 	46 85 71 11 41 	44 76 11 31 19 	44 22 43 83 16 	63 60 71 11 65 	30 8 47 9 6 	69 8 37 6 55 	
