Lotto
Archivio estrazioni Lotto anno 1981 aggiornato al 26/12/1981
Concorso	Data	Bari	Cagliari	Firenze	Genova	Milano	Napoli	Palermo	Roma	Torino	Venezia	Nazionale	
52	26/12/1981	6 17 33 18 64 	47 81 23 64 88 	55 37 83 78 20 	77 75 60 64 49 	88 12 4 49 6 	68 83 71 66 26 	37 17 89 45 58 	80 33 26 6 30 	88 31 38 33 21 	38 64 18 85 56 	     	
51	19/12/1981	86 52 16 12 8 	75 82 40 3 83 	29 74 53 28 76 	70 19 69 28 18 	38 21 6 33 13 	16 73 44 71 29 	71 16 60 45 1 	89 71 76 43 78 	3 37 15 44 66 	61 51 45 28 68 	61 51 45 28 68 	
50	12/12/1981	54 1 89 59 30 	81 3 44 10 23 	55 66 9 21 85 	40 86 41 7 53 	79 15 86 69 2 	2 87 44 26 22 	14 9 85 70 26 	90 3 81 66 32 	27 10 76 26 67 	68 24 15 70 79 	68 24 15 70 79 	
49	05/12/1981	42 4 74 54 14 	78 51 17 6 55 	61 30 54 29 32 	48 60 25 79 24 	6 55 84 36 9 	87 19 21 81 26 	12 70 54 81 65 	15 30 8 88 87 	70 54 71 34 23 	3 30 20 37 41 	3 30 20 37 41 	
48	28/11/1981	54 42 73 8 37 	82 7 88 62 22 	24 61 36 32 35 	34 76 8 73 5 	30 3 34 50 90 	66 18 80 14 16 	59 54 20 68 44 	56 12 67 55 11 	57 6 65 37 38 	65 77 90 51 82 	65 77 90 51 82 	
47	21/11/1981	78 85 90 37 36 	15 89 56 16 34 	41 88 21 7 49 	28 5 44 33 69 	31 40 4 65 78 	25 38 9 18 67 	55 85 82 88 47 	34 82 61 90 86 	37 68 6 59 66 	24 60 89 76 49 	24 60 89 76 49 	
46	14/11/1981	23 80 88 29 26 	83 37 81 7 55 	69 58 62 82 87 	6 1 14 45 57 	64 8 53 50 84 	83 33 86 43 3 	10 26 54 29 30 	60 5 22 73 30 	57 61 63 52 56 	70 46 53 74 57 	70 46 53 74 57 	
45	07/11/1981	32 20 26 77 39 	66 79 11 53 10 	60 19 30 24 43 	60 64 42 9 20 	17 3 38 64 20 	77 10 84 52 78 	72 77 49 6 84 	74 62 33 89 78 	38 85 70 26 46 	87 38 22 49 70 	87 38 22 49 70 	
44	31/10/1981	3 36 55 4 17 	73 4 42 43 72 	40 32 62 19 84 	5 58 19 46 12 	18 8 69 2 53 	17 11 46 4 3 	79 53 35 86 57 	72 73 27 79 66 	55 70 66 73 46 	14 25 49 78 24 	14 25 49 78 24 	
43	24/10/1981	2 15 3 39 28 	88 83 57 73 69 	36 72 27 20 53 	18 42 28 58 76 	63 25 30 18 26 	43 49 87 17 80 	16 25 14 75 74 	15 70 16 31 74 	86 51 17 54 78 	29 53 62 48 63 	29 53 62 48 63 	
42	17/10/1981	85 43 4 55 28 	77 42 89 63 90 	49 66 53 72 25 	54 4 6 35 82 	34 68 10 69 50 	72 9 43 7 32 	75 38 10 24 68 	16 90 57 79 18 	3 74 24 68 16 	74 23 69 90 21 	74 23 69 90 21 	
41	10/10/1981	53 64 63 10 72 	52 22 80 57 19 	26 86 82 68 6 	34 80 63 23 6 	30 59 76 2 31 	23 22 32 21 5 	77 25 50 28 88 	77 33 25 55 49 	11 22 56 32 18 	64 60 5 31 21 	64 60 5 31 21 	
40	03/10/1981	84 12 72 42 38 	70 58 85 72 36 	3 74 47 54 53 	4 64 25 17 62 	50 25 39 65 21 	14 8 53 7 27 	62 32 31 22 12 	85 17 4 55 48 	18 60 34 40 25 	22 64 19 33 76 	22 64 19 33 76 	
39	26/09/1981	53 46 80 81 9 	71 72 77 85 18 	28 34 87 49 1 	37 23 88 56 86 	78 39 77 63 87 	42 83 15 59 70 	60 19 12 6 72 	2 78 82 48 20 	68 35 45 89 14 	71 51 87 33 39 	71 51 87 33 39 	
38	19/09/1981	81 50 22 31 60 	39 64 72 2 62 	30 64 27 42 15 	45 73 29 71 38 	74 46 30 45 76 	83 42 88 71 7 	13 63 42 39 48 	21 68 65 71 76 	61 10 66 2 80 	44 51 36 88 82 	44 51 36 88 82 	
37	12/09/1981	40 61 29 47 54 	60 10 83 71 58 	84 69 17 38 5 	68 17 53 16 15 	23 67 52 66 30 	46 36 88 5 19 	63 4 2 77 47 	79 15 59 10 42 	51 47 22 90 49 	47 70 19 12 78 	47 70 19 12 78 	
36	05/09/1981	34 29 42 12 32 	13 76 42 57 55 	60 30 1 48 81 	15 56 19 68 64 	42 20 5 54 78 	21 9 69 5 63 	3 55 64 52 2 	83 77 69 75 38 	38 54 84 16 27 	56 7 64 30 80 	56 7 64 30 80 	
35	29/08/1981	57 81 5 20 21 	57 4 30 68 62 	73 70 7 62 4 	36 42 77 34 53 	19 59 37 33 87 	6 58 59 75 23 	60 50 80 70 75 	17 8 75 16 40 	10 59 30 86 39 	14 71 15 51 10 	14 71 15 51 10 	
34	22/08/1981	8 34 87 4 72 	49 23 53 85 56 	47 48 68 40 67 	74 67 50 52 11 	16 88 46 48 86 	83 44 12 19 66 	20 70 21 10 22 	46 48 39 64 12 	14 8 26 34 63 	68 45 66 14 86 	68 45 66 14 86 	
33	15/08/1981	11 62 30 23 34 	21 77 87 78 50 	12 38 2 50 66 	39 16 7 5 2 	25 37 41 76 74 	64 14 37 41 57 	43 53 23 40 90 	4 3 51 86 26 	17 70 5 64 35 	87 52 70 71 19 	87 52 70 71 19 	
32	08/08/1981	23 14 89 74 36 	5 78 66 88 50 	84 61 37 69 32 	49 45 83 89 24 	71 83 39 17 46 	83 11 26 86 40 	52 50 41 38 42 	4 27 30 61 50 	78 48 35 49 27 	41 54 20 42 58 	41 54 20 42 58 	
31	01/08/1981	83 32 69 71 23 	88 10 37 68 76 	3 81 34 79 51 	67 4 34 25 12 	12 18 45 27 73 	27 3 21 16 13 	44 34 53 32 57 	85 19 51 80 62 	38 88 4 11 32 	61 59 6 23 53 	61 59 6 23 53 	
30	25/07/1981	59 21 18 33 55 	66 74 10 31 86 	77 10 6 89 43 	27 10 51 85 67 	40 53 74 28 90 	54 72 40 69 53 	23 3 32 2 75 	61 33 68 73 81 	50 62 5 80 29 	59 48 84 41 28 	59 48 84 41 28 	
29	18/07/1981	89 74 29 40 14 	60 85 35 28 12 	24 66 82 2 61 	1 50 79 5 63 	10 50 76 82 49 	37 19 50 39 52 	51 60 1 45 66 	12 79 25 1 86 	39 54 29 85 38 	31 14 87 56 81 	31 14 87 56 81 	
28	11/07/1981	6 22 3 20 12 	21 6 45 8 28 	67 75 76 45 10 	7 20 33 83 18 	40 53 1 68 60 	65 38 62 36 69 	83 15 60 27 69 	44 41 90 21 8 	41 6 32 15 11 	33 64 24 54 21 	33 64 24 54 21 	
27	04/07/1981	14 76 50 5 4 	22 1 78 75 47 	8 47 77 46 68 	29 34 19 77 67 	27 86 32 88 56 	37 69 70 10 52 	18 58 47 39 38 	56 3 14 65 9 	87 76 44 65 49 	14 81 59 32 88 	14 81 59 32 88 	
26	27/06/1981	47 54 79 72 45 	82 28 80 70 66 	32 52 70 45 68 	67 61 52 65 20 	61 30 57 87 11 	37 12 30 54 58 	21 40 48 27 45 	24 55 53 28 36 	38 90 3 62 9 	29 34 52 81 89 	29 34 52 81 89 	
25	20/06/1981	5 33 66 69 61 	6 40 36 4 76 	84 58 26 25 62 	30 51 28 5 53 	39 64 48 90 70 	77 90 68 40 20 	89 81 80 83 79 	5 87 21 12 31 	47 75 67 9 48 	68 5 53 90 15 	68 5 53 90 15 	
24	13/06/1981	54 38 76 16 63 	41 83 54 51 79 	43 9 58 24 57 	48 34 83 15 41 	88 20 18 36 42 	53 4 79 20 11 	61 38 70 47 80 	32 1 81 36 64 	81 55 71 23 80 	37 53 1 36 42 	37 53 1 36 42 	
23	06/06/1981	7 90 67 88 47 	85 9 70 16 54 	58 74 73 45 30 	5 3 72 43 40 	24 4 63 26 71 	84 64 38 6 87 	5 4 30 2 23 	21 67 12 76 10 	83 38 80 33 5 	5 6 80 14 48 	5 6 80 14 48 	
22	30/05/1981	80 29 9 42 2 	28 59 78 58 80 	8 57 13 66 86 	69 32 43 10 15 	49 73 55 64 37 	17 52 88 53 39 	87 28 41 62 23 	67 53 88 25 83 	27 67 24 60 59 	70 6 51 46 85 	70 6 51 46 85 	
21	23/05/1981	8 19 23 61 80 	6 51 60 73 84 	47 73 70 59 64 	21 31 13 89 53 	58 66 69 30 90 	50 78 84 3 55 	8 73 90 37 51 	20 28 4 15 70 	27 23 75 37 17 	31 65 2 10 12 	31 65 2 10 12 	
20	16/05/1981	70 20 67 62 39 	52 53 9 75 89 	88 79 3 55 27 	72 40 22 20 52 	58 70 89 82 36 	72 8 37 63 5 	32 50 52 85 89 	2 41 62 7 5 	81 27 59 31 50 	84 78 57 80 25 	84 78 57 80 25 	
19	09/05/1981	28 12 87 15 61 	27 3 30 83 55 	4 21 25 18 62 	79 36 44 88 1 	90 75 69 49 8 	61 14 74 51 22 	45 50 47 83 37 	82 74 3 20 89 	52 43 83 9 25 	32 15 18 34 21 	32 15 18 34 21 	
18	02/05/1981	81 46 51 45 44 	10 81 60 68 83 	22 67 13 20 69 	57 74 62 50 56 	12 59 36 32 14 	42 72 64 34 23 	49 34 11 35 33 	83 73 62 20 37 	19 7 31 54 23 	16 54 57 82 88 	16 54 57 82 88 	
17	25/04/1981	10 31 69 33 81 	58 46 74 10 4 	16 37 65 23 1 	54 32 45 8 29 	24 8 42 60 71 	59 82 47 30 90 	43 67 22 87 7 	72 66 18 69 46 	21 65 42 84 7 	74 48 14 11 1 	74 48 14 11 1 	
16	18/04/1981	71 89 59 14 2 	23 44 30 9 35 	29 9 15 39 66 	78 16 76 80 62 	39 23 52 30 20 	87 41 38 51 83 	73 48 68 34 82 	87 5 58 52 86 	87 51 48 2 31 	77 18 29 73 6 	77 18 29 73 6 	
15	11/04/1981	70 49 84 33 46 	8 23 42 75 27 	34 45 61 64 85 	88 3 23 32 74 	43 9 56 41 14 	27 4 23 55 79 	37 23 18 61 74 	38 88 48 49 26 	86 12 52 5 59 	68 36 58 16 50 	68 36 58 16 50 	
14	04/04/1981	10 80 6 34 60 	61 79 2 21 89 	8 12 82 46 6 	29 21 34 82 17 	55 77 58 32 87 	57 54 82 38 84 	89 15 7 70 29 	41 80 13 12 40 	72 33 80 87 4 	67 62 27 90 58 	67 62 27 90 58 	
13	28/03/1981	59 13 75 72 4 	84 40 68 7 55 	69 55 28 52 30 	59 90 66 20 56 	66 80 10 18 77 	20 54 50 26 13 	55 61 50 28 2 	47 81 71 56 75 	62 34 3 53 37 	34 17 84 29 18 	34 17 84 29 18 	
12	21/03/1981	56 66 77 8 53 	3 62 56 86 74 	62 54 10 32 81 	47 38 25 1 79 	79 82 30 38 52 	38 10 74 27 42 	78 38 16 21 55 	77 17 82 73 64 	81 48 47 55 85 	78 50 20 46 75 	78 50 20 46 75 	
11	14/03/1981	78 72 63 19 33 	37 77 84 54 66 	1 41 26 50 11 	73 45 51 89 24 	23 27 37 64 32 	42 29 56 4 25 	3 57 29 38 11 	72 74 5 73 80 	9 26 51 20 57 	42 50 63 80 33 	42 50 63 80 33 	
10	07/03/1981	58 89 75 41 9 	35 65 17 38 46 	57 25 49 78 8 	49 67 10 54 48 	56 2 43 41 37 	21 33 60 76 24 	12 36 67 16 87 	43 18 88 45 73 	67 29 53 66 44 	48 46 3 77 72 	48 46 3 77 72 	
9	28/02/1981	47 25 49 36 18 	39 69 71 53 50 	55 51 86 4 59 	6 12 24 28 86 	58 21 28 39 41 	66 4 74 28 44 	19 39 21 67 40 	60 90 72 83 35 	81 78 3 54 59 	48 57 50 7 5 	48 57 50 7 5 	
8	21/02/1981	16 34 84 10 52 	2 36 32 57 41 	64 30 84 54 26 	17 12 13 8 6 	66 75 18 61 89 	56 74 5 3 40 	27 76 79 26 50 	67 70 46 18 63 	71 49 67 38 39 	17 7 13 86 11 	17 7 13 86 11 	
7	14/02/1981	62 28 22 31 2 	16 43 66 8 90 	48 23 40 25 51 	25 49 14 45 53 	45 78 4 49 31 	58 25 89 1 85 	17 19 86 24 75 	26 2 80 82 18 	30 88 34 10 20 	25 27 5 42 38 	25 27 5 42 38 	
6	07/02/1981	2 87 15 36 73 	31 50 83 49 15 	8 74 64 55 54 	31 69 45 43 30 	90 43 2 42 58 	63 76 27 15 59 	60 82 8 14 39 	45 71 64 87 26 	88 62 9 34 24 	12 48 78 58 56 	12 48 78 58 56 	
5	31/01/1981	71 19 88 25 34 	62 79 4 58 46 	14 53 57 36 13 	85 4 66 6 88 	80 82 15 65 25 	83 15 23 71 49 	44 11 29 45 59 	67 12 36 77 73 	63 12 90 54 7 	26 20 27 40 63 	26 20 27 40 63 	
4	24/01/1981	32 41 2 47 75 	23 78 87 46 52 	6 5 3 85 7 	81 88 33 57 86 	65 36 3 54 2 	20 36 37 42 6 	77 73 4 46 22 	43 85 48 82 78 	43 71 49 75 84 	40 64 52 26 87 	40 64 52 26 87 	
3	17/01/1981	5 32 39 56 24 	36 18 84 40 86 	28 41 12 82 5 	44 14 37 75 1 	66 49 37 27 57 	17 18 29 85 80 	38 51 40 47 45 	77 35 21 1 8 	2 86 50 17 45 	61 1 56 39 4 	61 1 56 39 4 	
2	10/01/1981	17 26 74 30 48 	69 59 18 87 50 	66 23 28 62 41 	25 88 72 69 52 	62 55 57 83 35 	33 59 72 88 58 	33 51 12 9 13 	72 62 3 4 46 	37 33 8 49 85 	79 39 33 89 65 	79 39 33 89 65 	
1	03/01/1981	59 47 42 22 85 	90 52 22 80 73 	9 3 43 50 79 	67 5 23 68 69 	30 77 44 51 56 	18 90 56 80 68 	87 8 30 85 72 	55 79 69 85 38 	59 73 10 27 23 	64 60 17 20 62 	64 60 17 20 62 	
