Lotto
Archivio estrazioni Lotto anno 1984 aggiornato al 29/12/1984
Concorso	Data	Bari	Cagliari	Firenze	Genova	Milano	Napoli	Palermo	Roma	Torino	Venezia	Nazionale	
52	29/12/1984	48 85 66 13 15 	74 6 86 76 89 	65 5 86 26 83 	33 5 85 11 75 	2 64 79 73 16 	23 80 18 44 58 	78 86 73 57 68 	42 5 54 56 82 	37 50 52 20 6 	66 65 26 71 59 	     	
51	22/12/1984	51 29 82 63 81 	20 47 64 43 76 	59 16 71 46 45 	70 56 6 17 58 	76 42 80 66 7 	58 27 54 25 88 	77 5 2 56 18 	62 71 72 10 11 	80 28 5 60 77 	54 79 58 5 59 	54 79 58 5 59 	
50	15/12/1984	45 81 35 90 10 	70 12 64 71 50 	16 74 30 28 9 	7 22 89 13 38 	82 18 21 13 8 	72 79 32 70 63 	42 33 64 79 48 	61 37 1 9 74 	2 31 29 76 35 	69 32 3 47 60 	69 32 3 47 60 	
49	08/12/1984	90 27 2 64 16 	57 59 11 55 61 	48 45 35 55 40 	68 84 89 72 44 	89 73 7 64 84 	48 88 64 70 76 	25 63 31 75 24 	39 80 86 30 53 	6 34 84 82 85 	12 72 25 21 73 	12 72 25 21 73 	
48	01/12/1984	66 21 79 17 28 	90 82 84 81 26 	68 18 69 76 35 	18 8 32 62 10 	70 49 46 7 55 	64 11 31 73 17 	77 28 34 49 38 	44 52 78 70 11 	9 40 43 22 27 	53 33 82 12 34 	53 33 82 12 34 	
47	24/11/1984	85 75 52 62 80 	87 66 77 88 47 	62 6 58 22 31 	50 54 67 78 70 	58 1 27 30 59 	43 47 83 55 84 	61 79 63 3 57 	37 68 88 22 26 	38 75 6 35 80 	56 78 52 31 60 	56 78 52 31 60 	
46	17/11/1984	73 23 86 15 47 	72 18 55 46 12 	3 7 72 18 52 	44 9 21 86 19 	78 35 68 51 62 	54 9 29 25 32 	48 37 23 29 62 	85 46 88 57 18 	55 64 43 51 16 	2 3 42 67 24 	2 3 42 67 24 	
45	10/11/1984	63 77 4 8 75 	75 56 30 58 78 	28 56 69 39 33 	76 1 65 73 82 	53 18 42 9 40 	43 18 39 48 67 	78 65 6 8 69 	72 38 5 16 84 	89 56 40 65 5 	19 58 2 46 70 	19 58 2 46 70 	
44	03/11/1984	15 22 1 48 10 	81 32 47 72 14 	85 64 71 45 15 	35 27 43 45 49 	35 73 81 70 22 	28 77 47 31 38 	19 27 63 67 57 	11 74 86 57 38 	71 30 52 65 38 	18 17 79 31 30 	18 17 79 31 30 	
43	27/10/1984	46 75 89 13 85 	6 11 78 9 40 	10 31 66 7 8 	77 55 29 69 83 	86 53 40 1 42 	54 39 14 46 3 	75 55 63 76 48 	71 3 51 84 27 	39 41 71 33 36 	86 68 21 2 61 	86 68 21 2 61 	
42	20/10/1984	30 16 28 19 47 	74 20 48 83 39 	30 71 18 59 86 	62 78 7 65 39 	58 61 53 16 22 	15 14 2 68 44 	21 83 65 5 36 	59 78 80 16 40 	50 64 16 46 5 	28 8 15 67 74 	28 8 15 67 74 	
41	13/10/1984	16 88 17 43 58 	13 51 66 40 22 	62 65 6 77 15 	78 68 57 81 83 	13 21 48 3 88 	74 49 5 78 77 	9 78 49 8 48 	84 45 22 78 41 	28 26 54 50 85 	72 41 68 10 34 	72 41 68 10 34 	
40	06/10/1984	83 89 34 80 21 	80 12 56 13 38 	29 47 68 11 83 	45 4 89 72 46 	28 67 48 22 30 	18 10 88 24 51 	51 17 20 40 59 	33 46 85 90 49 	47 50 82 52 59 	35 13 45 76 11 	35 13 45 76 11 	
39	29/09/1984	3 2 39 74 16 	45 59 35 83 41 	26 81 46 3 87 	19 46 70 57 87 	13 57 12 80 4 	11 53 59 60 43 	13 7 83 31 8 	58 72 74 62 32 	70 11 64 90 7 	36 87 16 56 64 	36 87 16 56 64 	
38	22/09/1984	23 50 28 62 70 	61 56 18 82 87 	19 12 27 10 38 	79 9 15 62 45 	59 56 57 63 18 	74 40 62 56 57 	45 14 65 72 50 	27 33 49 77 7 	66 26 58 84 1 	45 40 27 89 55 	45 40 27 89 55 	
37	15/09/1984	23 8 50 38 76 	27 55 35 46 74 	40 12 56 75 89 	43 36 32 74 55 	6 75 26 74 2 	76 6 89 52 57 	18 4 45 72 56 	28 84 1 38 36 	65 90 70 43 10 	10 80 23 88 73 	10 80 23 88 73 	
36	08/09/1984	68 14 37 41 78 	44 73 47 88 28 	73 24 76 83 66 	11 27 69 70 9 	70 24 12 80 3 	42 46 13 58 84 	24 36 18 38 69 	21 27 78 86 9 	78 89 1 5 46 	77 29 62 83 42 	77 29 62 83 42 	
35	01/09/1984	52 7 19 14 85 	11 49 32 82 14 	7 58 42 48 14 	39 73 89 78 86 	28 87 14 55 77 	2 25 4 85 84 	76 9 69 48 2 	45 34 47 73 29 	28 80 68 83 16 	23 11 9 43 25 	23 11 9 43 25 	
34	25/08/1984	78 74 63 25 36 	73 77 50 48 65 	21 79 56 59 41 	27 6 79 73 24 	77 9 23 12 37 	44 36 69 42 79 	2 67 24 59 22 	78 80 56 58 7 	73 22 77 65 82 	67 62 76 68 61 	67 62 76 68 61 	
33	18/08/1984	33 37 34 49 16 	36 78 57 43 24 	39 54 50 53 90 	25 22 19 32 61 	21 49 51 34 58 	89 73 38 4 74 	22 34 82 72 37 	69 58 38 89 3 	24 18 33 67 20 	8 35 65 62 55 	8 35 65 62 55 	
